window_mean_roll,window_mean_pitch,window_mean_yaw,window_mean_roll_rate,window_mean_pitch_rate,window_mean_yaw_rate,window_peak_roll,window_peak_pitch,window_peak_yaw,window_peak_roll_rate,window_peak_pitch_rate,window_peak_yaw_rate
0.0025853936658094207,0.004276207280923674,0.12529183224646434,-0.012323638811661548,-0.00890634745334328,0.0022787483637320693,-0.009711198406520237,0.016428256004449634,0.5052333525369603,-0.018695377874601835,-0.025191811762324736,-0.013269354346332946
