received_time_ns,timestamp,timestamp_sample,q_w,q_x,q_y,q_z,roll,pitch,yaw
1775897241029932020,1775897239979784,1775897239979784,0.71406555,0.001435269,2.0421243e-05,0.7000775,0.0020783508050487534,-0.0019804361022514286,1.5510119404785057
1775897241032827317,1775897239983784,1775897239983784,0.71406686,0.0014382873,1.629246e-05,0.70007616,0.002076884163462665,-0.001990554837388863,1.5510082678800536
1775897241039196675,1775897239991784,1775897239987784,0.714068,0.0014413503,1.26769e-05,0.7000749,0.0020761994756264184,-0.0020000033948690634,1.551004759018761
1775897241065485347,1775897240015784,1775897240011784,0.7140709,0.0014597767,-1.0108855e-05,0.7000719,0.0020706201247240566,-0.002058335484060201,1.5509962418209493
1775897241072201159,1775897240019784,1775897240015784,0.7140733,0.0014610405,-1.7586055e-05,0.7000694,0.0020619629316559226,-0.002070776463430724,1.5509893968177346
1775897241079888362,1775897240031784,1775897240027784,0.7140794,0.0014646783,-3.9243438e-05,0.7000633,0.002036853327589265,-0.002106782464848171,1.5509722046867074
1775897241094607366,1775897240043784,1775897240035784,0.71408385,0.0014674136,-5.351488e-05,0.70005864,0.002020791589774394,-0.0021309809958888343,1.5509591826924873
1775897241103996786,1775897240051784,1775897240047784,0.7140903,0.0014706401,-7.4493124e-05,0.7000521,0.001996047451884748,-0.002165440610758995,1.5509408237581275
1775897241127492333,1775897240071784,1775897240063784,0.71409893,0.0014756975,-0.00010151029,0.7000433,0.0019654708813376205,-0.0022110829363360452,1.550916293302937
1775897241138810137,1775897240083784,1775897240071784,0.7141026,0.0014775405,-0.0001150737,0.70003957,0.0019491248665560743,-0.002233024297865465,1.550905781786211
1775897241147639607,1775897240091784,1775897240083784,0.7141094,0.0014802869,-0.00013486098,0.7000326,0.0019253656655837854,-0.0022651111378297205,1.5508862579418021
1775897241162280182,1775897240103784,1775897240087784,0.71410924,0.0014809482,-0.00014112935,0.7000328,0.0019175333635452554,-0.002274990022109758,1.5508867617325834
1775897241168600550,1775897240111784,1775897240095784,0.7141089,0.0014819626,-0.0001532111,0.7000331,0.0019020658020344966,-0.0022936666963530063,1.5508877695345593
1775897241179447010,1775897240123784,1775897240107784,0.7141081,0.0014836682,-0.00017160286,0.7000339,0.0018787495475191907,-0.0023223241961185057,1.5508899501060533
1775897241193914790,1775897240131784,1775897240111784,0.7141078,0.001484182,-0.0001773687,0.7000342,0.0018714097398048718,-0.0023312791269083873,1.550890788294763
1775897241206004761,1775897240139784,1775897240123784,0.71410686,0.0014853437,-0.000195063,0.70003515,0.0018482924891121601,-0.002358179408151442,1.5508934708504156
1775897241213873974,1775897240151784,1775897240135784,0.71410537,0.0014858441,-0.00021140507,0.7000367,0.0018261221308749158,-0.0023822241223095996,1.5508978242844451
1775897241228827051,1775897240163784,1775897240147784,0.714109,0.0014824363,-0.00023037933,0.70003295,0.001794702150519701,-0.002404542759242101,1.5508873218010906
1775897241234346069,1775897240171784,1775897240155784,0.7141126,0.0014777763,-0.00024368476,0.7000294,0.0017694304482931572,-0.0024170127278200374,1.550877319599562
1775897241246341099,1775897240183784,1775897240183784,0.71412003,0.001471596,-0.0002674879,0.7000217,0.001727303657093081,-0.002442337509610027,1.5508558058542743
1775897241265094019,1775897240191784,1775897240191784,0.71412855,0.0014644297,-0.00028744055,0.7000131,0.0016891636915289535,-0.0024607813844488144,1.5508317919323888
1775897241276753859,1775897240203784,1775897240203784,0.71413845,0.0014563582,-0.00031147723,0.70000297,0.0016440186690783746,-0.0024837884577182242,1.550803440468206
1775897241295686037,1775897240207784,1775897240207784,0.7141413,0.0014537581,-0.00031799194,0.70000005,0.0016311944531065025,-0.0024894464178249415,1.5507952688375193
1775897241297110150,1775897240223784,1775897240211784,0.714144,0.0014513397,-0.00032444368,0.6999973,0.001618717377904463,-0.002495269344881673,1.550787598010157
1775897241306624974,1775897240231784,1775897240223784,0.71415085,0.0014441715,-0.00034176908,0.69999033,0.001584248199134634,-0.00250996420430238,1.5507680904332857
1775897241317485033,1775897240239784,1775897240231784,0.7141559,0.0014393553,-0.0003534402,0.6999852,0.001561047974310524,-0.0025198803440999356,1.5507537517587553
1775897241332261187,1775897240251784,1775897240251784,0.7141582,0.0014357864,-0.0003629993,0.6999829,0.0015425761031012705,-0.0025285322923850025,1.5507472545690195
1775897241364457473,1775897240271784,1775897240267784,0.7141694,0.0014241644,-0.00038944563,0.69997144,0.00148899296909251,-0.002550011853338085,1.550715243745145
1775897241371608246,1775897240283784,1775897240283784,0.71417725,0.0014143998,-0.00040900847,0.69996345,0.0014476876662362973,-0.0025642682650217474,1.5506929079286527
1775897241379837767,1775897240287784,1775897240287784,0.7141801,0.001409305,-0.0004125176,0.69996053,0.0014355083646284024,-0.002562142329012215,1.5506847345448143
1775897241402371363,1775897240303784,1775897240303784,0.7141913,0.0013909474,-0.00042606104,0.6999491,0.0013903679939078874,-0.0025557656704195287,1.5506527085285067
1775897241415889894,1775897240311784,1775897240311784,0.71419686,0.0013813605,-0.00043191126,0.6999434,0.001368504591164567,-0.002550690440758823,1.550636861340019
1775897241435812248,1775897240319784,1775897240319784,0.71420246,0.0013720186,-0.00043661054,0.69993776,0.00134860248635784,-0.0025443146429645113,1.5506210141484824
1775897241443305825,1775897240331784,1775897240331784,0.7142109,0.0013590056,-0.00044487714,0.6999291,0.0013184729694968073,-0.0025378900957177372,1.5505968261315133
1775897241462745410,1775897240343784,1775897240339784,0.714216,0.0013507844,-0.00044972406,0.69992393,0.0012999629785201455,-0.0025332956575283496,1.550582313069847
1775897241470551746,1775897240351784,1775897240351784,0.71422297,0.0013369867,-0.00045643846,0.69991684,0.0012708796293834951,-0.002523559300453407,1.5505624636363353
1775897241491118942,1775897240371784,1775897240371784,0.71423346,0.0013143074,-0.0004650667,0.6999061,0.001226442812792217,-0.0025041186327229323,1.5505324356377352
1775897241526423413,1775897240391784,1775897240391784,0.7142394,0.0012920488,-0.0004724891,0.69990015,0.0011842779592807458,-0.0024835535895939495,1.550515762505909
1775897241561054275,1775897240411784,1775897240411784,0.71423984,0.0012746783,-0.0004786858,0.69989973,0.00115079162771204,-0.0024680894138551382,1.5505146062143105
1775897241571935390,1775897240423784,1775897240423784,0.7142381,0.0012660618,-0.00048114648,0.6999015,0.0011350325358952956,-0.00245954592620241,1.5505196187746846
1775897241579601986,1775897240431784,1775897240431784,0.7142373,0.0012603344,-0.00048323773,0.69990236,0.0011239207691642954,-0.002454517283673188,1.550521958998912
1775897241593869709,1775897240443784,1775897240439784,0.71423507,0.0012552742,-0.00048492668,0.6999046,0.0011143203807283447,-0.002449850117647287,1.5505283050650531
1775897241600029730,1775897240451784,1775897240447784,0.7142315,0.0012500008,-0.00048663068,0.6999083,0.0011043896512749364,-0.002444908246466683,1.5505386578096791
1775897241612313102,1775897240463784,1775897240459784,0.7142268,0.0012424238,-0.00048897526,0.6999131,0.0010902677667952055,-0.002437658186563996,1.5505520139086875
1775897241629039753,1775897240467784,1775897240463784,0.7142255,0.0012403378,-0.00048979546,0.69991446,0.0010861353546048314,-0.0024359119821249554,1.5505558552884482
1775897241638844038,1775897240483784,1775897240479784,0.71421826,0.0012330413,-0.0004914887,0.6999218,0.0010733172384539671,-0.0024281277495297286,1.5505763875881926
1775897241644990972,1775897240491784,1775897240487784,0.71421456,0.0012291921,-0.0004916203,0.69992566,0.0010676218869084572,-0.0024229333184910495,1.5505872398934053
1775897241664383391,1775897240503784,1775897240499784,0.7142079,0.0012243019,-0.0004924812,0.6999324,0.001059408274662174,-0.0024173273895217663,1.5506061004179863
1775897241672193630,1775897240511784,1775897240507784,0.7142035,0.001221378,-0.00049235113,0.6999369,0.0010553986023368656,-0.0024130552240841053,1.5506187863416923
1775897241684312560,1775897240523784,1775897240519784,0.71421057,0.0012176172,-0.0004939438,0.6999298,0.0010478214105714726,-0.002410055155257058,1.5505987624434485
1775897241698017549,1775897240531784,1775897240527784,0.71421325,0.0012169807,-0.00049512327,0.69992703,0.0010452704582997081,-0.0024108449781464836,1.5505910867152737
1775897241705423354,1775897240543784,1775897240539784,0.7142229,0.0012145236,-0.0004988438,0.69991714,0.0010365856795777238,-0.002412705377879121,1.5505633859386185
1775897241712666988,1775897240551784,1775897240547784,0.7142281,0.0012129277,-0.0005008424,0.69991183,0.0010315262784668842,-0.002413318737907923,1.5505485347545707
1775897241732001649,1775897240563784,1775897240559784,0.7142354,0.0012101195,-0.0005041913,0.6999043,0.0010228521559950178,-0.0024141606352815173,1.5505275104455996
1775897241740155844,1775897240571784,1775897240567784,0.71424127,0.0012088147,-0.0005063506,0.69989836,0.0010179858893769175,-0.0024154101539921443,1.550510824314613
1775897241752103740,1775897240583784,1775897240579784,0.71425,0.0012077618,-0.00050980423,0.6998894,0.0010116777771755157,-0.0024188571685476805,1.5504857958228648
1775897241762183536,1775897240591784,1775897240587784,0.7142525,0.0012076012,-0.0005104703,0.6998869,0.001010524388956858,-0.002419580221959991,1.5504787870360883
1775897241773136872,1775897240603784,1775897240599784,0.71426046,0.0012073455,-0.0005125528,0.6998788,0.0010072717628770741,-0.002422185848739828,1.5504560940431704
1775897241781096707,1775897240611784,1775897240607784,0.71426296,0.0012075544,-0.00051381,0.6998763,0.001005818913307468,-0.0024242706949818456,1.5504490882424686
1775897241795751617,1775897240623784,1775897240615784,0.71426535,0.0012081234,-0.0005156239,0.6998738,0.0010041011784450854,-0.002427654783584137,1.5504420801897054
1775897241803449412,1775897240631784,1775897240623784,0.71426785,0.0012086421,-0.0005167645,0.6998713,0.0010032542611817879,-0.00243000687627901,1.5504350742124404
1775897241817079364,1775897240643784,1775897240635784,0.71427184,0.001208984,-0.00051973434,0.6998671,0.0009995995462413374,-0.0024347218623590816,1.5504233947304644
1775897241829271667,1775897240651784,1775897240643784,0.7142735,0.0012095426,-0.00052177644,0.69986546,0.0009975450252554857,-0.0024384188053434043,1.5504187267355902
1775897241841017585,1775897240663784,1775897240655784,0.7142767,0.0012141983,-0.00053075195,0.6998622,0.0009916437713188904,-0.002457752887955221,1.550409564305264
1775897241848941581,1775897240671784,1775897240663784,0.714279,0.0012177328,-0.0005373612,0.69985986,0.0009874500283821828,-0.002472138736080935,1.550403070448206
1775897241865772548,1775897240683784,1775897240671784,0.7142809,0.001220296,-0.00054292043,0.69985783,0.00098333724730812,-0.0024836653990908423,1.5503974054735836
1775897241881677561,1775897240691784,1775897240679784,0.71428317,0.0012232208,-0.00054864236,0.6998556,0.0009795144343930408,-0.0024959305713647163,1.5503912455050757
1775897241901518957,1775897240703784,1775897240691784,0.714286,0.0012284012,-0.00055768347,0.6998527,0.0009742703106581449,-0.0025160934842583336,1.5503830871383841
1775897241907518856,1775897240711784,1775897240699784,0.71428674,0.001231352,-0.00056345906,0.6998519,0.0009704042951026753,-0.0025284733526097277,1.550380760301414
1775897241929945575,1775897240723784,1775897240711784,0.7142885,0.0012383346,-0.00057171803,0.69985014,0.0009688256350131869,-0.0025500432199375782,1.550375939577454
1775897241935253240,1775897240731784,1775897240719784,0.7142892,0.0012415402,-0.00057739165,0.6998493,0.000965466493592113,-0.0025626341100745006,1.5503736128311902
1775897241946678881,1775897240743784,1775897240743784,0.7142879,0.0012484184,-0.0005876705,0.6998506,0.0009609004533754166,-0.0025869474016539944,1.550377306970261
1775897241955883698,1775897240751784,1775897240751784,0.7142842,0.0012538356,-0.00059606764,0.6998545,0.0009568720760990705,-0.0026065313079863504,1.5503881772149744
