feature,future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
command_roll,-9.785200273443912e-16,1.7487974624927836e-17,2.9534085583806376e-15,3.97324234928544e-15,1.750563047794696e-16,-1.1282161683470249e-14
command_pitch,8.752605535659304e-17,1.9265099210621104e-17,-1.955046226228949e-14,-2.3893069893840455e-15,-1.1365566312451845e-16,2.6649742294084376e-15
command_yaw,1.2549915106784844e-16,-2.0487116406506234e-17,-8.603574624921174e-15,1.975625789351807e-16,6.392142967928739e-16,-4.5649980957358236e-15
command_throttle,1.1784581467124959e-15,-2.3154504434890294e-16,2.2502657651025915e-15,-4.659564606380751e-16,-4.995806839949322e-15,5.5782813777442934e-15
roll,0.2500000000000038,-5.219664590682852e-16,1.9071376268952945e-13,1.5235108744704943e-13,-1.8749532944544333e-15,4.71549965877164e-14
pitch,5.2662095924700785e-14,0.25000000000000044,-2.2508806030205257e-13,-3.206248858626489e-13,4.8942358972666005e-15,-4.5240388984692e-14
yaw,8.089606782841517e-17,-1.5273401483939808e-17,0.125,7.554021691051895e-16,-1.1083211058599569e-16,6.300281097549114e-16
roll_rate,-2.295683424866869e-16,3.3513289203439486e-17,-1.1646689598999798e-14,0.24999999999998979,1.3980472765296328e-17,-5.451533438858714e-15
pitch_rate,7.572764374340575e-16,-7.158111016434037e-17,6.771579043274608e-14,2.8590560954772144e-14,0.25000000000000044,1.1942510756816471e-14
yaw_rate,-2.045799074575527e-16,2.427905205603655e-17,3.687559944713537e-15,7.023570043782136e-15,1.8458890265698582e-16,0.2500000000000021
position_x,-2.4948227550639806e-16,-5.758267242370922e-18,-6.667268517420311e-15,2.2317219161113306e-15,4.520997500315952e-16,-3.53250008921286e-15
position_y,-5.914585810815302e-17,-1.3651381511266447e-18,-1.5806387468356032e-15,5.2908417014479e-16,1.0718128049756725e-16,-8.374653638164635e-16
position_z,-1.5701773666154507e-17,2.3821303795911903e-18,-1.3522578192762205e-15,-8.215857469350955e-16,-3.4209950949413627e-18,-6.556077635925819e-16
velocity_x,-1.7273129334893455e-16,4.962737880102981e-18,-1.5392607336051805e-15,-1.7254726526510116e-17,-4.770396589052003e-16,5.681778332060158e-16
velocity_y,-6.922674532213762e-17,-1.669233965631862e-17,-2.8687762728454764e-15,6.761921701211572e-16,1.8898245821086452e-16,6.764568095750646e-16
velocity_z,-4.068651661676376e-17,4.740376865622392e-18,-1.9960264318461263e-15,-9.581929837666773e-16,-4.720766842263118e-17,-1.6425395275841785e-15
altitude,-1.958551121997309e-17,2.1349829328349997e-18,-1.5717993427561985e-15,-8.862275859134828e-16,-5.2160809445224605e-18,-5.967708493573931e-16
vertical_speed,-2.463576536669972e-17,-4.358332010320684e-19,8.031038586200699e-16,-1.0397944419151701e-15,3.970845747651442e-17,-4.2758366753241037e-16
heading,4.14240298281882e-17,-1.2735844019685962e-17,0.12500000000000042,-2.2749752259972444e-16,-1.083505393129768e-16,2.9364837073381263e-17
command_roll__lag_1,1.086221397011449e-15,2.2720281393697862e-17,-1.4806879086170147e-14,-2.456419332509674e-15,4.4111903219144034e-17,9.477843524907997e-15
command_pitch__lag_1,-1.5038119666442184e-16,7.091269674677437e-18,9.769419718901053e-15,1.0540609136645416e-15,-6.310341503775878e-16,-2.5862601680314476e-15
command_yaw__lag_1,-6.687093416827966e-16,4.6146206283738226e-17,5.454273422941317e-16,2.027347956276469e-16,2.106801887884629e-15,1.2682061218598097e-14
command_throttle__lag_1,-2.7309183129636464e-15,1.7730103517340445e-16,-7.714751778516697e-14,1.6446899221855737e-14,5.805196182245412e-15,-2.343962204302083e-14
roll__lag_1,0.24999999999999878,1.2720251919982443e-17,-7.29232791608462e-14,-3.00081097662004e-14,-1.3179065728852552e-15,-3.3617158582633764e-14
pitch__lag_1,-1.7759116823191623e-14,0.25000000000000056,5.833108292478041e-14,1.1062324269687366e-13,2.6617572778309234e-15,-4.86124596731991e-15
yaw__lag_1,4.2429463389411475e-17,-1.2866284014497913e-17,0.1250000000000004,-2.0280884272185455e-16,-1.0787945762243068e-16,7.809844669517791e-17
roll_rate__lag_1,2.914862316668454e-17,-6.464902299510736e-18,6.757266494875747e-15,0.25000000000000333,-6.7872702763523164e-18,2.0217085396645642e-15
pitch_rate__lag_1,-2.3337301846668384e-16,4.0611717223759734e-17,-2.393206059313781e-14,-9.131508759440322e-15,0.24999999999999983,-4.625811425801311e-15
yaw_rate__lag_1,-2.0200573395276364e-16,5.224573838315531e-17,-3.652784096923113e-15,-2.0506340717734398e-15,2.4288854367776554e-16,0.2499999999999981
position_x__lag_1,4.3112222764056643e-17,-6.1708155686857605e-19,-4.811232025530157e-15,-9.189388430836992e-16,-9.392856695218818e-17,6.203216516524662e-16
position_y__lag_1,1.0220797251086455e-17,-1.4629396013308412e-19,-1.1406198867252337e-15,-2.1785690420293545e-16,-2.2268061871143728e-17,1.4706236774425445e-16
position_z__lag_1,5.633462356451302e-18,-2.1392263930092886e-18,-2.923479262707172e-16,-1.922046787393881e-17,-1.0423904856114967e-17,1.342625831360926e-16
velocity_x__lag_1,2.638204388894489e-17,7.799638594735869e-18,3.9791206305967326e-16,-3.827724146385998e-16,2.9349324638085494e-16,3.6672160263244046e-16
velocity_y__lag_1,-5.599632318045048e-17,1.4308402265367544e-17,1.8899203132720938e-15,-4.644430403237382e-16,7.195873946833309e-20,-1.2832214079078846e-15
velocity_z__lag_1,1.9137492853197072e-17,-3.557235074914433e-18,8.58295430087562e-16,1.2849432063400907e-16,1.254746904551994e-16,4.765109675341025e-16
altitude__lag_1,-5.903380941990459e-18,2.1196352486052693e-18,2.9231541740973165e-16,8.463671647383105e-18,1.0175845886618726e-17,-1.2181180291555622e-16
vertical_speed__lag_1,-1.763320955557027e-17,3.330277813958694e-18,-7.883338851864857e-16,-7.549920374725923e-17,-1.257385073384527e-16,-4.686651902588391e-16
heading__lag_1,4.353074875239904e-17,-1.2864726785691566e-17,0.12500000000000044,-2.1145571435016274e-16,-1.0838189458731257e-16,5.497474037053468e-17
command_roll__lag_2,-6.21605503567082e-16,1.1045571364345907e-17,-8.433700127982106e-15,-9.39256652144389e-16,5.644946038034254e-17,-1.9257345776658373e-15
command_pitch__lag_2,3.902343229635143e-16,-2.5424583661993306e-17,3.497203009022596e-15,3.189998823212097e-16,1.69067721411903e-15,4.865809751610445e-15
command_yaw__lag_2,1.5552695521245296e-15,-8.144371998546501e-17,7.522810228209703e-14,-7.881422302521606e-15,-4.418493834260574e-15,3.830671682095751e-16
command_throttle__lag_2,2.246386803724476e-15,-1.5029293346392806e-16,9.844849076010906e-14,-1.0690617406368486e-14,-2.926098394519598e-15,1.5669763294648165e-14
roll__lag_2,0.24999999999999872,6.6454263264114755e-18,-6.971684340630304e-14,-2.889823530632419e-14,-1.3115235059602755e-15,-3.396317255897314e-14
pitch__lag_2,-1.713623446602451e-14,0.2500000000000005,2.4064934422271798e-14,1.0425531614798628e-13,2.3108324741447676e-15,3.764336815730659e-15
yaw__lag_2,4.3569529427117837e-17,-1.2855526922846505e-17,0.12500000000000044,-2.1162263509835162e-16,-1.0843406316800791e-16,5.497474037053468e-17
roll_rate__lag_2,2.5374130489771857e-17,-6.582813963311166e-18,6.358251624534854e-15,0.2500000000000034,-6.687797443957913e-18,2.0526621589662295e-15
pitch_rate__lag_2,-2.151390882440109e-16,3.976069019210068e-17,-2.2570548035013895e-14,-8.796655227335836e-15,0.24999999999999983,-4.2306656896168224e-15
yaw_rate__lag_2,-1.996611934624514e-16,5.227212333829149e-17,-3.77504252476457e-15,-2.0370523076017175e-15,2.4307791312318294e-16,0.24999999999999808
position_x__lag_2,1.2367189899788165e-18,-4.693195361846111e-18,8.827101181456397e-16,2.6712058429181387e-17,-4.8401664617278983e-17,-1.2326201599436133e-16
position_y__lag_2,2.932000012670699e-19,-1.1126363588776764e-18,2.092677717246929e-16,6.332747309815233e-18,-1.1474794168404858e-17,-2.9222252710430426e-17
position_z__lag_2,-6.4342358446131165e-18,-1.226419639982717e-18,1.2783346670994714e-16,7.582219714818895e-18,1.4373312848442223e-17,-3.8935151607432046e-17
velocity_x__lag_2,-3.636724588702914e-17,-6.4951977542009446e-18,-5.4368675517321705e-15,6.728365735182395e-16,2.6170346905650753e-16,-7.317595595250488e-16
velocity_y__lag_2,-8.32743807969332e-17,9.282825835587864e-18,-5.656200533301035e-15,2.0040837720006563e-16,-1.7368122689029985e-16,-9.569279768773199e-16
velocity_z__lag_2,-3.129573819325925e-17,7.956213297729414e-19,-1.9873958720077858e-16,-9.032475558958848e-17,-1.9630892411546134e-17,-1.9385404774382384e-16
altitude__lag_2,6.569945493872123e-18,1.223348426474147e-18,-1.2521321333522638e-16,-6.0497768000584315e-18,-1.44372814692769e-17,3.9655808200213576e-17
vertical_speed__lag_2,3.0691401504596826e-17,-7.344544112478246e-19,2.224742959865429e-16,8.46553653458729e-17,1.9386817437233455e-17,1.3742601715129323e-16
heading__lag_2,4.355652190395496e-17,-1.2855477057110597e-17,0.12500000000000044,-2.1164865014467738e-16,-1.0843406316800791e-16,5.330977740568632e-17
