feature,window_mean_roll,window_mean_pitch,window_mean_yaw,window_mean_roll_rate,window_mean_pitch_rate,window_mean_yaw_rate,window_peak_roll,window_peak_pitch,window_peak_yaw,window_peak_roll_rate,window_peak_pitch_rate,window_peak_yaw_rate
command_roll,151.5558827732442,-114.04644345992371,471.0526872684266,929.1280320500659,247.18979177333188,1391.1447878610932,-182.71164986331837,-323.48603126061033,2319.548761047126,818.2486213603831,860.4562096839841,-2086.786254849524
command_pitch,-102.55552371836129,177.63141903055143,-261.92511798652106,-1129.3750261689381,-782.0031940015583,-1573.4452955314002,103.99489833448104,18.887062556713687,-5327.959098825911,-2671.810353242049,-779.2570319576757,3021.7886665605683
command_yaw,-173.61333540998515,-69.9766370395008,-653.7647394347033,-64.0192656629356,945.9857565292014,-331.1442973300302,248.32341805184168,770.4425115018607,4857.417625185385,3297.727090636784,-592.4937326444918,-826.3172246214663
command_throttle,-0.1575035195065808,-0.1700944096413915,0.013155788365572886,-0.053417344364867975,0.04658498349146585,0.16949412683821855,0.46380318422629363,0.5191888842241101,-0.33674181597252995,0.1721773924691319,-0.27600416150810086,-0.24696056220568408
roll,2.6086654676994088,-0.23342359828832754,1.060299464231087,0.7819330803113352,1.1774695230420047,0.2718102236060905,-2.276712703244623,-1.1131894649832237,-3.8891744296228428,-0.9603549527977446,-3.303458212856656,-0.3329587614027747
pitch,-0.07346199938335199,2.6962204337745894,-0.378470599783726,0.13541565953567747,-0.3759986295561102,0.015485784858429191,1.1713308159208433,0.20268134547452804,-0.33285602202576337,0.6198808014176467,2.267390824667908,-0.11821126631834236
yaw,0.155301017998829,0.03887329124033414,1.1294503540179845,-0.014179774728074062,-0.02117743535985854,-0.047023910204594205,-0.1453618329423485,0.06873913451220051,2.632790666356631,0.2463926795325298,0.2382334084722586,0.007926684002520154
roll_rate,0.007274689262797588,0.00642514377705889,0.006453311839762584,1.7182565227983684,0.010777874767127098,0.1768465323823129,0.07514660023790795,0.05580984334929197,0.08736257570387229,0.42707311199670506,0.2337780533315808,-0.2604515041445041
pitch_rate,0.0003609648827222346,-0.0017982570194396397,-0.012880852596618371,0.1734402505446402,1.6038497427145526,-0.08093956720356665,-0.067023966902198,-0.05011839168316064,-0.09043820120465468,0.06280279298073842,-0.10093376730716215,0.16330915615119793
yaw_rate,-0.004699271602086515,-0.0034993732089003203,0.011916092608148887,0.11416425337864253,-0.23725037897482476,2.7569485772249807,0.1122332850301855,0.09090832594826118,0.1680596208789795,-0.8678757151721581,-0.43373277311416203,-3.3544595580548004
position_x,0.047520013988033745,0.02679892819722956,-0.04060773930286361,0.10680339742554805,0.09119708858236487,0.10766401556500485,-0.294166255954876,-0.1882254682062966,-0.40164678529408976,0.27685038601121703,0.005929428570362563,-0.09910485791955184
position_y,0.0622353848789208,0.08081397032299187,0.10918711278661564,0.038762595643310346,0.128086205010412,0.03152540769201929,-0.3929326101538362,-0.2670699703133988,-0.35826117036286687,0.37318474018544096,0.4258310728028717,0.08434260624578954
