received_time_ns,timestamp,timestamp_sample,q_w,q_x,q_y,q_z,roll,pitch,yaw
1775896682213791610,1775896681174377,1775896681170377,0.70786595,0.0017645478,0.0016137995,0.7063428,0.004777936216442854,-0.00020804387730058067,1.568641882421151
1775896682231508635,1775896681186377,1775896681182377,0.7078705,0.0017571955,0.0016177403,0.7063383,0.00477309556302584,-0.00019204769399147555,1.5686291091122746
1775896682248409417,1775896681194377,1775896681186377,0.70787156,0.0017547227,0.001618593,0.7063372,0.004770799660754279,-0.00018733995810435854,1.5686260833483876
1775896682264984924,1775896681202377,1775896681198377,0.70787466,0.0017465301,0.0016211113,0.7063341,0.004762759232631441,-0.00017218032842190352,1.5686173426431669
1775896682271334805,1775896681214377,1775896681210377,0.7078769,0.0017402569,0.0016220756,0.70633185,0.004755240649190008,-0.00016193804694051558,1.5686109495506892
1775896682282979704,1775896681226377,1775896681222377,0.70787907,0.0017335867,0.0016234383,0.7063297,0.00474772271670127,-0.00015057149229465776,1.5686048958740013
1775896682297997157,1775896681234377,1775896681230377,0.70788056,0.0017290732,0.0016251078,0.7063282,0.004743691513107272,-0.00014182194250303074,1.5686006966530028
1775896682312836404,1775896681246377,1775896681242377,0.70788217,0.0017221917,0.0016260924,0.7063266,0.004735339895766671,-0.000130696058873214,1.5685961561706445
1775896682330227706,1775896681262377,1775896681258377,0.7078839,0.0017157649,0.0016270017,0.7063249,0.004727525794315366,-0.00012031824577957339,1.568591278413598
1775896682332697362,1775896681266377,1775896681262377,0.7078849,0.0017130915,0.001627454,0.70632386,0.004724379975296929,-0.00011589463826445631,1.5685884185271814
1775896682340556082,1775896681274377,1775896681270377,0.70788616,0.0017092862,0.0016274372,0.7063226,0.004718969052586488,-0.0001105345161344769,1.5685848819783654
1775896682362550062,1775896681286377,1775896681282377,0.7078892,0.0016968802,0.0016247925,0.7063197,0.004697669463463204,-9.67337307045238e-05,1.5685766134360815
1775896682383951507,1775896681306377,1775896681302377,0.70789266,0.0016785037,0.0016199077,0.70631623,0.004664751994905988,-7.766732216666582e-05,1.568566814407661
1775896682384884515,1775896681310377,1775896681306377,0.70789313,0.0016748781,0.0016188469,0.70631576,0.004658120361656113,-7.404431762763239e-05,1.5685654603116062
1775896682394445384,1775896681314377,1775896681310377,0.7078939,0.0016713444,0.0016176181,0.706315,0.00465138165802862,-7.078711289486032e-05,1.5685632631401432
1775896682403257497,1775896681326377,1775896681322377,0.70789576,0.0016610471,0.0016139988,0.70631313,0.004631690041384742,-6.135299239126075e-05,1.5685580192960267
1775896682414168008,1775896681334377,1775896681330377,0.7078973,0.0016543982,0.0016120321,0.7063116,0.004619498280055498,-5.473486047032543e-05,1.5685536281962398
1775896682424234181,1775896681342377,1775896681338377,0.70789874,0.0016478768,0.0016099055,0.7063103,0.004607261717602363,-4.852448804912564e-05,1.5685499100599907
1775896682435628972,1775896681354377,1775896681350377,0.70790166,0.0016381043,0.0016053054,0.70630735,0.004586927565952287,-4.121361330250037e-05,1.5685416289152683
1775896682446671993,1775896681366377,1775896681362377,0.7079043,0.0016283566,0.0016029007,0.7063047,0.004569729829826982,-3.083148434439263e-05,1.568534203952856
1775896682462155230,1775896681382377,1775896681366377,0.7079049,0.0016256189,0.0016017946,0.70630413,0.0045642912531102305,-2.8526252794588713e-05,1.5685325128747896
1775896682467323274,1775896681386377,1775896681374377,0.70790577,0.0016198358,0.0015994903,0.70630324,0.004552848366559803,-2.361380108437303e-05,1.5685299721236214
1775896682478678258,1775896681394377,1775896681382377,0.707907,0.0016143869,0.0015978221,0.70630205,0.00454277727330046,-1.827065193979803e-05,1.5685265936818833
1775896682490928908,1775896681410377,1775896681394377,0.7079063,0.0016057759,0.0015908347,0.7063028,0.004520715249027605,-1.600427837196759e-05,1.5685287383419395
1775896682499135878,1775896681414377,1775896681402377,0.70790267,0.0016010506,0.001581925,0.7063065,0.004501439031306037,-2.196714103141076e-05,1.5685391224574103
1775896682510858536,1775896681422377,1775896681410377,0.7078987,0.0015976089,0.001572767,0.7063105,0.004483629265186123,-3.0096511930108298e-05,1.5685503471887434
1775896682519685145,1775896681438377,1775896681422377,0.7078965,0.0015957713,0.0015677105,0.7063127,0.004473884435184708,-3.467358906577621e-05,1.5685565460985278
1775896682529835061,1775896681446377,1775896681434377,0.70788795,0.0015880624,0.0015499416,0.70632136,0.004437868733763562,-4.899479859032201e-05,1.5685808533674188
1775896682540695012,1775896681454377,1775896681442377,0.707883,0.0015845547,0.0015401209,0.7063263,0.004419028867862409,-5.797445643664249e-05,1.5685947698405334
1775896682547352056,1775896681466377,1775896681454377,0.7078748,0.0015795449,0.0015254407,0.7063346,0.004391197135149217,-7.173232850100562e-05,1.5686180878019853
1775896682567445331,1775896681478377,1775896681466377,0.7078669,0.0015769546,0.0015126936,0.70634246,0.004369521312952461,-8.616853401504885e-05,1.5686402396002506
1775896682575675341,1775896681486377,1775896681474377,0.7078606,0.0015750211,0.0015039652,0.7063489,0.004354452837460647,-9.583335803092908e-05,1.5686583750691705
1775896682595110962,1775896681498377,1775896681486377,0.7078495,0.0015713798,0.0014918151,0.70636,0.004332131398523489,-0.00010795853429106407,1.5686896260565169
1775896682596592186,1775896681506377,1775896681494377,0.7078423,0.001569276,0.0014840447,0.7063672,0.0043181742513907695,-0.00011603092467157477,1.5687099573797414
1775896682614259099,1775896681514377,1775896681502377,0.70783514,0.0015682757,0.0014757328,0.70637447,0.004305014577397913,-0.00012642885131541672,1.5687304547208965
1775896682615921472,1775896681526377,1775896681526377,0.70782465,0.0015687675,0.0014643491,0.706385,0.0042896262972346435,-0.00014330290501020628,1.5687601971700622
1775896682634894061,1775896681534377,1775896681534377,0.7078103,0.0015597491,0.0014486787,0.7063994,0.004254717259489102,-0.0001528323252881636,1.568800694222161
1775896682643171046,1775896681546377,1775896681546377,0.7077918,0.001548376,0.0014304222,0.706418,0.0042128201709571746,-0.0001627191581804072,1.568853136590111
1775896682662417710,1775896681558377,1775896681554377,0.7077807,0.0015428041,0.0014194498,0.70642906,0.004189427453025172,-0.00017044485411531988,1.5688844009104188
1775896682669735960,1775896681566377,1775896681566377,0.7077649,0.0015360302,0.0014051172,0.706445,0.004159584672700505,-0.00018125629185366743,1.5689292903422911
1775896682681345243,1775896681574377,1775896681574377,0.70775527,0.0015319748,0.0013957053,0.70645463,0.004140543236516453,-0.0001889058251454952,1.568956523328999
1775896682696508741,1775896681582377,1775896681582377,0.70774597,0.0015273673,0.0013874377,0.70646405,0.004122337523991936,-0.00019415328717522652,1.5689830899665942
1775896682701568083,1775896681594377,1775896681594377,0.70773625,0.0015227187,0.0013788561,0.70647377,0.0041036294258535696,-0.00019978868104173722,1.5690104973738057
1775896682710219047,1775896681606377,1775896681606377,0.70772034,0.001516102,0.0013645062,0.7064898,0.004073983228486661,-0.00021084362061618138,1.569055728751999
1775896682728479295,1775896681622377,1775896681618377,0.70771116,0.0015113341,0.0013560686,0.706499,0.004055309454359852,-0.00021610215842909748,1.5690816227487931
1775896682734000421,1775896681626377,1775896681622377,0.7077069,0.0015091036,0.0013521023,0.7065032,0.004046546435318067,-0.00021858877044325748,1.5690935606870775
1775896682741719240,1775896681634377,1775896681630377,0.7076981,0.0015039815,0.0013440342,0.7065121,0.004027893613721878,-0.0002228213461729553,1.5691186154985428
