delta_state_roll,delta_state_pitch,delta_state_yaw,delta_state_roll_rate,delta_state_pitch_rate,delta_state_yaw_rate,delta_state_position_x,delta_state_position_y,delta_state_position_z,delta_state_velocity_x,delta_state_velocity_y,delta_state_velocity_z,delta_state_altitude,delta_state_vertical_speed,delta_state_heading
0.007017469154688367,0.0026867713432166826,-0.04539187149405833,-0.003979529021236289,0.00014360687682455557,-0.010140832967004916,-0.005282381485077781,0.0004442621327956182,-0.00013902510234011217,-0.005753131210042706,0.013415394030493981,-0.013433847143632372,0.00013902510234011217,0.013433847143632372,-0.045837323014935316
