received_time_ns,timestamp,arming_state,nav_state,nav_state_user_intention,failsafe,failsafe_defer_state,failure_detector_status,pre_flight_checks_pass,gcs_connection_lost,latest_arming_reason,latest_disarming_reason,vehicle_type
1775658711080270055,1775658710924938,1,4,4,False,0,0,True,True,0,0,1
1775658711165289124,1775658711008938,1,4,4,False,0,0,True,True,0,0,1
1775658711214056268,1775658711056938,1,2,2,False,0,0,False,True,0,0,1
1775658711323577737,1775658711164938,1,2,2,False,0,0,True,True,0,0,1
1775658711605566180,1775658711440938,2,14,14,False,0,0,True,True,4,0,1
1775658712119046841,1775658711944938,2,14,14,False,0,0,True,True,4,0,1
1775658712635303430,1775658712448938,2,14,14,False,0,0,True,True,4,0,1
1775658713146015791,1775658712952938,2,14,14,False,0,0,True,True,4,0,1
1775658713659607405,1775658713456938,2,14,14,False,0,0,True,True,4,0,1
1775658714173950478,1775658713960938,2,14,14,False,0,0,True,True,4,0,1
1775658714684677114,1775658714464938,2,14,14,False,0,0,True,True,4,0,1
1775658715204716093,1775658714968938,2,14,14,False,0,0,True,True,4,0,1
1775658715725355864,1775658715472938,2,14,14,False,0,0,True,True,4,0,1
1775658716240212131,1775658715976938,2,14,14,False,0,0,True,True,4,0,1
1775658716755635346,1775658716480938,2,14,14,False,0,0,True,True,4,0,1
1775658717270132085,1775658716984938,2,14,14,False,0,0,True,True,4,0,1
1775658717781728908,1775658717488938,2,14,14,False,0,0,True,True,4,0,1
1775658718300940634,1775658717992938,2,14,14,False,0,0,True,True,4,0,1
1775658718816995029,1775658718814444,2,14,14,False,0,0,True,True,4,0,1
1775658719332097739,1775658719331629,2,14,14,False,0,0,True,True,4,0,1
1775658719847017898,1775658719842305,2,14,14,False,0,0,True,True,4,0,1
1775658720364880787,1775658720346305,2,14,14,False,0,0,True,True,4,0,1
1775658720705719454,1775658720682305,2,14,14,False,0,0,True,True,4,0,1
1775658720718614388,1775658720694305,2,2,2,False,0,0,True,True,4,0,1
1775658721235415369,1775658721198409,2,2,2,False,0,0,True,True,4,0,1
1775658721748441163,1775658721702409,2,2,2,False,0,0,True,True,4,0,1
1775658722267562524,1775658722206583,2,2,2,False,0,0,True,True,4,0,1
1775658722782516838,1775658722710583,2,2,2,False,0,0,True,True,4,0,1
1775658723295822084,1775658723214828,2,2,2,False,0,0,True,True,4,0,1
1775658723817409561,1775658723722828,2,2,2,False,0,0,True,True,4,0,1
1775658724332634389,1775658724227146,2,2,2,False,0,0,True,True,4,0,1
1775658724846345134,1775658724731146,2,2,2,False,0,0,True,True,4,0,1
1775658725363697188,1775658725235146,2,2,2,False,0,0,True,True,4,0,1
1775658725880288972,1775658725739146,2,2,2,False,0,0,True,True,4,0,1
1775658726401386714,1775658726243146,2,2,2,False,0,0,True,True,4,0,1
1775658726918320940,1775658726747146,2,2,2,False,0,0,True,True,4,0,1
1775658727431791067,1775658727251146,2,2,2,False,0,0,True,True,4,0,1
1775658727949573189,1775658727755146,2,2,2,False,0,0,True,True,4,0,1
1775658728465073150,1775658728259146,2,2,2,False,0,0,True,True,4,0,1
1775658728756166304,1775658728547146,2,2,2,False,0,0,True,True,4,0,1
1775658728769072590,1775658728559146,2,18,18,False,0,0,True,True,4,0,1
1775658728780223382,1775658728571146,2,18,18,False,0,0,True,True,4,0,1
1775658729297153226,1775658729075146,2,18,18,False,0,0,True,True,4,0,1
1775658729811952045,1775658729579146,2,18,18,False,0,0,True,True,4,0,1
1775658730326191003,1775658730083146,2,18,18,False,0,0,True,True,4,0,1
1775658730840685514,1775658730587146,2,18,18,False,0,0,True,True,4,0,1
1775658731359542759,1775658731091146,2,18,18,False,0,0,True,True,4,0,1
1775658731872031341,1775658731595146,2,18,18,False,0,0,True,True,4,0,1
1775658732390825665,1775658732099146,2,18,18,False,0,0,True,True,4,0,1
1775658732899550481,1775658732603146,2,18,18,False,0,0,True,True,4,0,1
1775658733415474416,1775658733107146,2,18,18,False,0,0,True,True,4,0,1
1775658733932469600,1775658733611146,2,18,18,False,0,0,True,True,4,0,1
1775658734455849912,1775658734115146,2,18,18,False,0,0,True,True,4,0,1
1775658734972487160,1775658734619146,2,18,18,False,0,0,True,True,4,0,1
1775658735094347656,1775658734739146,1,2,2,False,0,0,True,True,4,6,1
1775658735606793902,1775658735605609,1,2,2,False,0,0,True,True,4,6,1
1775658735754161439,1775658735754505,1,2,2,False,0,0,False,True,4,6,1
