received_time_ns,timestamp,timestamp_sample,q_w,q_x,q_y,q_z,roll,pitch,yaw
1775658710597713060,1775658710448938,1775658710444938,0.7047528,-0.0026797531,0.0036623033,0.70943856,0.0014192888716741809,0.00896439752490313,1.577429613309704
1775658710603234231,1775658710456938,1775658710452938,0.70474464,-0.002691173,0.0036664088,0.7094465,0.0014091196351860452,0.008986371331442146,1.5774521735283646
1775658710614982917,1775658710468938,1775658710464938,0.70473284,-0.0027078604,0.0036727383,0.7094581,0.0013947288595052506,0.009018947961034357,1.577485254096717
1775658710623312986,1775658710476938,1775658710472938,0.7047248,-0.0027191387,0.0036767153,0.7094661,0.0013845778006350274,0.009040541509892109,1.5775079807015693
1775658710636708304,1775658710488938,1775658710484938,0.7047138,-0.0027344818,0.0036820106,0.70947695,0.0013706057802224604,0.009069755465753919,1.577538847500272
1775658710644354265,1775658710496938,1775658710492938,0.7047067,-0.002744039,0.0036862786,0.7094839,0.001363281949487422,0.009089318986628306,1.5775587039223307
1775658710656745082,1775658710508938,1775658710504938,0.70469654,-0.0027595828,0.0036920873,0.70949394,0.00134974664113617,0.009119543160619713,1.5775872116234106
1775658710664697103,1775658710516938,1775658710512938,0.7046902,-0.002767997,0.003695135,0.7095001,0.0013422925866617438,0.009135766355453427,1.5776046828377208
1775658710679024358,1775658710528938,1775658710524938,0.7046729,-0.0027814254,0.0036992428,0.7095173,0.001329419736960462,0.00916057911186579,1.5776536348735677
1775658710683975227,1775658710536938,1775658710532938,0.70465946,-0.0027909544,0.003702008,0.70953053,0.0013200864066885106,0.009177973451401207,1.5776912340511962
1775658710697943183,1775658710548938,1775658710544938,0.7046396,-0.0028054558,0.0037051921,0.7095502,0.0013044246377445373,0.00920300368981937,1.5777471115068435
1775658710705636176,1775658710556938,1775658710552938,0.7046266,-0.0028145167,0.0037070329,0.709563,0.001294435516208217,0.009218432524788142,1.5777835145096468
1775658710718339132,1775658710568938,1775658710564938,0.70460755,-0.0028276038,0.0037095991,0.7095819,0.0012798818932903073,0.009240587675551182,1.5778371859727904
1775658710727004408,1775658710576938,1775658710572938,0.70459545,-0.0028361243,0.003710536,0.70959395,0.0012693620767923058,0.009253978954651553,1.577871376559509
1775658710738739208,1775658710588938,1775658710584938,0.70457816,-0.0028477996,0.003711024,0.70961106,0.0012538268813771139,0.009271205970505108,1.5779199436661187
