roll__h1,pitch__h1,yaw__h1,roll_rate__h1,pitch_rate__h1,yaw_rate__h1,roll__h2,pitch__h2,yaw__h2,roll_rate__h2,pitch_rate__h2,yaw_rate__h2
-0.027479843297200268,-0.044770122221187265,746.0106270302483,1.7974935713182683,0.29758303416660126,0.6144555973272368,-0.027479843297200268,-0.044770122221187265,746.0106270302483,1.7974935713182683,0.29758303416660126,0.6144555973272368
