received_time_ns,base_mode,custom_mode,system_status
1775929363225199113,209,20,3
1775929364217406556,209,20,4
1775929365217037245,209,20,4
1775929366224616580,209,20,4
1775929367219882488,209,20,4
1775929368215617705,209,20,4
1775929369235702170,209,20,4
1775929370238727203,209,20,4
1775929371201378649,209,20,4
1775929374245958416,209,20,4
1775929374247479640,209,9,4
1775929374269429304,209,9,4
1775929374292131757,209,9,4
