received_time_ns,x,y,z,vx,vy,vz
1775929362251944524,0.0,0.0,0.027,0.0,0.0,0.03
1775929362304257699,0.0,0.0,0.027,0.0,0.0,0.03
1775929362356435260,0.0,0.0,0.027,0.0,0.0,0.03
1775929362408551349,0.0,0.0,0.027,0.0,0.0,0.03
1775929362460601296,0.0,0.0,0.027,0.0,0.0,0.03
1775929362512635276,0.0,0.0,0.027,0.0,0.0,0.03
1775929362564480426,0.0,0.0,0.027,0.0,0.0,0.03
1775929362616508933,0.0,0.0,0.027,0.0,0.0,0.03
1775929362668527648,0.0,0.0,0.027,0.0,0.0,0.03
1775929362720829143,0.0,0.0,0.027,0.0,0.0,0.03
1775929362772855795,0.0,0.0,0.027,0.0,0.0,0.02
1775929362824676369,0.0,0.0,0.027,0.0,0.0,0.02
1775929362826056411,0.0,0.0,0.027,0.0,0.0,0.02
1775929362877605694,0.0,0.0,0.027,0.0,0.0,0.02
1775929362929434365,0.0,0.0,0.027,0.0,0.0,0.02
1775929362981482743,0.0,0.0,0.027,0.0,0.0,0.02
1775929363033845390,0.0,0.0,0.027,0.0,0.0,0.02
1775929363085857545,0.0,0.0,0.027,0.0,0.0,0.02
1775929363139164976,0.0,0.0,0.027,0.0,0.0,0.02
1775929363223771040,0.0,0.0,0.027,0.0,0.0,0.02
1775929363275891418,0.0,0.0,0.027,0.0,0.0,0.02
1775929363327742297,0.0,0.0,0.027,0.0,0.0,0.02
1775929363328979557,0.0,0.0,0.027,0.0,0.0,0.02
1775929363380461193,0.0,0.0,0.027,0.0,0.0,0.01
1775929363432635619,0.0,0.0,0.027,0.0,0.0,0.01
1775929363484618815,0.0,0.0,0.027,0.0,0.0,0.01
1775929363536890071,0.0,0.0,0.027,0.0,0.0,0.01
1775929363589068752,0.0,0.0,0.027,0.0,0.0,0.01
1775929363641048364,0.0,0.0,0.027,0.0,0.0,0.01
1775929363693061128,0.0,0.0,0.027,0.0,0.0,0.01
1775929363744985797,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775929363797212414,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775929363849333304,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775929363901708622,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775929363953720234,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929364005928258,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929364058547317,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929364111589728,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929364163548989,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929364215567065,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929364268216363,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929364320859837,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929364373367025,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929364425620746,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929364427360398,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929364479653637,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929364531977213,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929364584155574,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929364642440813,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929364694291596,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929364746148395,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929364798774493,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929364850769338,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929364903008402,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929364955312714,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775929365007192424,-3936620.3297610707,16604998.271425765,0.016,0.0,0.0,-0.09
1775929365059149637,-3936620.3297610707,16604998.271425765,0.016,0.0,0.0,-0.16
1775929365111037732,-3936620.3297610707,16604998.271425765,0.016,0.0,0.0,-0.22
1775929365162823012,-3936620.3297610707,16604998.271425765,0.016,0.0,0.0,-0.28
1775929365215320760,-3936620.3297610707,16604998.271425765,-0.019,0.0,0.0,-0.33
1775929365267895660,-3936620.3297610707,16604998.271425765,-0.019,0.0,0.0,-0.38
1775929365322495231,-3936620.3297610707,16604998.271425765,-0.046,0.0,0.0,-0.43
1775929365375050643,-3936620.3297610707,16604998.271425765,-0.046,0.0,0.0,-0.47
1775929365376306430,-3936620.3297610707,16604998.271425765,-0.09,0.0,0.0,-0.57
1775929365478352087,-3936620.3297610707,16604998.271425765,-0.09,-0.01,0.0,-0.83
1775929365479582627,-3936620.3297610707,16604998.271425765,-0.15,-0.03,0.0,-1.08
1775929365531795453,-3936620.3297610707,16604998.271425765,-0.15,-0.06,0.0,-1.26
1775929365584088085,-3936620.3297610707,16604998.271425765,-0.269,-0.08,0.0,-1.36
1775929365636554826,-3936620.3297610707,16604998.271425765,-0.269,-0.1,0.0,-1.41
1775929365690920288,-3936620.3297610707,16604998.271425765,-0.403,-0.13,0.0,-1.4
1775929365750439108,-3936620.3297610707,16604998.271425765,-0.403,-0.15,0.0,-1.37
1775929365802602910,-3936620.3297610707,16604998.271425765,-0.548,-0.14,0.0,-1.33
1775929365855502221,-3936620.3297610707,16604998.271425765,-0.548,-0.13,0.01,-1.29
1775929365907805252,-3936620.3297610707,16604998.271425765,-0.688,-0.1,0.01,-1.26
1775929365959718114,-3936620.3520249687,16604998.271425765,-0.688,-0.06,0.01,-1.23
1775929366012342357,-3936620.3520249687,16604998.271425765,-0.815,-0.03,0.01,-1.22
1775929366064696012,-3936620.3520249687,16604998.271425765,-0.815,0.0,0.01,-1.21
1775929366117540124,-3936620.3520249687,16604998.271425765,-0.941,0.01,0.02,-1.2
1775929366170078768,-3936620.3742888668,16604998.271425765,-0.941,0.02,0.02,-1.19
1775929366222561157,-3936620.3742888668,16604998.271425765,-1.07,0.02,0.02,-1.19
1775929366275310070,-3936620.3742888668,16604998.271425765,-1.07,0.02,0.02,-1.18
1775929366276583938,-3936620.3742888668,16604998.271425765,-1.185,0.02,0.03,-1.16
1775929366328688669,-3936620.3742888668,16604998.271425765,-1.185,0.02,0.03,-1.15
1775929366381284529,-3936620.3742888668,16604998.271425765,-1.298,0.04,0.03,-1.13
1775929366433327469,-3936620.3742888668,16604998.271425765,-1.298,0.05,0.03,-1.12
1775929366485297866,-3936620.3742888668,16604998.271425765,-1.413,0.08,0.03,-1.1
1775929366537723425,-3936620.3742888668,16604998.271425765,-1.413,0.1,0.04,-1.09
1775929366589748605,-3936620.3742888668,16604998.271425765,-1.52,0.13,0.04,-1.07
1775929366642253266,-3936620.3742888668,16604998.271425765,-1.52,0.14,0.04,-1.06
1775929366694433996,-3936620.3742888668,16604998.271425765,-1.622,0.15,0.04,-1.04
1775929366747291483,-3936620.3520249687,16604998.282557715,-1.622,0.16,0.04,-1.03
1775929366799405206,-3936620.3520249687,16604998.282557715,-1.732,0.16,0.04,-1.02
1775929366851890860,-3936620.3520249687,16604998.282557715,-1.732,0.15,0.05,-1.01
1775929366904582270,-3936620.3520249687,16604998.282557715,-1.825,0.14,0.05,-1.0
1775929366956657913,-3936620.3297610707,16604998.293689666,-1.825,0.14,0.05,-1.0
1775929367009325004,-3936620.3297610707,16604998.293689666,-1.921,0.15,0.05,-0.99
1775929367061799201,-3936620.3297610707,16604998.293689666,-1.921,0.18,0.05,-0.98
1775929367114234232,-3936620.3297610707,16604998.293689666,-2.012,0.21,0.05,-0.98
1775929367166295668,-3936620.2963652224,16604998.304821616,-2.012,0.25,0.05,-0.97
1775929367218644876,-3936620.2963652224,16604998.304821616,-2.108,0.3,0.05,-0.97
1775929367270545898,-3936620.2963652224,16604998.304821616,-2.108,0.32,0.05,-0.97
1775929367322791492,-3936620.2963652224,16604998.304821616,-2.206,0.32,0.05,-0.97
1775929367375192283,-3936620.2963652224,16604998.304821616,-2.206,0.31,0.05,-0.97
1775929367376516517,-3936620.2518374263,16604998.315953564,-2.3,0.28,0.05,-0.96
1775929367478897402,-3936620.2518374263,16604998.315953564,-2.3,0.25,0.05,-0.96
1775929367480361314,-3936620.2518374263,16604998.315953564,-2.393,0.21,0.05,-0.96
1775929367532323008,-3936620.2518374263,16604998.315953564,-2.393,0.17,0.04,-0.96
1775929367586073762,-3936620.1961776814,16604998.32708551,-2.486,0.13,0.04,-0.96
