publish_time_ns,elapsed_s,profile_value,roll_body,pitch_body,yaw_body,thrust_z,command_roll,command_pitch,command_yaw,command_throttle,phase
1775929362201206620,2.3e-05,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775929362251640465,0.050284,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775929362303972263,0.102616,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775929362356217855,0.154907,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775929362408310713,0.206986,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775929362460364244,0.259026,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775929362512392143,0.311079,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775929362564253165,0.362918,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775929362616226250,0.414806,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775929362668305636,0.466971,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775929362720582235,0.519202,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775929362772622614,0.571278,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775929362824452309,0.623141,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775929362877354850,0.676023,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775929362929173825,0.72787,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775929362981117565,0.779748,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775929363033617201,0.832289,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775929363085535535,0.884119,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775929363138931700,0.937595,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775929363190758195,0.989405,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775929363275637342,1.07426,0.03376939477107216,0.0,0.03376939477107216,0.0,-0.69,0.0,0.03376939477107216,0.0,-0.69,random_active
1775929363327476669,1.126134,0.03376939477107216,0.0,0.03376939477107216,0.0,-0.69,0.0,0.03376939477107216,0.0,-0.69,random_active
1775929363380235597,1.178874,0.03376939477107216,0.0,0.03376939477107216,0.0,-0.69,0.0,0.03376939477107216,0.0,-0.69,random_active
1775929363432415654,1.231013,0.03376939477107216,0.0,0.03376939477107216,0.0,-0.69,0.0,0.03376939477107216,0.0,-0.69,random_active
1775929363484329060,1.282886,0.03376939477107216,0.0,0.03376939477107216,0.0,-0.69,0.0,0.03376939477107216,0.0,-0.69,random_active
1775929363536605499,1.335185,-0.005062077131061132,0.0,-0.005062077131061132,0.0,-0.69,0.0,-0.005062077131061132,0.0,-0.69,random_active
1775929363588835635,1.387457,-0.005062077131061132,0.0,-0.005062077131061132,0.0,-0.69,0.0,-0.005062077131061132,0.0,-0.69,random_active
1775929363640817872,1.439425,-0.005062077131061132,0.0,-0.005062077131061132,0.0,-0.69,0.0,-0.005062077131061132,0.0,-0.69,random_active
1775929363692827212,1.491403,-0.005062077131061132,0.0,-0.005062077131061132,0.0,-0.69,0.0,-0.005062077131061132,0.0,-0.69,random_active
1775929363744749257,1.543378,-0.005062077131061132,0.0,-0.005062077131061132,0.0,-0.69,0.0,-0.005062077131061132,0.0,-0.69,random_active
1775929363796982497,1.595602,-0.005062077131061132,0.0,-0.005062077131061132,0.0,-0.69,0.0,-0.005062077131061132,0.0,-0.69,random_active
1775929363849086140,1.647472,-0.039064953419017806,0.0,-0.039064953419017806,0.0,-0.69,0.0,-0.039064953419017806,0.0,-0.69,random_active
1775929363901387859,1.700015,-0.039064953419017806,0.0,-0.039064953419017806,0.0,-0.69,0.0,-0.039064953419017806,0.0,-0.69,random_active
1775929363953460942,1.752034,-0.039064953419017806,0.0,-0.039064953419017806,0.0,-0.69,0.0,-0.039064953419017806,0.0,-0.69,random_active
1775929364005555432,1.804116,-0.039064953419017806,0.0,-0.039064953419017806,0.0,-0.69,0.0,-0.039064953419017806,0.0,-0.69,random_active
1775929364058261145,1.856841,-0.039064953419017806,0.0,-0.039064953419017806,0.0,-0.69,0.0,-0.039064953419017806,0.0,-0.69,random_active
1775929364111361124,1.909965,0.09661588604849378,0.0,0.09661588604849378,0.0,-0.69,0.0,0.09661588604849378,0.0,-0.69,random_active
