received_time_ns,lat_deg,lon_deg,alt_m,rel_home_alt_m,rel_origin_alt_m
8577401000,-35.3632621,149.1652374,584.0899658203125,-0.02744901552796364,-0.0465414859354496
8677361000,-35.3632621,149.1652374,584.0899658203125,-0.02744901552796364,-0.04632153734564781
8777321000,-35.3632621,149.1652374,584.0899658203125,-0.02744901552796364,-0.045854974538087845
8877281000,-35.3632621,149.1652374,584.0899658203125,-0.02744901552796364,-0.045161981135606766
8977241000,-35.3632621,149.1652374,584.0899658203125,-0.02744901552796364,-0.04424929991364479
9077201000,-35.3632621,149.1652374,584.0899658203125,-0.02744901552796364,-0.043141309171915054
9177161000,-35.3632621,149.1652374,584.0899658203125,-0.02744901552796364,-0.041856542229652405
9277121000,-35.3632621,149.1652374,584.0899658203125,-0.02744901552796364,-0.04041373357176781
9377081000,-35.3632621,149.1652374,584.0899658203125,-0.02744901552796364,-0.03883285075426102
9477041000,-35.3632621,149.1652374,584.0899658203125,-0.02744901552796364,-0.0371272899210453
9577001000,-35.3632621,149.1652374,584.0899658203125,-0.02744901552796364,-0.035320132970809937
9676961000,-35.3632621,149.1652374,584.0899658203125,-0.02744901552796364,-0.03342912718653679
9776921000,-35.3632621,149.1652374,584.0899658203125,-0.016469407826662064,-0.030583921819925308
9876881000,-35.3632621,149.1652374,584.0899658203125,-0.016469407826662064,-0.018170058727264404
9976841000,-35.3632621,149.1652374,584.1099853515625,0.019214309751987457,0.0071599301882088184
10076801000,-35.3632621,149.1652374,584.1099853515625,0.046663325279951096,0.04382918402552605
10176761000,-35.3632621,149.1652374,584.1099853515625,0.0905817449092865,0.09032618254423141
10276721000,-35.3632621,149.1652374,584.1599731445312,0.15096957981586456,0.15778259932994843
10376681000,-35.3632621,149.1652374,584.1599731445312,0.2690003514289856,0.272271990776062
10476641000,-35.3632621,149.1652374,584.2699584960938,0.4035005271434784,0.4131864905357361
10576601000,-35.3632621,149.1652374,584.2699584960938,0.5489802956581116,0.5574023127555847
10677394000,-35.3632621,149.1652374,584.47998046875,0.6889702677726746,0.6985119581222534
10777354000,-35.3632623,149.1652374,584.75,0.8152357339859009,0.834869921207428
10877314000,-35.3632623,149.1652374,584.75,0.9415012001991272,0.9673987627029419
10977274000,-35.3632625,149.1652374,584.989990234375,1.0705115795135498,1.098375678062439
11077234000,-35.3632625,149.1652374,584.989990234375,1.1857974529266357,1.2259202003479004
11177194000,-35.3632625,149.1652374,585.219970703125,1.2983384132385254,1.3499517440795898
11277154000,-35.3632625,149.1652374,585.219970703125,1.4136242866516113,1.4694902896881104
11377114000,-35.3632625,149.1652374,585.4400024414062,1.5206754207611084,1.5844682455062866
11477074000,-35.3632625,149.1652374,585.4400024414062,1.622236728668213,1.6951874494552612
11577034000,-35.3632623,149.1652375,585.6400146484375,1.7320327758789062,1.8020751476287842
11676994000,-35.3632623,149.1652375,585.6400146484375,1.8253594636917114,1.9059501886367798
11776954000,-35.3632621,149.1652376,585.8300170898438,1.921431064605713,2.0071871280670166
11876914000,-35.3632621,149.1652376,585.8300170898438,2.0120127201080322,2.1061601638793945
11976874000,-35.3632618,149.1652377,586.0199584960938,2.108084201812744,2.203181028366089
12076834000,-35.3632618,149.1652377,586.0199584960938,2.2069008350372314,2.2988460063934326
12176794000,-35.3632618,149.1652377,586.0199584960938,2.300227403640747,2.3938193321228027
12276754000,-35.3632614,149.1652378,586.1900024414062,2.3935539722442627,2.4882636070251465
12376714000,-35.3632614,149.1652378,586.1900024414062,2.4868807792663574,2.58246111869812
12476674000,-35.3632609,149.1652379,586.3800048828125,2.571972608566284,2.676609992980957
12576634000,-35.3632609,149.1652379,586.3800048828125,2.665299415588379,2.7705743312835693
12676594000,-35.3632605,149.1652381,586.5499877929688,2.761370897293091,2.864440679550171
12777387000,-35.3632604,149.1652383,586.72998046875,2.8574423789978027,2.958390474319458
12877347000,-35.3632604,149.1652383,586.72998046875,2.9535138607025146,3.052557945251465
12977307000,-35.3632605,149.1652384,586.8999633789062,3.0468406677246094,3.1469969749450684
13077267000,-35.3632605,149.1652384,586.8999633789062,3.131932497024536,3.242448329925537
13177227000,-35.3632608,149.1652386,587.0700073242188,3.225259304046631,3.336984157562256
13277187000,-35.3632608,149.1652386,587.0700073242188,3.3185858726501465,3.431411027908325
13377147000,-35.3632613,149.1652387,587.260009765625,3.411912441253662,3.5258429050445557
13477107000,-35.3632613,149.1652387,587.260009765625,3.5107290744781494,3.6202569007873535
13577067000,-35.363262,149.1652389,587.4400024414062,3.6068005561828613,3.714768886566162
13677027000,-35.363262,149.1652389,587.4400024414062,3.6973822116851807,3.809413194656372
13776987000,-35.3632628,149.1652391,587.6199951171875,3.7934539318084717,3.9040889739990234
13876947000,-35.3632628,149.1652391,587.6199951171875,3.8867805004119873,3.998873472213745
13976907000,-35.363264,149.1652393,587.7899780273438,3.982851982116699,4.093746662139893
14076867000,-35.363264,149.1652393,587.7899780273438,4.07892370223999,4.18870735168457
14176827000,-35.3632652,149.1652394,587.969970703125,4.164015293121338,4.283804416656494
14276787000,-35.3632652,149.1652394,587.969970703125,4.257342338562012,4.378783226013184
14376747000,-35.3632652,149.1652394,587.969970703125,4.3534135818481445,4.473547458648682
14476707000,-35.3632667,149.1652397,588.1499633789062,4.44674015045166,4.568116188049316
14576667000,-35.3632667,149.1652397,588.1499633789062,4.537322044372559,4.661850452423096
14676627000,-35.3632682,149.1652399,588.3200073242188,4.63339376449585,4.754971027374268
14777420000,-35.3632682,149.1652399,588.3200073242188,4.732210159301758,4.847724437713623
14877380000,-35.3632695,149.1652402,588.510009765625,4.825536727905273,4.9404425621032715
14977340000,-35.363271,149.1652405,588.6900024414062,4.918863296508789,5.033334732055664
15077300000,-35.363271,149.1652405,588.6900024414062,5.01493501663208,5.126430511474609
15177260000,-35.3632723,149.1652408,588.8699951171875,5.1164960861206055,5.220648288726807
15277220000,-35.3632723,149.1652408,588.8699951171875,5.218057632446289,5.31448221206665
15377180000,-35.3632736,149.1652411,589.0499877929688,5.311384201049805,5.408956050872803
15477140000,-35.3632736,149.1652411,589.0499877929688,5.40471076965332,5.504002571105957
15577100000,-35.3632748,149.1652414,589.239990234375,5.498037815093994,5.599432945251465
15677060000,-35.3632748,149.1652414,589.239990234375,5.59136438369751,5.695072174072266
15777020000,-35.363276,149.1652419,589.4199829101562,5.701160430908203,5.790794372558594
15876980000,-35.363276,149.1652419,589.4199829101562,5.794486999511719,5.886742115020752
15976940000,-35.3632772,149.1652424,589.5999755859375,5.887813568115234,5.982970714569092
16076900000,-35.3632772,149.1652424,589.5999755859375,5.98114013671875,6.079295635223389
16176860000,-35.3632783,149.1652429,589.7899780273438,6.088191509246826,6.175573348999023
16276820000,-35.3632783,149.1652429,589.7899780273438,6.184262752532959,6.271900177001953
16376780000,-35.3632783,149.1652429,589.7899780273438,6.28033447265625,6.36832857131958
16476740000,-35.3632794,149.1652434,589.969970703125,6.373661041259766,6.464774131774902
16576700000,-35.3632794,149.1652434,589.969970703125,6.477967262268066,6.561130046844482
16676660000,-35.3632805,149.1652441,590.1599731445312,6.57129430770874,6.6574296951293945
16776620000,-35.3632805,149.1652441,590.1599731445312,6.664620876312256,6.753696918487549
16877413000,-35.3632816,149.1652447,590.3499755859375,6.763437271118164,6.849806785583496
16977373000,-35.3632827,149.1652455,590.5299682617188,6.859508514404297,6.945796966552734
17077333000,-35.3632827,149.1652455,590.5299682617188,6.9610700607299805,7.0416741371154785
17177293000,-35.3632838,149.1652462,590.7099609375,7.054396629333496,7.138229846954346
17277253000,-35.3632838,149.1652462,590.7099609375,7.150468349456787,7.231836795806885
17377213000,-35.3632848,149.1652471,590.8900146484375,7.232815265655518,7.31949520111084
17477173000,-35.3632848,149.1652471,590.8900146484375,7.323397159576416,7.398448944091797
17577133000,-35.3632859,149.165248,591.0499877929688,7.392019748687744,7.467558860778809
17677093000,-35.3632859,149.165248,591.0499877929688,7.4441728591918945,7.526140213012695
17777053000,-35.363287,149.165249,591.1799926757812,7.5018157958984375,7.57351541519165
17877013000,-35.363287,149.165249,591.1799926757812,7.5292649269104,7.609447002410889
17976973000,-35.3632882,149.16525,591.260009765625,7.548479080200195,7.633798122406006
18076933000,-35.3632882,149.16525,591.260009765625,7.5594587326049805,7.646413803100586
18176893000,-35.3632893,149.1652511,591.2899780273438,7.5594587326049805,7.647351264953613
18276853000,-35.3632893,149.1652511,591.2899780273438,7.548479080200195,7.636843204498291
18376813000,-35.3632893,149.1652511,591.2899780273438,7.5292649269104,7.615101337432861
18476773000,-35.3632904,149.1652523,591.2799682617188,7.5018157958984375,7.5824384689331055
18576733000,-35.3632904,149.1652523,591.2799682617188,7.4441728591918945,7.539886951446533
18676693000,-35.3632915,149.1652535,591.22998046875,7.509777545928955,7.509777545928955
18776653000,-35.3632915,149.1652535,591.22998046875,7.454054355621338,7.454054355621338
18876613000,-35.3632926,149.1652548,591.1499633789062,7.394795894622803,7.394795894622803
18977406000,-35.3632938,149.1652562,591.0399780273438,7.333736896514893,7.333736896514893
19077366000,-35.3632938,149.1652562,591.0399780273438,7.272108554840088,7.272108554840088
19177326000,-35.363295,149.1652577,590.9199829101562,7.210783958435059,7.210783958435059
19277286000,-35.363295,149.1652577,590.9199829101562,7.149958610534668,7.149958610534668
19377246000,-35.3632962,149.1652593,590.7999877929688,7.0909953117370605,7.0909953117370605
19477206000,-35.3632962,149.1652593,590.7999877929688,7.0337042808532715,7.0337042808532715
19577166000,-35.3632973,149.1652609,590.6900024414062,6.978128910064697,6.978128910064697
19677126000,-35.3632973,149.1652609,590.6900024414062,6.924152851104736,6.924152851104736
19777086000,-35.3632985,149.1652627,590.5800170898438,6.871526718139648,6.871526718139648
19877046000,-35.3632985,149.1652627,590.5800170898438,6.8200602531433105,6.8200602531433105
19977006000,-35.3632997,149.1652646,590.489990234375,6.769658088684082,6.769658088684082
20076966000,-35.3632997,149.1652646,590.489990234375,6.72014856338501,6.72014856338501
20176926000,-35.3633009,149.1652666,590.3900146484375,6.6712446212768555,6.6712446212768555
20276886000,-35.3633009,149.1652666,590.3900146484375,6.622830867767334,6.622830867767334
20376846000,-35.3633021,149.1652686,590.2999877929688,6.574728012084961,6.574728012084961
20476806000,-35.3633021,149.1652686,590.2999877929688,6.5268683433532715,6.5268683433532715
20576766000,-35.3633021,149.1652686,590.2999877929688,6.479104042053223,6.479104042053223
20676726000,-35.3633033,149.1652708,590.219970703125,6.43133020401001,6.43133020401001
20776686000,-35.3633033,149.1652708,590.219970703125,6.3836259841918945,6.3836259841918945
20876646000,-35.3633046,149.1652732,590.1300048828125,6.335896015167236,6.335896015167236
20976606000,-35.3633046,149.1652732,590.1300048828125,6.288059711456299,6.288059711456299
21077399000,-35.3633058,149.1652756,590.0399780273438,6.240087032318115,6.240087032318115
21177359000,-35.3633069,149.1652782,589.9500122070312,6.191951274871826,6.191951274871826
21277319000,-35.3633069,149.1652782,589.9500122070312,6.143731594085693,6.143731594085693
21377279000,-35.3633081,149.1652808,589.8599853515625,6.095086574554443,6.095086574554443
21477239000,-35.3633081,149.1652808,589.8599853515625,6.046710014343262,6.046710014343262
21577199000,-35.3633093,149.1652836,589.7799682617188,5.998266696929932,5.998266696929932
21677159000,-35.3633093,149.1652836,589.7799682617188,5.94980001449585,5.94980001449585
