received_time_ns,x,y,z,vx,vy,vz
1775928679304662907,0.0,0.0,0.027,0.0,0.0,0.03
1775928679356837008,0.0,0.0,0.027,0.0,0.0,0.03
1775928679408656685,0.0,0.0,0.027,0.0,0.0,0.03
1775928679460753892,0.0,0.0,0.027,0.0,0.0,0.03
1775928679512804764,0.0,0.0,0.027,0.0,0.0,0.03
1775928679565672127,0.0,0.0,0.027,0.0,0.0,0.03
1775928679617634009,0.0,0.0,0.027,0.0,0.0,0.03
1775928679669598291,0.0,0.0,0.027,0.0,0.0,0.03
1775928679721883429,0.0,0.0,0.027,0.0,0.0,0.03
1775928679773759905,0.0,0.0,0.027,0.0,0.0,0.03
1775928679826319116,0.0,0.0,0.027,0.0,0.0,0.02
1775928679878268102,0.0,0.0,0.027,0.0,0.0,0.02
1775928679931047788,0.0,0.0,0.027,0.0,0.0,0.02
1775928679983315551,0.0,0.0,0.027,0.0,0.0,0.02
1775928679984615550,0.0,0.0,0.027,0.0,0.0,0.02
1775928680036500187,0.0,0.0,0.027,0.0,0.0,0.02
1775928680089002633,0.0,0.0,0.027,0.0,0.0,0.02
1775928680140844167,0.0,0.0,0.027,0.0,0.0,0.02
1775928680192791170,0.0,0.0,0.027,0.0,0.0,0.02
1775928680245039894,0.0,0.0,0.027,0.0,0.0,0.02
1775928680297361129,0.0,0.0,0.027,0.0,0.0,0.02
1775928680349605597,0.0,0.0,0.027,0.0,0.0,0.02
1775928680401535097,0.0,0.0,0.027,0.0,0.0,0.02
1775928680453560882,0.0,0.0,0.027,0.0,0.0,0.01
1775928680505662282,0.0,0.0,0.027,0.0,0.0,0.01
1775928680558028251,0.0,0.0,0.027,0.0,0.0,0.01
1775928680609876473,0.0,0.0,0.027,0.0,0.0,0.01
1775928680661842388,0.0,0.0,0.027,0.0,0.0,0.01
1775928680713814639,0.0,0.0,0.027,0.0,0.0,0.01
1775928680766176640,0.0,0.0,0.027,0.0,0.0,0.01
1775928680818231609,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775928680871306233,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775928680924005442,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775928680975816257,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775928681028468811,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928681080435463,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928681133079379,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928681134762505,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928681186663175,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928681238881629,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928681291164594,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928681343084335,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928681395309861,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928681448101229,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928681500480703,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928681552905520,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928681604771630,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928681657344475,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928681709552530,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928681761871493,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928681813881376,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928681866761734,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928681919037915,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928681971002007,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928682022915221,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775928682074770581,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775928682126633909,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775928682178639633,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775928682230649870,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775928682232232455,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775928682286091541,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775928682338221615,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775928682390858780,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775928682442700028,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775928682495329065,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775928682547488226,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775928682600246700,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775928682652081868,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775928682703979275,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775928682755895562,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775928682807837416,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775928682860489269,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775928682912541104,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775928682965273466,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775928683017515217,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775928683072295851,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775928683124521283,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775928683177226447,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775928683229352778,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775928683281590338,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775928683283711885,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775928683335903142,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775928683387794983,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775928683439597929,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
