received_time_ns,base_mode,custom_mode,system_status
1775928680297229356,209,0,3
1775928681291028437,209,0,3
1775928682285957209,209,0,3
1775928683283326807,209,0,3
1775928684279700132,209,0,3
1775928685292541875,209,0,3
1775928686288510328,209,0,3
1775928687306101152,209,0,3
1775928688306295307,209,0,3
1775928691305849804,81,0,3
1775928691307270377,81,9,3
1775928691335639954,81,9,3
1775928691359184274,81,9,3
