feature,delta_state_roll,delta_state_pitch,delta_state_yaw,delta_state_roll_rate,delta_state_pitch_rate,delta_state_yaw_rate,delta_state_position_x,delta_state_position_y,delta_state_position_z,delta_state_velocity_x,delta_state_velocity_y,delta_state_velocity_z,delta_state_altitude,delta_state_vertical_speed,delta_state_heading
command_roll,0.0,0.0,0.0,0.0,0.0,0.0,-117173.93299820981,494249.6021152872,-0.0020295101914657673,0.0007242631810870449,-0.00639219260238039,0.0032448759304538237,0.0020295101914657673,-0.0032448759304538237,0.0
command_pitch,0.0,0.0,0.0,0.0,0.0,0.0,-195578.19627653397,824965.8324339972,-0.0060366939794961865,0.02740851269349633,-0.0016648605024764868,-0.12510508915222118,0.0060366939794961865,0.12510508915222118,0.0
command_yaw,0.0,0.0,0.0,0.0,0.0,0.0,-231530.46830837458,976615.1279662105,-0.0023739532970572406,0.0,-0.0013619689617191848,-0.014565739048562107,0.0023739532970572406,0.014565739048562107,0.0
command_throttle,0.0,0.0,0.0,0.0,0.0,0.0,-13771.531575303516,58089.491357014,0.04313785233361539,1.860478637460249e-06,2.0094771082323735e-05,0.04456472007855695,-0.04313785233361539,-0.04456472007855695,0.0
roll,0.0,0.0,0.0,0.0,0.0,0.0,-201606.29971633383,850393.3738716124,-0.08073302532720428,-0.021178980167342418,0.0064327501209116246,0.0346558110514667,0.08073302532720428,-0.0346558110514667,0.0
pitch,0.0,0.0,0.0,0.0,0.0,0.0,-81021.6006985855,341761.8962266015,0.0018027232522734847,-0.043492970669130805,-0.128617226184058,0.037623263090279954,-0.0018027232522734847,-0.037623263090279954,0.0
yaw,0.0,0.0,0.0,0.0,0.0,0.0,-403.68683543842656,1702.777122540082,-0.002167313813897274,0.0,-0.0002946065194541611,0.009556173270987452,0.002167313813897274,-0.009556173270987452,0.0
roll_rate,0.0,0.0,0.0,0.0,0.0,0.0,-580.9016765250503,2450.2388730619477,-0.0004674104489669941,-0.00071990096899782,-0.0013531134939025434,0.00044212030114972983,0.0004674104489669941,-0.00044212030114972983,0.0
pitch_rate,0.0,0.0,0.0,0.0,0.0,0.0,4239.983030486946,-17884.65914694654,0.00010071579085801323,-0.006700411119531425,0.0,-0.0007831942864124597,-0.00010071579085801323,0.0007831942864124597,0.0
yaw_rate,0.0,0.0,0.0,0.0,0.0,0.0,-4646.170807730982,19597.989414705313,-0.00043571909499387897,-0.003347180022504807,0.0009359578061488427,-0.002764334405603807,0.00043571909499387897,0.002764334405603807,0.0
position_x,0.0,0.0,0.0,0.0,0.0,0.0,-0.07740465751747638,0.3264994107154471,-3.1734372100569817e-10,-7.178678573183226e-13,1.0226700930137589e-10,1.3023660473864812e-09,3.1734372100569817e-10,-1.3023660473864812e-09,0.0
position_y,0.0,0.0,0.0,0.0,0.0,0.0,4.219833425396089e-10,-9.566512612260217e-10,1.4070899907282548e-15,0.0,-6.863872754332645e-15,-1.8545344822390233e-15,-1.4070899907282548e-15,1.8545344822390233e-15,0.0
position_z,0.0,0.0,0.0,0.0,0.0,0.0,-2877.906540940197,12139.261619339537,0.004541316678605993,-0.0019500879577027572,0.0052519660542705345,9.608311064575965e-05,-0.004541316678605993,-9.608311064575965e-05,0.0
velocity_x,0.0,0.0,0.0,0.0,0.0,0.0,-64030.059939082494,270083.5771877944,-0.0020944500960965,0.8553774547189535,-0.05398301453928768,0.07085400365590937,0.0020944500960965,-0.07085400365590937,0.0
velocity_y,0.0,0.0,0.0,0.0,0.0,0.0,33715.511557219594,-142214.9428501799,0.0,0.021555348285089593,0.7758861313828815,-0.0018044265876654244,0.0,0.0018044265876654244,0.0
velocity_z,0.0,0.0,0.0,0.0,0.0,0.0,-14022.246571611307,59147.008203564175,0.06320199693211531,0.02266008634232281,-0.08479199888537726,0.3670433569109706,-0.06320199693211531,-0.3670433569109706,0.0
