future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
0.0029411992506813154,0.0023693096294680185,0.465688087414293,-0.11295505909602807,-0.018016527560563184,-0.014469930167011086
