received_time_ns,event_type,field_name,previous_value,current_value
1775885207657617614,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775885207657617614,vehicle_control_mode_events,flag_control_auto_enabled,True,False
1775885209024796456,vehicle_control_mode_events,flag_armed,False,True
1775885209024796456,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775885209024796456,vehicle_control_mode_events,flag_control_offboard_enabled,False,True
1775885217922836696,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775885217922836696,vehicle_control_mode_events,flag_control_offboard_enabled,True,False
1775885226024508788,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775885226024508788,vehicle_control_mode_events,flag_control_auto_enabled,False,True
1775885233901931020,vehicle_control_mode_events,flag_armed,True,False
1775885233901931020,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775885233901931020,vehicle_control_mode_events,flag_control_auto_enabled,True,False
