future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
0.0011006736804259165,0.0025301437803259327,0.0016626003944280043,-0.0038404368249002328,-0.0018934975331237063,-0.004586925928773439
