feature,actuator_1,actuator_2,actuator_3,actuator_4
command_roll,1.3820555067661733,1.3815791324490978,1.4278079812592344,1.422477921833214
command_pitch,-0.2989759593452213,-0.3083526432197426,-0.432887080415379,-0.4419135178591456
command_yaw,-1.240012850391778,-1.2457371184052177,-2.0651434475290156,-2.0655444981169255
command_throttle,-2.4945139396671925,-2.4885326704332478,-2.664870384561956,-2.6871770855295027
roll,-2.323708977023058,-2.3057209944300823,-2.0796131404319484,-2.06531611635437
pitch,1.9889077297288436,2.0242470988851267,1.812329197279815,1.8795463295211747
yaw,-2.3361147379725193,-2.3373696937075032,-2.3473917786358944,-2.310428385185899
roll_rate,0.06417048994756008,0.04930571703781472,-0.6647707676950446,-0.6310489620200295
pitch_rate,-0.4213831795850659,-0.39477834785592175,0.5864915301851513,0.572924495665875
yaw_rate,0.41539547007092265,0.4171849133297262,0.2831032629258684,0.2904924839768006
position_x,0.00047521965316381365,0.002616338753910645,0.01425666607368388,0.012387910748124002
position_y,-0.02960984495043799,-0.02814501328874209,-0.04926863040299032,-0.046443199350834116
position_z,-0.08968393056585147,-0.08953444857020222,-0.09169091918736577,-0.09146700940203123
velocity_x,0.1680430812668283,0.17782328760011945,0.16617887863652137,0.16343228619063013
velocity_y,0.020201215417804393,0.01848495260810446,0.027452273946107338,0.03370630352853975
velocity_z,0.2616134917395305,0.2603847826299648,0.2699943845306807,0.2672697221384672
altitude,-0.002500099100400872,-0.002504346906352912,-0.0029886598927863243,-0.0029252541658154494
vertical_speed,-0.0018997075623806104,-0.0018872554959827553,-0.0021225493654118167,-0.002068816082110481
heading,0.4172840726334402,0.42618895933534806,0.42573630529902745,0.4372179127457967
mode_offboard_attitude,0.0,0.0,0.0,0.0
mode_posctl,0.0,0.0,0.0,0.0
clip__command_roll,0.1454648624814476,0.1528503402550256,0.07122000088910457,0.07037257727483585
sq__command_roll,3.114112632856176,3.0427083582656125,6.003237896543716,6.023801583347868
clip__command_pitch,0.36656262258426947,0.38837784464415137,0.48539409518058446,0.4872681179849323
sq__command_pitch,5.896646686735984,5.898517389499945,4.553670555817437,4.64897525949608
clip__command_yaw,0.8755647563958497,0.8743460968917918,0.4914704361895587,0.4993029475936449
sq__command_yaw,4.307911488585024,4.456203481963886,38.96358618385961,38.389217566795345
clip__command_throttle,-1.008112329899047,-1.012508219460052,-0.9993426521893172,-1.0211882501819112
sq__command_throttle,24.638438034694364,24.594655863423977,24.423095324779375,24.82109570319949
sq__roll,94.71189153857138,93.8578522405577,96.39538808005996,94.40946303716687
sq__pitch,-26.42491203101829,-26.895059903481176,-22.69599844733277,-23.07265440397074
sq__yaw,0.365447878523286,0.3569927620525264,0.35405859279306673,0.34520763236313834
sq__roll_rate,9.800686639121945,9.654617213484391,10.000560076142149,9.966035849788122
sq__pitch_rate,9.203504540075263,9.35814405953643,4.569798449673391,4.595884467738737
sq__yaw_rate,106.22568394925122,106.35145300488352,105.96707447643554,106.20429438183156
backend_px4__command_roll,-1.1231545112432166,-1.125579327040275,-1.3404780930460563,-1.3483123908774628
backend_px4__command_pitch,0.015775050717076494,0.01972923539379265,0.034300783313400446,0.02859950751313636
backend_px4__command_yaw,1.112337722855428,1.1302779920826143,1.3328217782920553,1.3066983449005298
backend_px4__command_throttle,3.0922791617468244,3.2008618302155285,3.4149715476209295,3.4077406693688514
