future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
0.08080143701987662,0.02037315985849154,357.7149542084156,-0.3089030226170059,-0.15482627328468967,0.9518333421554577
