received_time_ns,timestamp,timestamp_sample,q_w,q_x,q_y,q_z,roll,pitch,yaw
1775886266762793520,1775886265823754,1775886265823754,0.7079944,-0.002040506,0.0010208152,0.7062145,-0.0014475188607721166,0.004327546384148963,1.5682761899692699
1775886266780831565,1775886265835754,1775886265831754,0.7079962,-0.0020459255,0.0010206305,0.7062126,-0.001455464909815656,0.004334935163068025,1.5682708007325372
1775886266788419378,1775886265843754,1775886265843754,0.7079992,-0.002054302,0.0010190667,0.7062096,-0.0014695535707504998,0.004344546112996422,1.5682623757684426
1775886266796136309,1775886265851754,1775886265851754,0.7080014,-0.0020603696,0.0010182413,0.70620733,-0.0014793246299151924,0.004351942423517283,1.5682559737131598
1775886266811314400,1775886265863754,1775886265859754,0.70800936,-0.0020657005,0.0010170118,0.70619935,-0.0014886590753486132,0.004357714232400336,1.5682334066334847
1775886266818424973,1775886265871754,1775886265867754,0.708017,-0.0020706104,0.0010158597,0.7061917,-0.0014972861664339823,0.004363001487275022,1.5682118503555538
1775886266828503881,1775886265879754,1775886265875754,0.7080242,-0.0020752258,0.0010137942,0.70618445,-0.0015067837289740422,0.004366579946533974,1.5681913006172998
1775886266835772276,1775886265891754,1775886265887754,0.7080363,-0.0020829726,0.0010113626,0.7061723,-0.0015212629650225534,0.004374051877101399,1.5681569435350398
1775886266848538405,1775886265903754,1775886265895754,0.7080445,-0.002088123,0.0010090468,0.706164,-0.001531878361682782,0.004378028708167539,1.5681335311877858
1775886266856529956,1775886265907754,1775886265903754,0.70805436,-0.0020913975,0.0010093746,0.7061541,-0.0015361135815673563,0.004383096165423026,1.5681055839979439
1775886266867598353,1775886265923754,1775886265919754,0.70807564,-0.002095394,0.0010146012,0.7061328,-0.0015345239935163886,0.004396096046836072,1.5680455007906793
1775886266883383250,1775886265935754,1775886265923754,0.7080798,-0.0020963019,0.0010152771,0.70612866,-0.001534881008322359,0.004398326298896437,1.5680337185810902
1775886266891493007,1775886265943754,1775886265935754,0.7080924,-0.002099417,0.0010193506,0.7061161,-0.0015336180915633082,0.004408467179824928,1.567998212335559
1775886266899460878,1775886265951754,1775886265943754,0.70810026,-0.0021003752,0.0010214113,0.7061081,-0.0015321145033311498,0.004412721414135262,1.5679756610948905
1775886266914643416,1775886265959754,1775886265951754,0.7081086,-0.0021027362,0.0010226975,0.70609975,-0.001533693732923745,0.004417859164506441,1.567952097335866
