received_time_ns,event_type,field_name,previous_value,current_value
1775652517177789346,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775652517177789346,vehicle_control_mode_events,flag_control_auto_enabled,True,False
1775652517450384443,vehicle_control_mode_events,flag_armed,False,True
1775652517450384443,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775652517450384443,vehicle_control_mode_events,flag_control_offboard_enabled,False,True
1775652527505546997,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775652527505546997,vehicle_control_mode_events,flag_control_offboard_enabled,True,False
1775652535606156610,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775652535606156610,vehicle_control_mode_events,flag_control_auto_enabled,False,True
1775652541010736209,vehicle_control_mode_events,flag_armed,True,False
1775652541010736209,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775652541010736209,vehicle_control_mode_events,flag_control_auto_enabled,True,False
