delta_state_roll,delta_state_pitch,delta_state_yaw,delta_state_roll_rate,delta_state_pitch_rate,delta_state_yaw_rate,delta_state_position_x,delta_state_position_y,delta_state_position_z,delta_state_velocity_x,delta_state_velocity_y,delta_state_velocity_z,delta_state_altitude,delta_state_vertical_speed,delta_state_heading
-0.0007602424489776326,0.0003905481795624076,0.07598423145011554,-0.00724538259443462,-0.005584243388144291,0.0016285644666549914,0.005210973806977234,0.004509177393417573,-0.01747081193221045,-0.01587615163727368,-0.004227089402122377,0.5960685627999124,0.01747081193221045,-0.5960685627999124,0.07633042731662804
