received_time_ns,timestamp,flag_armed,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_position_enabled,flag_control_velocity_enabled,flag_control_altitude_enabled,flag_control_acceleration_enabled,flag_control_attitude_enabled,flag_control_rates_enabled,source_id
1775639189231433925,1775639188139318,False,False,False,True,True,True,True,True,True,True,0
1775639189285162743,1775639188187318,False,False,False,True,True,True,True,True,True,True,0
1775639189738773750,1775639188547318,True,False,False,True,True,True,True,True,True,True,0
1775639190376586599,1775639189051318,True,False,False,True,True,True,True,True,True,True,0
1775639191000667487,1775639189551318,True,False,False,True,True,True,True,True,True,True,0
1775639191599397989,1775639190051318,True,False,False,True,True,True,True,True,True,True,0
1775639192202343716,1775639190551318,True,False,False,True,True,True,True,True,True,True,0
1775639192840187444,1775639191059318,True,False,False,True,True,True,True,True,True,True,0
1775639193473296564,1775639191559318,True,False,False,True,True,True,True,True,True,True,0
1775639194064383867,1775639192067318,True,False,False,True,True,True,True,True,True,True,0
1775639194698090833,1775639192575318,True,False,False,True,True,True,True,True,True,True,0
1775639195283589335,1775639193079318,True,False,False,True,True,True,True,True,True,True,0
1775639195885773283,1775639195885556,True,False,False,True,True,True,True,True,True,True,0
1775639196503995871,1775639196495706,True,False,False,True,True,True,True,True,True,True,0
1775639197640770511,1775639197607008,True,False,True,False,True,True,True,False,True,True,0
1775639198264431663,1775639198115008,True,False,True,False,True,True,True,False,True,True,0
1775639198871917473,1775639198623008,True,False,True,False,True,True,True,False,True,True,0
1775639199246193024,1775639198947008,True,False,True,False,True,True,True,False,True,True,0
1775639199272446883,1775639198963008,True,True,False,False,True,True,True,False,True,True,0
1775639199279792231,1775639198975008,True,True,False,False,True,True,True,False,True,True,0
1775639199864589433,1775639199475008,True,True,False,False,True,True,True,False,True,True,0
1775639200438746175,1775639199983008,True,True,False,False,True,True,True,False,True,True,0
1775639201047509020,1775639200487008,True,True,False,False,True,True,True,False,True,True,0
1775639204130647152,1775639203051008,True,False,True,False,True,True,True,False,True,True,0
1775639204670949140,1775639203551008,True,False,True,False,True,True,True,False,True,True,0
1775639205261492453,1775639204055008,True,False,True,False,True,True,True,False,True,True,0
1775639205833217077,1775639204555008,True,False,True,False,True,True,True,False,True,True,0
1775639206444980031,1775639205063008,True,False,True,False,True,True,True,False,True,True,0
1775639207022334607,1775639205567008,True,False,True,False,True,True,True,False,True,True,0
1775639207336723364,1775639205835008,True,False,True,False,True,True,True,False,True,True,0
1775639207351170959,1775639205851008,True,False,True,False,True,True,True,False,True,True,0
1775639207394210199,1775639205883008,True,False,True,False,True,True,True,False,True,True,0
1775639207397862905,1775639205895008,True,False,True,False,True,True,True,False,True,True,0
1775639207428405684,1775639205911008,True,False,True,False,True,True,True,False,True,True,0
1775639207994269831,1775639206415008,True,False,True,False,True,True,True,False,True,True,0
1775639208633771547,1775639206919008,True,False,True,False,True,True,True,False,True,True,0
1775639210370072196,1775639208335008,True,False,True,False,True,True,True,False,True,True,0
1775639210969270385,1775639210964619,True,False,True,False,True,True,True,False,True,True,0
1775639211540479946,1775639211539815,True,False,True,False,True,True,True,False,True,True,0
1775639212153175397,1775639212157601,True,False,True,False,True,True,True,False,True,True,0
1775639212758488253,1775639212701596,True,False,True,False,True,True,True,False,True,True,0
1775639213371663428,1775639213209596,True,False,True,False,True,True,True,False,True,True,0
1775639214028003080,1775639213717596,True,False,True,False,True,True,True,False,True,True,0
1775639214655658310,1775639214225596,True,False,True,False,True,True,True,False,True,True,0
1775639215245705083,1775639214677596,False,True,False,False,True,True,True,False,True,True,0
1775639215853239323,1775639215181596,False,True,False,False,True,True,True,False,True,True,0
1775639216113011811,1775639215397596,False,True,False,False,True,True,True,False,True,True,0
