received_time_ns,timestamp,timestamp_sample,valid,data_source,roll,pitch,yaw,throttle,sticks_moving,buttons
1775639189273870166,1775639188175318,1775639188175318,True,2,0.0,0.0,0.0,0.0,False,0
1775639189337675006,1775639188231318,1775639188231318,True,2,0.0,0.0,0.0,0.0,False,0
1775639189396558713,1775639188279318,1775639188279318,True,2,0.0,0.0,0.0,0.0,False,0
1775639189435916798,1775639188315318,1775639188315318,True,2,0.0,0.0,0.0,0.0,False,0
1775639189480820774,1775639188355318,1775639188355318,True,2,0.0,0.0,0.0,0.0,False,0
1775639189541369349,1775639188403318,1775639188403318,True,2,0.0,0.0,0.0,0.0,False,0
1775639189572407415,1775639188423318,1775639188423318,True,2,0.0,0.0,0.0,0.0,False,0
1775639189642719345,1775639188475318,1775639188475318,True,2,0.0,0.0,0.0,0.0,False,0
1775639189677647585,1775639188503318,1775639188503318,True,2,0.0,0.0,0.0,0.0,False,0
1775639189733125398,1775639188543318,1775639188543318,True,2,0.0,0.0,0.0,0.0,False,0
1775639189779263497,1775639188583318,1775639188583318,True,2,0.0,0.0,0.0,0.0,False,0
1775639189833036986,1775639188623318,1775639188623318,True,2,0.0,0.0,0.0,0.0,False,0
1775639189878352187,1775639188663318,1775639188663318,True,2,0.0,0.0,0.0,0.0,False,0
1775639189941198003,1775639188715318,1775639188715318,True,2,0.0,0.0,0.0,0.0,False,0
1775639189975252018,1775639188743318,1775639188743318,True,2,0.0,0.0,0.0,0.0,False,0
1775639190037256312,1775639188783318,1775639188783318,True,2,0.0,0.0,0.0,0.0,False,0
1775639190077851081,1775639188815318,1775639188815318,True,2,0.0,0.0,0.0,0.0,False,0
1775639190150044514,1775639188855318,1775639188855318,True,2,0.0,0.0,0.0,0.0,False,0
1775639190179968520,1775639188895318,1775639188895318,True,2,0.0,0.0,0.0,0.0,False,0
1775639190239904881,1775639188943318,1775639188943318,True,2,0.0,0.0,0.0,0.0,False,0
1775639190277306584,1775639188975318,1775639188975318,True,2,0.0,0.0,0.0,0.0,False,0
1775639190332162263,1775639189015318,1775639189015318,True,2,0.0,0.0,0.0,0.0,False,0
1775639190378213547,1775639189051318,1775639189051318,True,2,0.0,0.0,0.0,0.0,False,0
1775639190436807851,1775639189095318,1775639189095318,True,2,0.0,0.0,0.0,0.0,False,0
1775639190484399429,1775639189135318,1775639189135318,True,2,0.0,0.0,0.0,0.0,False,0
1775639190540100438,1775639189175318,1775639189175318,True,2,0.0,0.0,0.0,0.0,False,0
1775639190580485610,1775639189215318,1775639189215318,True,2,0.0,0.0,0.0,0.0,False,0
1775639190631549577,1775639189259318,1775639189259318,True,2,0.0,0.0,0.0,0.0,False,0
1775639190706618034,1775639189315318,1775639189315318,True,2,0.0,0.0,0.0,0.0,False,0
1775639190734428091,1775639189335318,1775639189335318,True,2,0.0,0.0,0.0,0.0,False,0
1775639190789555190,1775639189383318,1775639189383318,True,2,0.0,0.0,0.0,0.0,False,0
1775639190832745051,1775639189415318,1775639189415318,True,2,0.0,0.0,0.0,0.0,False,0
1775639190896587490,1775639189463318,1775639189463318,True,2,0.0,0.0,0.0,0.0,False,0
1775639190931463923,1775639189495318,1775639189495318,True,2,0.0,0.0,0.0,0.0,False,0
1775639190972218209,1775639189535318,1775639189535318,True,2,0.0,0.0,0.0,0.0,False,0
1775639191038080326,1775639189595318,1775639189595318,True,2,0.0,0.0,0.0,0.0,False,0
1775639191075880582,1775639189623318,1775639189623318,True,2,0.0,0.0,0.0,0.0,False,0
1775639191133538325,1775639189655318,1775639189655318,True,2,0.0,0.0,0.0,0.0,False,0
1775639191180245727,1775639189695318,1775639189695318,True,2,0.0,0.0,0.0,0.0,False,0
1775639191230957508,1775639189731318,1775639189731318,True,2,0.0,0.0,0.0,0.0,False,0
1775639191275985482,1775639189775318,1775639189775318,True,2,0.0,0.0,0.0,0.0,False,0
1775639191325682336,1775639189823318,1775639189823318,True,2,0.0,0.0,0.0,0.0,False,0
1775639191374474534,1775639189867318,1775639189867318,True,2,0.0,0.0,0.0,0.0,False,0
1775639191423289707,1775639189915318,1775639189915318,True,2,0.0,0.0,0.0,0.0,False,0
1775639191479799726,1775639189963318,1775639189963318,True,2,0.0,0.0,0.0,0.0,False,0
1775639191532756462,1775639189999318,1775639189999318,True,2,0.0,0.0,0.0,0.0,False,0
1775639191574135409,1775639190031318,1775639190031318,True,2,0.0,0.0,0.0,0.0,False,0
1775639191633523300,1775639190075318,1775639190075318,True,2,0.0,0.0,0.0,0.0,False,0
1775639191676257616,1775639190115318,1775639190115318,True,2,0.0,0.0,0.0,0.0,False,0
1775639191730895667,1775639190155318,1775639190155318,True,2,0.0,0.0,0.0,0.0,False,0
1775639191783813683,1775639190203318,1775639190203318,True,2,0.0,0.0,0.0,0.0,False,0
1775639191829605707,1775639190227318,1775639190227318,True,2,0.0,0.0,0.0,0.0,False,0
1775639191875886972,1775639190263318,1775639190263318,True,2,0.0,0.0,0.0,0.0,False,0
1775639191932293889,1775639190319318,1775639190315318,True,2,0.0,0.0,0.0,0.0,False,0
1775639191971364171,1775639190359318,1775639190359318,True,2,0.0,0.0,0.0,0.0,False,0
1775639192041686692,1775639190411318,1775639190411318,True,2,0.0,0.0,0.0,0.0,False,0
1775639192078745841,1775639190463318,1775639190463318,True,2,0.0,0.0,0.0,0.0,False,0
1775639192136845113,1775639190503318,1775639190503318,True,2,0.0,0.0,0.0,0.0,False,0
1775639192183567330,1775639190543318,1775639190535318,True,2,0.0,0.0,0.0,0.0,False,0
1775639192230753667,1775639190575318,1775639190575318,True,2,0.0,0.0,0.0,0.0,False,0
1775639192276772088,1775639190615318,1775639190615318,True,2,0.0,0.0,0.0,0.0,False,0
1775639192328704424,1775639190643318,1775639190643318,True,2,0.0,0.0,0.0,0.0,False,0
1775639192378859159,1775639190687318,1775639190683318,True,2,0.0,0.0,0.0,0.0,False,0
1775639192431248544,1775639190723318,1775639190723318,True,2,0.0,0.0,0.0,0.0,False,0
1775639192495988088,1775639190767318,1775639190767318,True,2,0.0,0.0,0.0,0.0,False,0
1775639192528005018,1775639190795318,1775639190795318,True,2,0.0,0.0,0.0,0.0,False,0
1775639192576639746,1775639190835318,1775639190835318,True,2,0.0,0.0,0.0,0.0,False,0
1775639192638295982,1775639190891318,1775639190891318,True,2,0.0,0.0,0.0,0.0,False,0
1775639192680718336,1775639190935318,1775639190935318,True,2,0.0,0.0,0.0,0.0,False,0
1775639192738265490,1775639190987318,1775639190983318,True,2,0.0,0.0,0.0,0.0,False,0
1775639192779522999,1775639191019318,1775639191019318,True,2,0.0,0.0,0.0,0.0,False,0
1775639192834359862,1775639191055318,1775639191055318,True,2,0.0,0.0,0.0,0.0,False,0
1775639192884453798,1775639191095318,1775639191095318,True,2,0.0,0.0,0.0,0.0,False,0
1775639192927371376,1775639191123318,1775639191123318,True,2,0.0,0.0,0.0,0.0,False,0
1775639192980886213,1775639191159318,1775639191159318,True,2,0.0,0.0,0.0,0.0,False,0
1775639193043597472,1775639191203318,1775639191203318,True,2,0.0,0.0,0.0,0.0,False,0
1775639193078758348,1775639191231318,1775639191231318,True,2,0.0,0.0,0.0,0.0,False,0
1775639193137731974,1775639191271318,1775639191271318,True,2,0.0,0.0,0.0,0.0,False,0
1775639193183626813,1775639191311318,1775639191311318,True,2,0.0,0.0,0.0,0.0,False,0
1775639193230880444,1775639191343318,1775639191343318,True,2,0.0,0.0,0.0,0.0,False,0
1775639193277500135,1775639191391318,1775639191391318,True,2,0.0,0.0,0.0,0.0,False,0
1775639193334624640,1775639191435318,1775639191435318,True,2,0.0,0.0,0.0,0.0,False,0
1775639193375131730,1775639191475318,1775639191475318,True,2,0.0,0.0,0.0,0.0,False,0
1775639193433775953,1775639191519318,1775639191519318,True,2,0.0,0.0,0.0,0.0,False,0
1775639193474645725,1775639191559318,1775639191559318,True,2,0.0,0.0,0.0,0.0,False,0
1775639193537648882,1775639191607318,1775639191603318,True,2,0.0,0.0,0.0,0.0,False,0
1775639193576581471,1775639191639318,1775639191639318,True,2,0.0,0.0,0.0,0.0,False,0
1775639193633670488,1775639191679318,1775639191679318,True,2,0.0,0.0,0.0,0.0,False,0
1775639193676371589,1775639191719318,1775639191719318,True,2,0.0,0.0,0.0,0.0,False,0
1775639193737316925,1775639191771318,1775639191771318,True,2,0.0,0.0,0.0,0.0,False,0
1775639193777194938,1775639191811318,1775639191811318,True,2,0.0,0.0,0.0,0.0,False,0
1775639193828505173,1775639191855318,1775639191851318,True,2,0.0,0.0,0.0,0.0,False,0
1775639193895223308,1775639191915318,1775639191915318,True,2,0.0,0.0,0.0,0.0,False,0
1775639193936016569,1775639191959318,1775639191959318,True,2,0.0,0.0,0.0,0.0,False,0
1775639193973529470,1775639191999318,1775639191999318,True,2,0.0,0.0,0.0,0.0,False,0
1775639194029998977,1775639192039318,1775639192039318,True,2,0.0,0.0,0.0,0.0,False,0
1775639194079607801,1775639192083318,1775639192083318,True,2,0.0,0.0,0.0,0.0,False,0
1775639194139490052,1775639192123318,1775639192123318,True,2,0.0,0.0,0.0,0.0,False,0
1775639194177602430,1775639192163318,1775639192163318,True,2,0.0,0.0,0.0,0.0,False,0
1775639194240100700,1775639192211318,1775639192211318,True,2,0.0,0.0,0.0,0.0,False,0
1775639194276202521,1775639192243318,1775639192243318,True,2,0.0,0.0,0.0,0.0,False,0
1775639194332009064,1775639192287318,1775639192287318,True,2,0.0,0.0,0.0,0.0,False,0
1775639194379516931,1775639192331318,1775639192331318,True,2,0.0,0.0,0.0,0.0,False,0
1775639194435330290,1775639192375318,1775639192375318,True,2,0.0,0.0,0.0,0.0,False,0
1775639194473333423,1775639192403318,1775639192403318,True,2,0.0,0.0,0.0,0.0,False,0
1775639194545737157,1775639192451318,1775639192451318,True,2,0.0,0.0,0.0,0.0,False,0
1775639194596721478,1775639192483318,1775639192479318,True,2,0.0,0.0,0.0,0.0,False,0
1775639194636523940,1775639192523318,1775639192523318,True,2,0.0,0.0,0.0,0.0,False,0
1775639194677059253,1775639192559318,1775639192559318,True,2,0.0,0.0,0.0,0.0,False,0
1775639194729303297,1775639192607318,1775639192607318,True,2,0.0,0.0,0.0,0.0,False,0
1775639194786302236,1775639192663318,1775639192663318,True,2,0.0,0.0,0.0,0.0,False,0
1775639194831266274,1775639192695318,1775639192695318,True,2,0.0,0.0,0.0,0.0,False,0
1775639194893736992,1775639192743318,1775639192743318,True,2,0.0,0.0,0.0,0.0,False,0
1775639194944041421,1775639192791318,1775639192791318,True,2,0.0,0.0,0.0,0.0,False,0
1775639194980022155,1775639192827318,1775639192827318,True,2,0.0,0.0,0.0,0.0,False,0
1775639195040525675,1775639192883318,1775639192883318,True,2,0.0,0.0,0.0,0.0,False,0
1775639195082772384,1775639192915318,1775639192915318,True,2,0.0,0.0,0.0,0.0,False,0
1775639195124186594,1775639192947318,1775639192947318,True,2,0.0,0.0,0.0,0.0,False,0
1775639195172820395,1775639192987318,1775639192987318,True,2,0.0,0.0,0.0,0.0,False,0
1775639195235303337,1775639193039318,1775639193035318,True,2,0.0,0.0,0.0,0.0,False,0
1775639195278711722,1775639193071318,1775639193071318,True,2,0.0,0.0,0.0,0.0,False,0
1775639195337837729,1775639193123318,1775639193123318,True,2,0.0,0.0,0.0,0.0,False,0
1775639195381136900,1775639193163318,1775639193163318,True,2,0.0,0.0,0.0,0.0,False,0
1775639195440216155,1775639193191318,1775639193191318,True,2,0.0,0.0,0.0,0.0,False,0
1775639195488908611,1775639193251318,1775639193251318,True,2,0.0,0.0,0.0,0.0,False,0
1775639195527930990,1775639193291318,1775639193291318,True,2,0.0,0.0,0.0,0.0,False,0
1775639195573575913,1775639193323318,1775639193323318,True,2,0.0,0.0,0.0,0.0,False,0
1775639195635636494,1775639193375318,1775639193375318,True,2,0.0,0.0,0.0,0.0,False,0
1775639195684049563,1775639193415318,1775639193415318,True,2,0.0,0.0,0.0,0.0,False,0
1775639195733343000,1775639193455318,1775639193455318,True,2,0.0,0.0,0.0,0.0,False,0
1775639195779081682,1775639193483318,1775639193483318,True,2,0.0,0.0,0.0,0.0,False,0
1775639195835748722,1775639195832164,1775639195820697,True,2,0.0,0.0,0.0,0.0,False,0
1775639195875309492,1775639195873415,1775639195870080,True,2,0.0,0.0,0.0,0.0,False,0
1775639195922637107,1775639195915563,1775639195915563,True,2,0.0,0.0,0.0,0.0,False,0
1775639195982879831,1775639195970703,1775639195970701,True,2,0.0,0.0,0.0,0.0,False,0
1775639196044184457,1775639196028095,1775639196020759,True,2,0.0,0.0,0.0,0.0,False,0
1775639196077386871,1775639196070589,1775639196070589,True,2,0.0,0.0,0.0,0.0,False,0
1775639196154381791,1775639196142999,1775639196120959,True,2,0.0,0.0,0.0,0.0,False,0
1775639196183494706,1775639196178877,1775639196170510,True,2,0.0,0.0,0.0,0.0,False,0
1775639196232588371,1775639196227989,1775639196220585,True,2,0.0,0.0,0.0,0.0,False,0
1775639196275017348,1775639196273267,1775639196270534,True,2,0.0,0.0,0.0,0.0,False,0
1775639196326867798,1775639196326889,1775639196320220,True,2,0.0,0.0,0.0,0.0,False,0
1775639196378122706,1775639196371604,1775639196371604,True,2,0.0,0.0,0.0,0.0,False,0
1775639196434086623,1775639196429417,1775639196420382,True,2,0.0,0.0,0.0,0.0,False,0
1775639196472036796,1775639196472830,1775639196470871,True,2,0.0,0.0,0.0,0.0,False,0
1775639196539129004,1775639196519755,1775639196519755,True,2,0.0,0.0,0.0,0.0,False,0
1775639196580206837,1775639196575252,1775639196573145,True,2,0.0,0.0,0.0,0.0,False,0
1775639196627652177,1775639196630079,1775639196620449,True,2,0.0,0.0,0.0,0.0,False,0
1775639196675418889,1775639196680898,1775639196671015,True,2,0.0,0.0,0.0,0.0,False,0
1775639196732472994,1775639196730287,1775639196720760,True,2,0.0,0.0,0.0,0.0,False,0
1775639196773702632,1775639196779629,1775639196770070,True,2,0.0,0.0,0.0,0.0,False,0
1775639197640669265,1775639197349825,1775639196940266,False,2,0.0,0.0,0.0,0.0,False,0
1775639197644165654,1775639197643008,1775639197638577,True,2,0.0,0.0,0.0,0.0,False,0
1775639197692859549,1775639197675008,1775639197670138,True,2,0.0,0.0,0.0,0.0,False,0
1775639197734735832,1775639197699008,1775639197699008,True,2,0.0,0.0,0.0,0.0,False,0
1775639197775628484,1775639197739008,1775639197739008,True,2,0.0,0.0,0.0,0.0,False,0
1775639197840325084,1775639197783008,1775639197783008,True,2,0.0,0.0,0.0,0.0,False,0
1775639197875195342,1775639197811008,1775639197811008,True,2,0.0,0.0,0.0,0.0,False,0
1775639197941808006,1775639197855008,1775639197855008,True,2,0.0,0.0,0.0,0.0,False,0
1775639197973682698,1775639197879008,1775639197879008,True,2,0.0,0.0,0.0,0.0,False,0
1775639198030634566,1775639197927008,1775639197927008,True,2,0.0,0.0,0.0,0.0,False,0
1775639198073552591,1775639197963008,1775639197963008,True,2,0.0,0.0,0.0,0.0,False,0
1775639198133872882,1775639198007008,1775639198007008,True,2,0.0,0.0,0.0,0.0,False,0
1775639198196989733,1775639198055008,1775639198055008,True,2,0.0,0.0,0.0,0.0,False,0
1775639198233110881,1775639198091008,1775639198091008,True,2,0.0,0.0,0.0,0.0,False,0
1775639198285205775,1775639198135008,1775639198135008,True,2,0.0,0.0,0.0,0.0,False,0
1775639198331673949,1775639198179008,1775639198179008,True,2,0.0,0.0,0.0,0.0,False,0
1775639198373987696,1775639198219008,1775639198219008,True,2,0.0,0.0,0.0,0.0,False,0
1775639198428423542,1775639198255008,1775639198255008,True,2,0.0,0.0,0.0,0.0,False,0
1775639198474712967,1775639198295008,1775639198295008,True,2,0.0,0.0,0.0,0.0,False,0
1775639198528525495,1775639198331008,1775639198331008,True,2,0.0,0.0,0.0,0.0,False,0
1775639198576752551,1775639198379008,1775639198379008,True,2,0.0,0.0,0.0,0.0,False,0
1775639198629406667,1775639198423008,1775639198423008,True,2,0.0,0.0,0.0,0.0,False,0
1775639198674286195,1775639198459008,1775639198459008,True,2,0.0,0.0,0.0,0.0,False,0
1775639198730123458,1775639198499008,1775639198499008,True,2,0.0,0.0,0.0,0.0,False,0
1775639198778856585,1775639198543008,1775639198543008,True,2,0.0,0.0,0.0,0.0,False,0
1775639198829695500,1775639198583008,1775639198583008,True,2,0.0,0.0,0.0,0.0,False,0
1775639198873218123,1775639198623008,1775639198623008,True,2,0.0,0.0,0.0,0.0,False,0
