received_time_ns,timestamp,arming_state,nav_state,nav_state_user_intention,failsafe,failsafe_defer_state,failure_detector_status,pre_flight_checks_pass,gcs_connection_lost,latest_arming_reason,latest_disarming_reason,vehicle_type
1775898033207276076,1775898032201330,1,4,4,False,0,0,True,True,0,0,1
1775898033354432670,1775898032333330,1,4,4,False,0,0,True,True,0,0,1
1775898033807395932,1775898032721330,2,14,14,False,0,0,True,True,4,0,1
1775898034374541715,1775898033225330,2,14,14,False,0,0,True,True,4,0,1
1775898034948869255,1775898033725330,2,14,14,False,0,0,True,True,4,0,1
1775898035507309701,1775898034225330,2,14,14,False,0,0,True,True,4,0,1
1775898036082661546,1775898034733330,2,14,14,False,0,0,True,True,4,0,1
1775898036622669763,1775898035233330,2,14,14,False,0,0,True,True,4,0,1
1775898037208670632,1775898037206390,2,14,14,False,0,0,True,True,4,0,1
1775898037780886479,1775898037783375,2,14,14,False,0,0,True,True,4,0,1
1775898038362628872,1775898038374303,2,14,14,False,0,0,True,True,4,0,1
1775898038918789470,1775898038931056,2,14,14,False,0,0,True,True,4,0,1
1775898039473051130,1775898039431056,2,14,14,False,0,0,True,True,4,0,1
1775898040012550600,1775898039931779,2,14,14,False,0,0,True,True,4,0,1
1775898040586237985,1775898040439779,2,14,14,False,0,0,True,True,4,0,1
1775898041159254472,1775898040943779,2,14,14,False,0,0,True,True,4,0,1
1775898041745055621,1775898041451779,2,14,14,False,0,0,True,True,4,0,1
1775898042313033358,1775898041955779,2,14,14,False,0,0,True,True,4,0,1
1775898042894499967,1775898042459779,2,14,14,False,0,0,True,True,4,0,1
1775898043471249291,1775898042959779,2,14,14,False,0,0,True,True,4,0,1
1775898044022930921,1775898043463779,2,14,14,False,0,0,True,True,4,0,1
1775898044596906573,1775898043971779,2,14,14,False,0,0,True,True,4,0,1
1775898045210282810,1775898044479779,2,14,14,False,0,0,True,True,4,0,1
1775898045760269887,1775898044983779,2,14,14,False,0,0,True,True,4,0,1
1775898046378378458,1775898045491779,2,14,14,False,0,0,True,True,4,0,1
1775898046943303822,1775898045995779,2,14,14,False,0,0,True,True,4,0,1
1775898047510394750,1775898046499779,2,14,14,False,0,0,True,True,4,0,1
1775898048049061629,1775898046999779,2,14,14,False,0,0,True,True,4,0,1
1775898048615153092,1775898047503779,2,14,14,False,0,0,True,True,4,0,1
1775898049187873138,1775898048011779,2,14,14,False,0,0,True,True,4,0,1
1775898049729656030,1775898048511779,2,14,14,False,0,0,True,True,4,0,1
1775898050284066403,1775898049011779,2,14,14,False,0,0,True,True,4,0,1
1775898050853275641,1775898049519779,2,14,14,False,0,0,True,True,4,0,1
1775898051419711269,1775898050023779,2,14,14,False,0,0,True,True,4,0,1
1775898052012690664,1775898050531779,2,14,14,False,0,0,True,True,4,0,1
1775898052357626830,1775898052353187,2,14,14,False,0,0,True,True,4,0,1
1775898052374406201,1775898052365539,2,18,18,False,0,0,True,True,4,0,1
1775898052385917061,1775898052380278,2,18,18,False,0,0,True,True,4,0,1
1775898052942299791,1775898052932116,2,18,18,False,0,0,True,True,4,0,1
1775898053489335082,1775898053496162,2,18,18,False,0,0,True,True,4,0,1
1775898054047061504,1775898054023767,2,18,18,False,0,0,True,True,4,0,1
1775898054582634866,1775898054527767,2,18,18,False,0,0,True,True,4,0,1
1775898055141806483,1775898055032275,2,18,18,False,0,0,True,True,4,0,1
1775898055694803560,1775898055536275,2,18,18,False,0,0,True,True,4,0,1
1775898056251093026,1775898056040275,2,18,18,False,0,0,True,True,4,0,1
1775898056827898629,1775898056548275,2,18,18,False,0,0,True,True,4,0,1
1775898057414624404,1775898057052275,2,18,18,False,0,0,True,True,4,0,1
1775898058027781086,1775898057560275,2,18,18,False,0,0,True,True,4,0,1
1775898058613265193,1775898058060275,2,18,18,False,0,0,True,True,4,0,1
1775898059141358293,1775898058540275,1,14,14,False,0,0,False,True,4,6,1
1775898059754304588,1775898059040275,1,14,14,False,0,0,False,True,4,6,1
