received_time_ns,timestamp,roll,pitch,yaw,thrust_body_x,thrust_body_y,thrust_body_z,reset_integral
1775898029079427072,4460000,0.0027584624476730824,0.0010132665047422051,-0.0010285878088325262,0.0,0.0,-0.0010000000474974513,False
1775898029083427072,4464000,0.002784971846267581,0.0010127783752977848,-0.0020580159034579992,0.0,0.0,-0.0010000000474974513,False
1775898029099427072,4480000,0.0028660439420491457,0.001028162194415927,-0.002048813970759511,0.0,0.0,-0.0010000000474974513,False
1775898029119427072,4500000,0.0029199267737567425,0.0010340310400351882,-0.0008940299740061164,0.0,0.0,-0.0010000000474974513,False
1775898029139427072,4520000,0.0029206767212599516,0.0010456180898472667,-0.0016258545219898224,0.0,0.0,-0.0010000000474974513,False
1775898029159427072,4540000,0.002924153581261635,0.0010269996710121632,-0.0004973896429874003,0.0,0.0,-0.0010000000474974513,False
1775898029179427072,4560000,0.002909537637606263,0.0010113789467141032,-0.0008374461904168129,0.0,0.0,-0.0010000000474974513,False
1775898029199427072,4580000,0.0028881835751235485,0.0010016810847446322,-0.00032382257631979883,0.0,0.0,-0.0010000000474974513,False
1775898029219427072,4600000,0.002828276017680764,0.001007560989819467,-0.0005262236227281392,0.0,0.0,-0.0010000000474974513,False
1775898029239427072,4620000,0.00282090506516397,0.0009463001042604446,-0.00045537526602856815,0.0,0.0,-0.0010000000474974513,False
1775898029259427072,4640000,0.0028076234739273787,0.0008353442535735667,-0.0008020109380595386,0.0,0.0,-0.0010000000474974513,False
1775898029283427072,4664000,0.0027975118719041348,0.0007218620157800615,-0.000654465751722455,0.0,0.0,-0.0010000000474974513,False
1775898029299427072,4680000,0.0027918287087231874,0.0006412931252270937,-0.00036300611100159585,0.0,0.0,-0.0010000000474974513,False
1775898029319427072,4700000,0.0027737868949770927,0.0005591105436906219,-0.0002945515443570912,0.0,0.0,-0.0010000000474974513,False
1775898029335427072,4716000,0.0027726551052182913,0.000461051327874884,-0.00023949566821102053,0.0,0.0,-0.0010000000474974513,False
1775898029359427072,4740000,0.0027725084219127893,0.0004733175446745008,-0.0002462043194100261,0.0,0.0,-0.0010000000474974513,False
1775898029379427072,4760000,0.0028280981350690126,0.0007229985203593969,0.0003711856552399695,0.0,0.0,-0.0010000000474974513,False
1775898029403427072,4784000,0.002904606517404318,0.0009326384169980884,0.00039665584336034954,0.0,0.0,-0.0010000000474974513,False
1775898029419427072,4800000,0.0029835570603609085,0.0011838797945529222,0.0008408218272961676,0.0,0.0,-0.0010000000474974513,False
1775898029439427072,4820000,0.0030340056400746107,0.0014476410578936338,0.00045033555943518877,0.0,0.0,-0.0010000000474974513,False
1775898029459427072,4840000,0.003084938507527113,0.001672161160968244,0.0006091074319556355,0.0,0.0,-0.0010000000474974513,False
1775898029479427072,4860000,0.0031573623418807983,0.001966924872249365,0.0012307034339755774,0.0,0.0,-0.0010000000474974513,False
1775898029499427072,4880000,0.003141063963994384,0.00232906942255795,0.001190677867271006,0.0,0.0,-0.0010000000474974513,False
1775898029519427072,4900000,0.003055113833397627,0.002946302527561784,0.0006026875344105065,0.0,0.0,-0.0010000000474974513,False
1775898029539427072,4920000,0.002943541156128049,0.0035488612484186888,0.00121870799921453,0.0,0.0,-0.0010000000474974513,False
1775898029559427072,4940000,0.0028474940918385983,0.004124919883906841,0.000713828019797802,0.0,0.0,-0.0010000000474974513,False
1775898029583427072,4964000,0.0027124194893985987,0.004815452732145786,0.0006820620619691908,0.0,0.0,-0.0010000000474974513,False
1775898029599427072,4980000,0.002620252314954996,0.005262019112706184,0.0006602767389267683,0.0,0.0,-0.0010000000474974513,False
1775898029619427072,5000000,0.002512984676286578,0.005789228715002537,0.0012706367997452617,0.0,0.0,-0.0010000000474974513,False
1775898029639427072,5020000,0.0023576035164296627,0.005830190610140562,0.0006350141484290361,0.0,0.0,-0.0010000000474974513,False
1775898029659427072,5040000,0.0021908488124608994,0.005871832370758057,0.0028593777678906918,0.0,0.0,-0.0010000000474974513,False
1775898029679427072,5060000,0.0020064888522028923,0.005839999299496412,0.0006276335334405303,0.0,0.0,-0.0010000000474974513,False
1775898029699427072,5080000,0.0018614126602187753,0.005775359459221363,0.0007438564207404852,0.0,0.0,-0.0010000000474974513,False
1775898029719427072,5100000,0.0017776080640032887,0.005710305646061897,0.000414616079069674,0.0,0.0,-0.0010000000474974513,False
1775898029739427072,5120000,0.0016174900811165571,0.005562343169003725,0.0006087786750867963,0.0,0.0,-0.0010000000474974513,False
1775898029759427072,5140000,0.0014926725998520851,0.0054040467366576195,0.00021768841543234885,0.0,0.0,-0.0010000000474974513,False
1775898029779427072,5160000,0.0012805520091205835,0.0051980046555399895,0.0003220298094674945,0.0,0.0,-0.0010000000474974513,False
1775898029799427072,5180000,0.0010827518999576569,0.004990405403077602,0.0001155137870227918,0.0,0.0,-0.0010000000474974513,False
1775898029819427072,5200000,0.0009109738166444004,0.004810763522982597,0.00011460750829428434,0.0,0.0,-0.0010000000474974513,False
1775898029839427072,5220000,0.0007446246454492211,0.004590167663991451,0.00019054235599469393,0.0,0.0,-0.0010000000474974513,False
1775898029859427072,5240000,0.0005170946242287755,0.004298001062124968,0.00013286994362715632,0.0,0.0,-0.0010000000474974513,False
1775898029879427072,5260000,0.00023005354159977287,0.003944557625800371,0.0002745221718214452,0.0,0.0,-0.0010000000474974513,False
1775898029899427072,5280000,-6.09736480328138e-06,0.0036395888309925795,0.0002278518077218905,0.0,0.0,-0.0010000000474974513,False
1775898029919427072,5300000,-0.0003484428452793509,0.003172734985128045,4.009732583654113e-05,0.0,0.0,-0.0010000000474974513,False
1775898029939427072,5320000,-0.0006330403848551214,0.002809049328789115,4.699300916399807e-06,0.0,0.0,-0.0010000000474974513,False
1775898029959427072,5340000,-0.0007956440676935017,0.0026021753437817097,3.545615982147865e-06,0.0,0.0,-0.0010000000474974513,False
1775898029979427072,5360000,-0.0010996966157108545,0.002192471409216523,-3.1090436095837504e-05,0.0,0.0,-0.0010000000474974513,False
1775898029999427072,5380000,-0.0018761125393211842,0.0017487980658188462,-4.3671421735780314e-05,0.0,0.0,-0.0010000000474974513,False
1775898030019427072,5400000,-0.002721233991906047,0.0013195618521422148,-3.361741255503148e-05,0.0,0.0,-0.0010000000474974513,False
1775898030039427072,5420000,-0.0035435326863080263,0.0009053341927938163,-8.687427180120721e-05,0.0,0.0,-0.0010000000474974513,False
1775898030059427072,5440000,-0.004362245090305805,0.0005298759788274765,-8.168135536834598e-06,0.0,0.0,-0.0010000000474974513,False
1775898030083427072,5464000,-0.004841897636651993,0.00031600298825651407,-1.4355338862515055e-05,0.0,0.0,-0.0010000000474974513,False
1775898030099427072,5480000,-0.005602951627224684,-3.055488923564553e-05,-8.808490747469477e-06,0.0,0.0,-0.0010000000474974513,False
1775898030119427072,5500000,-0.006350592244416475,-0.0003504576161503792,0.00020899117225781083,0.0,0.0,-0.0010000000474974513,False
1775898030135427072,5516000,-0.006915123201906681,-0.0007811494288034737,0.0002550631470512599,0.0,0.0,-0.0010000000474974513,False
1775898030159427072,5540000,-0.0077474345453083515,-0.001410867553204298,0.000259488879237324,0.0,0.0,-0.0010000000474974513,False
1775898030179427072,5560000,-0.008383015170693398,-0.0018926354823634028,0.00020285104983486235,0.0,0.0,-0.0010000000474974513,False
1775898030199427072,5580000,-0.00896816048771143,-0.0023469305597245693,0.00040236138738691807,0.0,0.0,-0.0010000000474974513,False
1775898030219427072,5600000,-0.009482122026383877,-0.002776895649731159,0.00020313975983299315,0.0,0.0,-0.0010000000474974513,False
1775898030239427072,5620000,-0.009989568032324314,-0.002974938601255417,0.0003122400667052716,0.0,0.0,-0.0010000000474974513,False
1775898030259427072,5640000,-0.010408666916191578,-0.002829722361639142,0.0002382694074185565,0.0,0.0,-0.0010000000474974513,False
1775898030279427072,5660000,-0.010798976756632328,-0.00267786649055779,0.0004710039065685123,0.0,0.0,-0.0010000000474974513,False
1775898030299427072,5680000,-0.011144859716296196,-0.0024688143748790026,0.00022409536177292466,0.0,0.0,-0.0010000000474974513,False
1775898030319427072,5700000,-0.011453429237008095,-0.0022352670785039663,0.0004384945204947144,0.0,0.0,-0.0010000000474974513,False
1775898030339427072,5720000,-0.011711438186466694,-0.0019498157780617476,0.00021308628492988646,0.0,0.0,-0.0010000000474974513,False
1775898030359427072,5740000,-0.011937405914068222,-0.0016294317319989204,0.00040138865006156266,0.0,0.0,-0.0010000000474974513,False
1775898030379427072,5760000,-0.01175234280526638,-0.0013062998186796904,0.0001895066670840606,0.0,0.0,-0.0010000000474974513,False
1775898030399427072,5780000,-0.011561563238501549,-0.001039617694914341,0.00017886613204609603,0.0,0.0,-0.0010000000474974513,False
1775898030419427072,5800000,-0.011252851225435734,-0.0006416274700313807,0.00022533838637173176,0.0,0.0,-0.0010000000474974513,False
1775898030439427072,5820000,-0.010967128910124302,-0.0003262086247559637,0.000426089100074023,0.0,0.0,-0.0010000000474974513,False
1775898030459427072,5840000,-0.010664980858564377,-3.0737432098248973e-05,0.00019652408082038164,0.0,0.0,-0.0010000000474974513,False
1775898030479427072,5860000,-0.010336369276046753,0.0002482251147739589,0.00036527146585285664,0.0,0.0,-0.0010000000474974513,False
1775898030499427072,5880000,-0.009508935734629631,0.0005904182326048613,0.00020700065942946821,0.0,0.0,-0.0010000000474974513,False
1775898030519427072,5900000,-0.008539784699678421,0.0008918124949559569,0.0003429715579841286,0.0,0.0,-0.0010000000474974513,False
1775898030539427072,5920000,-0.0076501695439219475,0.0011586298933252692,0.00014115645899437368,0.0,0.0,-0.0010000000474974513,False
1775898030559427072,5940000,-0.006803132593631744,0.0013910098932683468,0.0002615527482703328,0.0,0.0,-0.0010000000474974513,False
1775898030579427072,5960000,-0.005976146087050438,0.0016126829432323575,0.00013625103747472167,0.0,0.0,-0.0010000000474974513,False
1775898030599427072,5980000,-0.005172416567802429,0.0018064414616674185,0.00025187470600940287,0.0,0.0,-0.0010000000474974513,False
1775898030619427072,6000000,-0.003985060844570398,0.0018917238339781761,0.00012146617518737912,0.0,0.0,-0.0010000000474974513,False
1775898030639427072,6020000,-0.0025681001134216785,0.0019138366915285587,0.00022547513071913272,0.0,0.0,-0.0010000000474974513,False
1775898030659427072,6040000,-0.0011073423083871603,0.0018903971649706364,2.1430674678413197e-05,0.0,0.0,-0.0010000000474974513,False
1775898030679427072,6060000,8.435103154624812e-06,0.0018584392964839935,1.170994346466614e-05,0.0,0.0,-0.0010000000474974513,False
1775898030699427072,6080000,0.0016090015415102243,0.001796879805624485,2.5536646717227995e-06,0.0,0.0,-0.0010000000474974513,False
1775898030719427072,6100000,0.0023852139711380005,0.00175315304659307,-0.00025590823497623205,0.0,0.0,-0.0010000000474974513,False
1775898030739427072,6120000,0.004042205400764942,0.0014784069499000907,-0.00012000908463960513,0.0,0.0,-0.0010000000474974513,False
1775898030759427072,6140000,0.005074522458016872,0.0011042823316529393,-0.00024985583149828017,0.0,0.0,-0.0010000000474974513,False
1775898030779427072,6160000,0.006065345834940672,0.0007413592538796365,-7.891721907071769e-05,0.0,0.0,-0.0010000000474974513,False
1775898030799427072,6180000,0.006949349772185087,0.00036941905273124576,-0.00017200953152496368,0.0,0.0,-0.0010000000474974513,False
1775898030819427072,6200000,0.007747250609099865,1.582186814630404e-05,-8.975554374046624e-05,0.0,0.0,-0.0010000000474974513,False
1775898030835427072,6216000,0.008300742134451866,-0.000284842390101403,-8.832901949062943e-05,0.0,0.0,-0.0010000000474974513,False
1775898030859427072,6240000,0.0089268134906888,-0.0005928838509134948,-6.253989704418927e-05,0.0,0.0,-0.0010000000474974513,False
1775898030879427072,6260000,0.009271488524973392,-0.0007484158268198371,-0.00010923649824690074,0.0,0.0,-0.0010000000474974513,False
1775898030899427072,6280000,0.009495651349425316,-0.0008676208090037107,-0.00010744671453721821,0.0,0.0,-0.0010000000474974513,False
1775898030919427072,6300000,0.00971743930131197,-0.0010042933281511068,-2.8260925319045782e-05,0.0,0.0,-0.0010000000474974513,False
