received_time_ns,x,y,z,vx,vy,vz
1775929259524995545,0.0,0.0,0.027,0.0,0.0,0.03
1775929259577765092,0.0,0.0,0.027,0.0,0.0,0.03
1775929259630019032,0.0,0.0,0.027,0.0,0.0,0.03
1775929259683118813,0.0,0.0,0.027,0.0,0.0,0.03
1775929259735802473,0.0,0.0,0.027,0.0,0.0,0.03
1775929259787825409,0.0,0.0,0.027,0.0,0.0,0.03
1775929259840819848,0.0,0.0,0.027,0.0,0.0,0.03
1775929259892725281,0.0,0.0,0.027,0.0,0.0,0.03
1775929259894866878,0.0,0.0,0.027,0.0,0.0,0.03
1775929259947097553,0.0,0.0,0.027,0.0,0.0,0.03
1775929259999779358,0.0,0.0,0.027,0.0,0.0,0.02
1775929260052375052,0.0,0.0,0.027,0.0,0.0,0.02
1775929260104500130,0.0,0.0,0.027,0.0,0.0,0.02
1775929260156471675,0.0,0.0,0.027,0.0,0.0,0.02
1775929260209296805,0.0,0.0,0.027,0.0,0.0,0.02
1775929260261347805,0.0,0.0,0.027,0.0,0.0,0.02
1775929260313354325,0.0,0.0,0.027,0.0,0.0,0.02
1775929260365617193,0.0,0.0,0.027,0.0,0.0,0.02
1775929260429590584,0.0,0.0,0.027,0.0,0.0,0.02
1775929260482377475,0.0,0.0,0.027,0.0,0.0,0.02
1775929260535139151,0.0,0.0,0.027,0.0,0.0,0.02
1775929260588177973,0.0,0.0,0.027,0.0,0.0,0.02
1775929260640477673,0.0,0.0,0.027,0.0,0.0,0.02
1775929260692709341,0.0,0.0,0.027,0.0,0.0,0.01
1775929260695176468,0.0,0.0,0.027,0.0,0.0,0.01
1775929260748572308,0.0,0.0,0.027,0.0,0.0,0.01
1775929260801414878,0.0,0.0,0.027,0.0,0.0,0.01
1775929260853822544,0.0,0.0,0.027,0.0,0.0,0.01
1775929260907065875,0.0,0.0,0.027,0.0,0.0,0.01
1775929260959523972,0.0,0.0,0.027,0.0,0.0,0.01
1775929261014549033,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775929261068206534,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775929261120131872,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775929261172288918,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775929261224258831,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929261278140744,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929261333426186,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929261385720541,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929261438159375,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929261490854684,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929261543649127,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929261596367955,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929261599356993,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929261652472647,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929261705433072,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929261758051390,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929261811000519,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929261866363271,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929261919185394,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929261971338888,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929262023645979,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929262076207435,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929262128241923,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929262181003184,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
