received_time_ns,base_mode,custom_mode,system_status
1775929260484260292,209,20,3
1775929261492956088,209,20,4
1775929262495481244,209,20,4
1775929263490070764,209,20,4
1775929264481484248,209,20,4
1775929265474639535,209,20,4
1775929266518528860,209,20,4
1775929267510787792,209,20,4
1775929268505721727,209,20,4
1775929271501739035,209,20,4
1775929271503390271,209,9,4
1775929271527919494,209,9,4
1775929271548368817,209,9,4
