window_mean_roll,window_mean_pitch,window_mean_yaw,window_mean_roll_rate,window_mean_pitch_rate,window_mean_yaw_rate,window_peak_roll,window_peak_pitch,window_peak_yaw,window_peak_roll_rate,window_peak_pitch_rate,window_peak_yaw_rate
0.08350984418648796,0.02512879809964469,357.65026310464384,-0.28285642916457876,-0.06893875107793793,1.0235217299981012,0.08350984418648796,0.02512879809964469,357.65026310464384,0.29569145990669643,0.07487348915209055,1.0235217299981012
