received_time_ns,timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,wheel_rate_integ
1775658503832695040,3316000,0.0,0.0,0.0,0.0
1775658503836695040,3320000,0.0,0.0,0.0,0.0
1775658504032695040,3516000,0.0,0.0,0.0,0.0
1775658504232695040,3716000,0.0,0.0,0.0,0.0
1775658504432695040,3916000,0.0,0.0,0.0,0.0
1775658504632695040,4116000,0.0,0.0,0.0,0.0
1775658504832695040,4316000,0.0,0.0,0.0,0.0
1775658505032695040,4516000,0.0,0.0,0.0,0.0
1775658505232695040,4716000,0.0,0.0,0.0,0.0
1775658505432695040,4916000,0.0,0.0,0.0,0.0
1775658505632695040,5116000,0.0,0.0,0.0,0.0
1775658505832695040,5316000,0.0,0.0,0.0,0.0
1775658506032695040,5516000,0.0,0.0,0.0,0.0
1775658506232695040,5716000,0.0,0.0,0.0,0.0
1775658506432695040,5916000,0.0,0.0,0.0,0.0
1775658506632695040,6116000,0.0,0.0,0.0,0.0
1775658506832695040,6316000,0.0,0.0,0.0,0.0
1775658507032695040,6516000,0.0,0.0,0.0,0.0
1775658507232695040,6716000,0.0,0.0,0.0,0.0
1775658507432695040,6916000,0.0,0.0,0.0,0.0
1775658507632695040,7116000,0.0,0.0,0.0,0.0
1775658507832695040,7316000,0.0,0.0,0.0,0.0
1775658508032695040,7516000,0.0,0.0,0.0,0.0
1775658508232695040,7716000,0.0,0.0,0.0,0.0
1775658508432695040,7916000,0.0,0.0,0.0,0.0
1775658508632695040,8116000,0.0,0.0,0.0,0.0
1775658508832695040,8316000,0.0,0.0,0.0,0.0
1775658509032695040,8516000,0.0,0.0,0.0,0.0
1775658509232695040,8716000,0.0,0.0,0.0,0.0
1775658509432695040,8916000,0.0,0.0,0.0,0.0
1775658509632695040,9116000,0.0,0.0,0.0,0.0
1775658509832695040,9316000,0.0,0.0,0.0,0.0
1775658510032695040,9516000,0.0,0.0,0.0,0.0
1775658510232695040,9716000,0.0,0.0,0.0,0.0
1775658510432695040,9916000,0.0,0.0,0.0,0.0
1775658510632695040,10116000,0.0,0.0,0.0,0.0
1775658510832695040,10316000,0.0,0.0,0.0,0.0
1775658511032695040,10516000,0.0,0.0,0.0,0.0
1775658511232695040,10716000,0.0,0.0,0.0,0.0
1775658511428695040,10912000,0.0,0.0,0.0,0.0
1775658511632695040,11116000,0.0,0.0,0.0,0.0
1775658511832695040,11316000,0.0,0.0,0.0,0.0
1775658512032695040,11516000,0.0,0.0,0.0,0.0
1775658512232695040,11716000,0.0,0.0,0.0,0.0
1775658512432695040,11916000,0.0,0.0,0.0,0.0
1775658512632695040,12116000,0.0,0.0,0.0,0.0
1775658512832695040,12316000,0.0,0.0,0.0,0.0
1775658513032695040,12516000,0.0,0.0,0.0,0.0
1775658513232695040,12716000,0.0,0.0,0.0,0.0
1775658513432695040,12916000,0.0,0.0,0.0,0.0
1775658513632695040,13116000,0.0,0.0,0.0,0.0
1775658513832695040,13316000,0.0,0.0,0.0,0.0
1775658514032695040,13516000,0.0,0.0,0.0,0.0
1775658514232695040,13716000,0.0,0.0,0.0,0.0
1775658514432695040,13916000,0.0,0.0,0.0,0.0
1775658514632695040,14116000,0.0,0.0,0.0,0.0
1775658514832695040,14316000,0.0,0.0,0.0,0.0
1775658515032695040,14516000,0.0,0.0,0.0,0.0
1775658515232695040,14716000,0.0,0.0,0.0,0.0
1775658515432695040,14916000,0.0,0.0,0.0,0.0
1775658515632695040,15116000,0.0,0.0,0.0,0.0
1775658515832695040,15316000,0.0,0.0,0.0,0.0
1775658516032695040,15516000,0.0,0.0,0.0,0.0
1775658516232695040,15716000,0.0,0.0,0.0,0.0
1775658516432695040,15916000,0.0,0.0,0.0,0.0
1775658516632695040,16116000,0.0,0.0,0.0,0.0
1775658516832695040,16316000,0.0,0.0,0.0,0.0
1775658517032695040,16516000,0.0,0.0,0.0,0.0
1775658517232695040,16716000,0.0,0.0,0.0,0.0
1775658517432695040,16916000,0.0,0.0,0.0,0.0
1775658517632695040,17116000,0.0,0.0,0.0,0.0
1775658517832695040,17316000,0.0,0.0,0.0,0.0
1775658518032695040,17516000,0.0,0.0,0.0,0.0
1775658518232695040,17716000,0.0,0.0,0.0,0.0
1775658518432695040,17916000,0.0,0.0,0.0,0.0
1775658518632695040,18116000,0.0,0.0,0.0,0.0
1775658518832695040,18316000,0.0,0.0,0.0,0.0
1775658519032695040,18516000,0.0,0.0,0.0,0.0
1775658519232695040,18716000,0.0,0.0,0.0,0.0
1775658519432695040,18916000,0.0,0.0,0.0,0.0
1775658519632695040,19116000,0.0,0.0,0.0,0.0
1775658519832695040,19316000,0.0,0.0,0.0,0.0
1775658520032695040,19516000,0.0,0.0,0.0,0.0
1775658520232695040,19716000,0.0007951441803015769,-0.0009658961789682508,8.277012057078537e-06,0.0
1775658520432695040,19916000,0.001842749654315412,-0.003215487813577056,7.107947021722794e-05,0.0
1775658520632695040,20116000,0.0017005023546516895,-0.005338228773325682,0.00019142277596984059,0.0
1775658520832695040,20316000,0.0018401695415377617,-0.007360647898167372,0.00034134273300878704,0.0
1775658521032695040,20516000,0.0024637223687022924,-0.00878685899078846,0.0004888661205768585,0.0
1775658521232695040,20716000,0.0035103352274745703,-0.009761829860508442,0.0006337048835121095,0.0
1775658521432695040,20916000,0.004185133147984743,-0.010159023106098175,0.0007615447975695133,0.0
1775658521632695040,21116000,0.0028885039500892162,-0.007589092943817377,0.0008413603063672781,0.0
1775658521832695040,21316000,0.002095015486702323,-0.0054855127818882465,0.0007907188846729696,0.0
1775658522032695040,21516000,0.0020156954415142536,-0.004176573362201452,0.0007131826714612544,0.0
1775658522232695040,21716000,0.001652341801673174,-0.0033865792211145163,0.0006403918378055096,0.0
1775658522432695040,21916000,0.0011187378549948335,-0.002861390821635723,0.0005565009196288884,0.0
1775658522632695040,22116000,0.000836732448078692,-0.0023950031027197838,0.00047686765901744366,0.0
1775658522832695040,22316000,0.0004857630410697311,-0.0017186348559334874,0.0004351589595898986,0.0
1775658523032695040,22516000,0.00027294945903122425,-0.0011499617248773575,0.0004077729245182127,0.0
1775658523232695040,22716000,0.00041171538759954274,-0.000745906843803823,0.0003870298096444458,0.0
1775658523432695040,22916000,0.0005436799256131053,-0.0005564927123486996,0.0003675140906125307,0.0
1775658523632695040,23116000,0.00035372821730561554,-0.00043789204210042953,0.00033423109562136233,0.0
1775658523832695040,23316000,0.0002258303720736876,-0.0003244550316594541,0.00028342980658635497,0.0
1775658524032695040,23516000,5.8751993492478505e-05,-0.00042864165152423084,0.000229041266720742,0.0
1775658524232695040,23716000,-1.0864203431992792e-05,-0.0003909035585820675,0.00018779693346004933,0.0
1775658524432695040,23916000,0.00010136148193851113,-0.00021045285393483937,0.0001859601616160944,0.0
1775658524632695040,24116000,-9.583614155417308e-05,-0.00016736864927224815,0.0002177886344725266,0.0
