received_time_ns,event_type,field_name,previous_value,current_value
1775658511522670953,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775658511522670953,vehicle_control_mode_events,flag_control_auto_enabled,True,False
1775658511954356197,vehicle_control_mode_events,flag_armed,False,True
1775658511954356197,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775658511954356197,vehicle_control_mode_events,flag_control_offboard_enabled,False,True
1775658521111738573,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775658521111738573,vehicle_control_mode_events,flag_control_offboard_enabled,True,False
1775658529164639502,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775658529164639502,vehicle_control_mode_events,flag_control_auto_enabled,False,True
1775658535988624557,vehicle_control_mode_events,flag_armed,True,False
1775658535988624557,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775658535988624557,vehicle_control_mode_events,flag_control_auto_enabled,True,False
