feature,delta_state_roll,delta_state_pitch,delta_state_yaw,delta_state_roll_rate,delta_state_pitch_rate,delta_state_yaw_rate,delta_state_position_x,delta_state_position_y,delta_state_position_z,delta_state_velocity_x,delta_state_velocity_y,delta_state_velocity_z,delta_state_altitude,delta_state_vertical_speed,delta_state_heading
command_roll,0.0,0.0,0.0,0.0,0.0,0.0,5497.150929671303,-23187.523491549702,-0.005943410030848759,0.023829363751539864,0.0957605152755027,0.09953885689920586,0.005943410030848759,-0.09953885689920586,0.0
command_pitch,0.0,0.0,0.0,0.0,0.0,0.0,14166.469852717117,-59755.294514878755,-0.003807178710377209,-0.1265015571385655,-0.028256442855241953,-0.030376210561874287,0.003807178710377209,0.030376210561874287,0.0
command_yaw,0.0,0.0,0.0,0.0,0.0,0.0,-49680.18748032677,209555.2773428143,-0.006554424538506366,-0.02520851898350808,0.012994598016471553,-0.21699897940245177,0.006554424538506366,0.21699897940245177,0.0
command_throttle,0.0,0.0,0.0,0.0,0.0,0.0,101324.54375662853,-427395.53683797433,-0.005110874946834746,-0.03419265457518055,0.025804546996434023,0.05552358646842436,0.005110874946834746,-0.05552358646842436,0.0
roll,0.0,0.0,0.0,0.0,0.0,0.0,-11889.632140522797,50149.75830608305,0.016795003694125052,0.1674417453073285,1.4108906041834868,-0.493665427967404,-0.016795003694125052,0.493665427967404,0.0
pitch,0.0,0.0,0.0,0.0,0.0,0.0,-114322.07484261153,482219.94278794504,-0.02747935565085191,0.026780954345633212,0.15449896839364635,0.022630062153966374,0.02747935565085191,-0.022630062153966374,0.0
yaw,0.0,0.0,0.0,0.0,0.0,0.0,55679.60503347355,-234861.39453194194,0.00013998076945583406,-0.03198684419222372,0.08513574135248078,-0.04895592349651447,-0.00013998076945583406,0.04895592349651447,0.0
roll_rate,0.0,0.0,0.0,0.0,0.0,0.0,8513.814569560716,-35911.942308446014,0.003239985962864328,-0.0028387959887894894,-0.03629321300315717,0.007161766665888484,-0.003239985962864328,-0.007161766665888484,0.0
pitch_rate,0.0,0.0,0.0,0.0,0.0,0.0,-7177.792258954257,30276.543452423874,-0.002001675940268956,-0.0015210372953687683,-0.0063612014836413495,0.0010847658425239175,0.002001675940268956,-0.0010847658425239175,0.0
yaw_rate,0.0,0.0,0.0,0.0,0.0,0.0,-24350.48867614203,102712.6606600172,0.008692904407654625,0.011296192305185256,-0.1877327263470663,0.07278518172273424,-0.008692904407654625,-0.07278518172273424,0.0
position_x,0.0,0.0,0.0,0.0,0.0,0.0,8993.555730135544,-37935.685797626356,-0.0030361861937651296,-0.10096641855429012,0.10399551028174361,0.12187636940800498,0.0030361861937651296,-0.12187636940800498,0.0
position_y,0.0,0.0,0.0,0.0,0.0,0.0,2132.1582087687566,-8993.649042051964,-0.0007198018682741256,-0.023936555142974478,0.02465467515949394,0.028893768073488785,0.0007198018682741256,-0.028893768073488785,0.0
position_z,0.0,0.0,0.0,0.0,0.0,0.0,-380.5990537165302,1605.3976509734125,-0.0003372212141956256,-0.003122114723835172,0.00225503507423149,-0.0016080301566140512,0.0003372212141956256,0.0016080301566140512,0.0
velocity_x,0.0,0.0,0.0,0.0,0.0,0.0,4810.776928046325,-20292.016305650344,-1.8160878611313304e-05,0.028554914716867767,-0.1539997176056105,0.04107446212588531,1.8160878611313304e-05,-0.04107446212588531,0.0
velocity_y,0.0,0.0,0.0,0.0,0.0,0.0,8150.980922541873,-34381.51380739175,-0.000824565273924373,0.023898496985786725,-0.03124879456530528,0.08235151414391192,0.000824565273924373,-0.08235151414391192,0.0
velocity_z,0.0,0.0,0.0,0.0,0.0,0.0,3694.3376577464164,-15583.031829915379,0.05275116714875347,0.004103381022578201,-0.004754094799431905,-0.005415445655186864,-0.05275116714875347,0.005415445655186864,0.0
altitude,0.0,0.0,0.0,0.0,0.0,0.0,530.8266061803,-2239.071601485427,0.00035577310342840466,0.001697760400503312,-0.0009744881873044117,0.0036158471246509898,-0.00035577310342840466,-0.0036158471246509898,0.0
vertical_speed,0.0,0.0,0.0,0.0,0.0,0.0,-3899.8192499856486,16449.77207738288,-0.05286788164217286,-0.002500857224836052,0.0036046206981993276,0.0027060538803416797,0.05286788164217286,-0.0027060538803416797,0.0
heading,0.0,0.0,0.0,0.0,0.0,0.0,55693.0922153917,-234918.2847542535,0.00013845213587031495,-0.03212681012724604,0.08527176121677155,-0.04877437440677513,-0.00013845213587031495,0.04877437440677513,0.0
mode_guided_nogps,0.0,0.0,0.0,0.0,0.0,0.0,-148479.03224305704,626297.4925116212,-0.010615104000869163,0.09788916959072214,-0.2951830507673796,0.20453363199121183,0.010615104000869163,-0.20453363199121183,0.0
mode_stabilize,0.0,0.0,0.0,0.0,0.0,0.0,148479.85423864325,-626300.9597779566,0.010615354329648646,-0.0978963999304417,0.2951890765706262,-0.20452270599310796,-0.010615354329648646,0.20452270599310796,0.0
