received_time_ns,x,y,z,vx,vy,vz
1775925374428734515,0.0,0.0,0.027,0.0,0.0,0.03
1775925374480850701,0.0,0.0,0.027,0.0,0.0,0.03
1775925374532723399,0.0,0.0,0.027,0.0,0.0,0.03
1775925374584637888,0.0,0.0,0.027,0.0,0.0,0.03
1775925374636475609,0.0,0.0,0.027,0.0,0.0,0.03
1775925374688393651,0.0,0.0,0.027,0.0,0.0,0.03
1775925374740276556,0.0,0.0,0.027,0.0,0.0,0.03
1775925374792218342,0.0,0.0,0.027,0.0,0.0,0.03
1775925374844467713,0.0,0.0,0.027,0.0,0.0,0.03
1775925374905831272,0.0,0.0,0.027,0.0,0.0,0.03
1775925374907205839,0.0,0.0,0.027,0.0,0.0,0.02
1775925374958963207,0.0,0.0,0.027,0.0,0.0,0.02
1775925375011419075,0.0,0.0,0.027,0.0,0.0,0.02
1775925375063345821,0.0,0.0,0.027,0.0,0.0,0.02
1775925375115313558,0.0,0.0,0.027,0.0,0.0,0.02
1775925375167309200,0.0,0.0,0.027,0.0,0.0,0.02
1775925375219213289,0.0,0.0,0.027,0.0,0.0,0.02
1775925375271413380,0.0,0.0,0.027,0.0,0.0,0.02
1775925375323417118,0.0,0.0,0.027,0.0,0.0,0.02
1775925375375800217,0.0,0.0,0.027,0.0,0.0,0.02
1775925375427846163,0.0,0.0,0.027,0.0,0.0,0.02
1775925375480480848,0.0,0.0,0.027,0.0,0.0,0.02
1775925375532973996,0.0,0.0,0.027,0.0,0.0,0.02
1775925375584995974,0.0,0.0,0.027,0.0,0.0,0.01
1775925375637002400,0.0,0.0,0.027,0.0,0.0,0.01
1775925375688900537,0.0,0.0,0.027,0.0,0.0,0.01
1775925375741371125,0.0,0.0,0.027,0.0,0.0,0.01
1775925375793380687,0.0,0.0,0.027,0.0,0.0,0.01
1775925375846004364,0.0,0.0,0.027,0.0,0.0,0.01
1775925375857643972,0.0,0.0,0.027,0.0,0.0,0.01
1775925375910141696,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775925375962919037,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775925376015400281,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775925376067385011,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775925376119443725,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775925376171643271,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775925376223597536,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775925376275740155,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775925376327844469,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775925376380080719,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775925376432335498,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775925376484386820,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775925376536296285,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775925376588330135,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775925376640318224,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775925376692430154,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775925376745164679,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775925376797377410,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775925376849764861,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775925376901674998,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775925376953609648,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775925377005551881,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775925377006863087,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775925377058876073,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775925377111718086,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775925377163709983,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775925377215852505,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775925377267762866,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775925377319661483,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775925377371579300,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775925377423483069,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775925377476311162,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775925377528245075,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775925377580065484,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775925377632096645,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775925377684230495,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775925377736191704,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775925377788254034,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775925377840222443,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775925377892380613,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775925377945205731,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775925377997541949,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775925378049572471,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775925378101695249,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775925378153562313,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775925378205933636,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775925378207149034,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775925378258722561,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775925378310996347,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775925378363131861,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775925378415611313,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775925378467476265,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775925378519428098,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775925378571614076,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775925378623635221,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925378676107057,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925378728396171,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925378781220648,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925378833217537,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925378885278299,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925378937471989,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925378989358157,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925379041257094,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925379093376480,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925379146953568,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925379199529628,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925379251704437,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925379303586830,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925379305204726,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925379407313534,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925379408679717,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925379460593182,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925379513212505,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925379565550196,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925379617655213,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925379669652006,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925379721536223,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925379773889433,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925379825848530,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925379878416942,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925379931043082,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925379982912930,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925380034894715,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925380086769395,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925380138644075,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925380190660676,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925380243400992,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925380295409785,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925380348078773,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925380400927282,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925380452927338,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925380504897827,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925380556790683,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925380558111170,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925380609689112,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925380661683409,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925380714513614,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925380766552935,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925380818638912,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925380870531416,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925380922579249,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925380974619146,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925381027264710,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925381079620992,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925381131535160,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925381183574321,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925381235489865,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925381287367457,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925381339722555,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925381391749108,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925381443760044,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925381495729925,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925381548046943,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925381600006743,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925381651979312,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925381703760839,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925381705003501,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925381806978613,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925381808248443,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925381860024530,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925381912519309,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925381964681542,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925382016534974,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925382068492630,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925382120411758,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925382172697256,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925382224689216,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925382277114683,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925382329390356,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925382382105264,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925382434216521,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925382486571363,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925382539076158,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925382591515544,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925382643629905,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925382695951691,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925382748354629,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925382800401886,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925382852573143,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925382904438127,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775925382956319718,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
