received_time_ns,base_mode,custom_mode,system_status
1775925375377043551,209,0,3
1775925376381612439,209,0,3
1775925377423352476,209,0,3
1775925378415479696,209,0,3
1775925379408598885,209,0,3
1775925380402222424,209,0,3
1775925381393084186,209,0,3
1775925382383489623,209,0,3
1775925383425495302,209,0,3
1775925386419279460,81,0,3
1775925386420717067,81,9,3
1775925386442367698,81,9,3
1775925386464248346,81,9,3
