future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
0.0035944721585761405,-0.013091129372876516,15.213967780075391,-0.04005298440230298,-0.04735811685642809,1.710669149265987
