feature,roll__h1,pitch__h1,yaw__h1,roll_rate__h1,pitch_rate__h1,yaw_rate__h1,roll__h2,pitch__h2,yaw__h2,roll_rate__h2,pitch_rate__h2,yaw_rate__h2
command_roll,0.03697564169884601,0.01530501998284693,0.828657338026999,-0.0008141432322141501,0.00450383775025911,-0.022659295807883655,0.163609120502032,0.10633125013444233,0.7945974132985925,-0.002860909219916408,0.017047376697937214,-0.24477440121391933
command_pitch,6.268618497132958e-07,0.0,5.812099395444466e-06,-2.2296002042526017e-07,1.1077434741662547e-06,-5.2559437010109885e-05,3.8878819350598623e-07,0.0,1.0881560680752644e-05,-1.519865114270223e-07,1.972692587682698e-06,-0.00011279385817853444
command_yaw,0.0,2.9452606393189965e-06,0.0,0.0,1.9438677944107923e-06,-7.702765192306216e-05,1.413589887955053e-07,8.077970531763666e-08,0.0,2.346300574500084e-06,1.4053878900824389e-05,-0.00023472927868582012
command_throttle,0.0,0.0,11.504965548145302,0.0,-0.038438317499419596,0.6666140965387912,1.1968537076266267e-18,0.0,12.919450016272936,0.03562524189686745,-0.08596537285199364,0.5439627170660231
roll,1.1898920181549661,0.01829414910399932,-2.30080566582994,0.011062083342615117,0.0022163813105886367,-0.441808135617401,1.46042726571944,0.040259771536550165,-2.4631031315029963,0.03258614851812354,-0.02618910389779198,-0.4637381931840698
pitch,0.0,1.116003070966505,-0.40279189102588525,0.0015670028968485167,0.0018099627269808484,-0.1471178174964777,0.001542599845512015,1.2885132460843822,-0.4655574010301036,0.05045950401129568,0.011330570697356948,-0.14364303003143705
yaw,-1.7119071104996003e-05,-0.00013198015477169797,0.7426355207217579,0.0,0.0,0.036293506672444784,0.0,-0.0005847049230292593,0.7403943962030348,0.028691587813414705,0.003692392347369271,0.038161781089514644
roll_rate,7.012366012146611e-05,0.00020704216880763953,-0.014186497072954113,1.596487989899434,-0.0042684896436524095,0.1574274034076887,0.0020544452964106974,0.0021713967638731994,-0.005203883768299569,1.6088525959362598,-0.049257718937036093,0.3238442494511344
pitch_rate,0.0008436134345245181,-0.00021531390455530072,-0.07768185602208315,-0.02002312426143378,1.489592937782149,-0.14727387875649475,0.0010709158590609359,-0.001343715466072718,-0.10508810703013302,-0.04435422988284446,1.4301239374982475,-0.3340047753726986
yaw_rate,0.0,5.1164440308549454e-05,-0.00046756546755199384,1.8967119730993622,0.4579675533339673,1.1885827980408061,0.0,0.0002683181413875186,-0.015974619915413307,3.437831326360499,0.6750657283234441,1.3939193546597313
position_x,0.0009179218347023144,-0.00020635802325086875,-0.015071492110796132,0.0,0.0,-0.07648927636841557,0.0027217872821156913,0.0001259862189186954,-0.03432879243862272,-2.2231827946292036e-05,2.0366010784359023e-05,-0.12020184129767558
position_y,0.0,0.00033661031082826795,0.007194131455518369,-0.001124262603517032,0.00024578756597669766,0.004452610492490577,0.0,0.0014849747937489225,0.01241281091359321,0.0031792338224833775,0.0022566165896943354,0.005213840089799806
position_z,0.0,-5.2381824790328e-05,2.1772769941424387e-07,0.0,0.0,0.0,-3.288381657159119e-05,-2.635039929451639e-05,-9.696880133515498e-06,-0.0003752284445176108,0.0,0.0011605358177572541
velocity_x,0.0033792782420989046,0.0,-0.08666746642157486,0.001661474699763608,0.0008748637261816647,0.02578513063298686,0.00888338122827126,0.0003937740228565416,-0.13351359483025935,0.00038668330907474743,0.002936478745326106,0.14639071664243475
velocity_y,0.0,0.004089466426810169,-0.018776269564179167,0.005030839440209324,0.00016534797855255413,0.002072839206354289,0.0,0.00985769662586842,-0.03983109043019741,0.011420453686560113,0.0024360687046948845,0.02032094149928803
velocity_z,-2.377991038437205e-05,0.0,0.15792897756655855,-0.00046774328995490455,-0.00014856725533142547,0.005263924027808099,-0.00032841181858942543,6.145205340732077e-05,0.1311071666616183,-0.007400263494762955,-0.0008788395558387589,0.0019424076876548512
altitude,0.0,7.259461122568814e-07,-0.0016308790694102365,0.0,0.0,0.0019488442006570872,5.401439220446284e-07,2.002866244896288e-06,-0.002125401264712709,1.397044822600326e-06,0.0,0.0041119259937201415
