received_time_ns,event_type,field_name,previous_value,current_value
1775885045561234509,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775885045561234509,vehicle_control_mode_events,flag_control_auto_enabled,True,False
1775885046966680590,vehicle_control_mode_events,flag_armed,False,True
1775885046966680590,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775885046966680590,vehicle_control_mode_events,flag_control_offboard_enabled,False,True
1775885056744109712,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775885056744109712,vehicle_control_mode_events,flag_control_offboard_enabled,True,False
1775885064781045926,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775885064781045926,vehicle_control_mode_events,flag_control_auto_enabled,False,True
1775885072019446471,vehicle_control_mode_events,flag_armed,True,False
1775885072019446471,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775885072019446471,vehicle_control_mode_events,flag_control_auto_enabled,True,False
