delta_state_roll,delta_state_pitch,delta_state_yaw,delta_state_roll_rate,delta_state_pitch_rate,delta_state_yaw_rate,delta_state_position_x,delta_state_position_y,delta_state_position_z,delta_state_velocity_x,delta_state_velocity_y,delta_state_velocity_z,delta_state_altitude,delta_state_vertical_speed,delta_state_heading
0.004550953405562326,-0.0005350778517005199,0.14395118571107088,-0.00520113133318023,-0.0032917335200603106,0.020787298287844994,0.011967214388028453,0.007509717267216167,-0.05555101549155613,-0.009042982266933869,0.010416479985710506,0.15557140358369778,0.05555101549155613,-0.15557140358369778,0.14546266929470408
