roll__h1,pitch__h1,yaw__h1,roll_rate__h1,pitch_rate__h1,yaw_rate__h1,roll__h2,pitch__h2,yaw__h2,roll_rate__h2,pitch_rate__h2,yaw_rate__h2
-0.01953022152396247,0.10950162856275411,-0.21232253542230406,-0.15559413338899614,-0.06557273213434937,0.2207652784427714,-0.0731610575772143,0.2511811443474962,-0.6097397861725958,-0.27221160500324226,-0.09730373572637124,0.3844201968295248
