received_time_ns,base_mode,custom_mode,system_status
1775928884917033502,209,0,3
1775928885909008082,209,0,3
1775928886905261339,209,0,3
1775928887947270587,209,0,3
1775928888942719060,209,0,3
1775928889936464320,209,0,3
1775928890930255290,209,0,3
1775928891939305830,209,0,3
1775928892931527263,209,0,3
1775928895928228675,81,0,3
1775928895928314306,81,9,3
1775928895947751119,81,9,3
1775928895967310010,81,9,3
