received_time_ns,base_mode,custom_mode,system_status
1775929397418301906,209,20,3
1775929398413985363,209,20,4
1775929399408322864,209,20,4
1775929400416754226,209,20,4
1775929401415351862,209,20,4
1775929402405189066,209,20,4
1775929403394929862,209,20,4
1775929404400415469,209,20,4
1775929405394074230,209,20,4
1775929408398935158,209,20,4
1775929408399111251,209,9,4
1775929408419456305,209,9,4
1775929408439370070,209,9,4
