received_time_ns,voltage_battery,current_battery,battery_remaining,drop_rate_comm
1775929396431909731,12587,0,100,0
1775929396483740491,12587,0,100,0
1775929396535553748,12587,0,100,0
1775929396587533051,12587,0,100,0
1775929396639390147,12587,0,100,0
1775929396691344330,12587,0,100,0
1775929396743136275,12587,0,100,0
1775929396794870686,12587,0,100,0
1775929396846714630,12587,0,100,0
1775929396898485168,12587,0,100,0
1775929396950497078,12587,0,100,0
1775929396951713475,12587,0,100,0
1775929397053993418,12587,0,100,0
1775929397055629520,12587,0,100,0
1775929397107111615,12587,0,100,0
1775929397159025383,12587,0,100,0
1775929397210876303,12587,0,100,0
1775929397263082866,12587,0,100,0
1775929397314849085,12587,0,100,0
1775929397366682950,12587,0,100,0
1775929397418522894,12587,0,100,0
1775929397470317112,12587,0,100,0
1775929397522181249,12587,0,100,0
1775929397574628064,12587,0,100,0
1775929397627004864,12587,0,100,0
1775929397679571454,12587,0,100,0
1775929397731418854,12587,0,100,0
1775929397783507147,12587,0,100,0
1775929397835829357,12587,0,100,0
1775929397888070575,12587,0,100,0
1775929397940304658,12587,0,100,0
1775929397992278073,12587,0,100,0
1775929398045057395,12587,0,100,0
1775929398097350773,12587,0,100,0
1775929398150167951,12587,0,100,0
1775929398202720620,12587,0,100,0
1775929398254629525,12587,0,100,0
1775929398256484247,12587,0,100,0
1775929398308883287,12587,0,100,0
1775929398360793312,12587,41,99,0
1775929398414206192,12587,41,99,0
1775929398466187639,12587,299,99,0
1775929398518587415,12587,299,99,0
1775929398570536031,12587,540,99,0
1775929398622479366,12587,540,99,0
1775929398674696009,12587,830,99,0
1775929398726496051,12587,830,99,0
1775929398778379548,12587,1063,99,0
1775929398830793244,12587,1063,99,0
1775929398883567222,12587,1495,99,0
1775929398936561517,12587,1495,99,0
1775929398988602003,12587,2002,99,0
1775929399040507707,12587,2002,99,0
1775929399092462915,12587,2584,99,0
1775929399145185983,12587,2584,99,0
1775929399197240517,12587,3149,99,0
1775929399250454872,12587,3149,99,0
1775929399302487199,12587,3414,99,0
1775929399355558933,12587,3414,99,0
1775929399356937439,12587,3664,99,0
1775929399408535244,12587,3664,99,0
1775929399460599442,12587,3946,99,0
1775929399512798390,12587,3946,99,0
1775929399564578176,12587,4237,99,0
1775929399616654598,12587,4237,99,0
