received_time_ns,voltage_battery,current_battery,battery_remaining,drop_rate_comm
1775926193956210243,12587,0,100,0
1775926194008146264,12587,0,100,0
1775926194059931958,12587,0,100,0
1775926194111806353,12587,0,100,0
1775926194163923841,12587,0,100,0
1775926194215821947,12587,0,100,0
1775926194267767891,12587,0,100,0
1775926194319888290,12587,0,100,0
1775926194330867251,12587,0,100,0
1775926194382903783,12587,0,100,0
1775926194435658842,12587,0,100,0
1775926194488668193,12587,0,100,0
1775926194547768758,12587,0,100,0
1775926194599763980,12587,0,100,0
1775926194652003574,12587,0,100,0
1775926194704525140,12587,0,100,0
1775926194757241992,12587,0,100,0
1775926194809105572,12587,0,100,0
1775926194860958624,12587,0,100,0
1775926194913242760,12587,0,100,0
1775926194965879297,12587,0,100,0
1775926195018587223,12587,0,100,0
1775926195070796711,12587,0,100,0
1775926195122934554,12587,0,100,0
1775926195175232517,12587,0,100,0
1775926195177150223,12587,0,100,0
1775926195279341939,12587,0,100,0
1775926195280810321,12587,0,100,0
1775926195332562133,12587,0,100,0
1775926195384744102,12587,0,100,0
1775926195439063831,12587,0,100,0
1775926195491399809,12587,0,100,0
1775926195543328285,12587,0,100,0
1775926195595570315,12587,0,100,0
1775926195647683487,12587,0,100,0
1775926195700179618,12587,0,100,0
1775926195753207053,12587,0,100,0
1775926195805635379,12587,0,100,0
1775926195859112969,12587,0,100,0
1775926195910971177,12587,41,99,0
1775926195962899493,12587,41,99,0
1775926196015078679,12587,141,99,0
1775926196067029207,12587,141,99,0
1775926196119266473,12587,340,99,0
1775926196171090350,12587,340,99,0
1775926196223088683,12587,689,99,0
1775926196275539348,12587,689,99,0
1775926196327631757,12587,1063,99,0
1775926196328887348,12587,1063,99,0
1775926196380943503,12587,1495,99,0
1775926196433573840,12587,1495,99,0
1775926196486187793,12587,2002,99,0
1775926196538639994,12587,2002,99,0
1775926196590648150,12587,2575,99,0
1775926196642671634,12587,2575,99,0
1775926196695185496,12587,3149,99,0
1775926196747421227,12587,3149,99,0
1775926196799409545,12587,3431,99,0
1775926196851495554,12587,3431,99,0
1775926196915872146,12587,3763,99,0
1775926196968659916,12587,3763,99,0
1775926197032157350,12587,4137,99,0
1775926197033700033,12587,4137,99,0
1775926197085890841,12587,4453,99,0
1775926197141354239,12587,4453,99,0
1775926197193637651,12587,3265,99,0
1775926197245609077,12587,3265,99,0
1775926197298231098,12587,2492,99,0
1775926197350156287,12587,2492,99,0
1775926197402155680,12587,2509,99,0
1775926197454868672,12587,2509,99,0
1775926197507222866,12587,2775,99,0
1775926197559933395,12587,2775,99,0
1775926197611921140,12587,2949,99,0
1775926197664151851,12587,2949,99,0
1775926197716382209,12587,2974,99,0
1775926197769495664,12587,2974,99,0
1775926197821703016,12587,2916,99,0
1775926197873910432,12587,2916,99,0
1775926197926029019,12587,2849,99,0
1775926197927421149,12587,2849,99,0
1775926197978964722,12587,2800,99,0
1775926198031372515,12587,2800,99,0
1775926198084041098,12587,2783,99,0
1775926198136769679,12587,2783,99,0
1775926198188935628,12587,2775,99,0
1775926198240800471,12587,2775,99,0
1775926198293265863,12587,2783,99,0
1775926198345249485,12587,2783,99,0
1775926198397986640,12587,2800,99,0
1775926198450041267,12587,2800,99,0
1775926198502967694,12587,2816,99,0
1775926198555553689,12587,2816,99,0
1775926198608252510,12587,2841,99,0
1775926198660678064,12587,2841,99,0
1775926198713098178,12587,2866,99,0
1775926198765767273,12587,2866,99,0
1775926198818129470,12587,2899,99,0
1775926198872934629,12587,2899,99,0
1775926198925469586,12587,2908,99,0
1775926198926853140,12587,2908,99,0
