received_time_ns,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
1775926193956067465,0.00010601857502479106,3.3489086490590125e-05,-0.34562867879867554,0.00016246917948592454,5.022311597713269e-05,9.054150723386556e-05
1775926194007914306,0.00010568009020062163,3.506307621137239e-05,-0.345630019903183,2.4945959012256935e-05,6.106545333750546e-05,9.144412615569308e-06
1775926194059783645,0.00010880371701205149,3.911391831934452e-05,-0.3456284701824188,0.0001992182369576767,0.0001293484674533829,0.00010709743946790695
1775926194111626745,0.00010825079516507685,4.0921440813690424e-05,-0.34562984108924866,4.689965498982929e-05,8.849574078340083e-05,4.382280894787982e-05
1775926194163776360,0.00010935781028820202,4.6333589125424623e-05,-0.34563136100769043,0.00011008371802745387,0.00011291132250335068,3.8198515539988875e-05
1775926194215662402,0.00010837183799594641,4.9585465603740886e-05,-0.3456312417984009,4.396009535412304e-05,9.553614654578269e-05,7.458643813151866e-05
1775926194267561308,0.00010860931797651574,5.460737884277478e-05,-0.34563136100769043,8.581525617046282e-05,9.2102556664031e-05,9.365041478304192e-05
1775926194319742377,0.00011104806617368013,5.702799535356462e-05,-0.3456306755542755,7.69810430938378e-05,3.0876530217938125e-05,0.000137765659019351
1775926194330742585,0.00011166855256306008,6.194946763571352e-05,-0.34563103318214417,8.599223656347021e-05,0.00012866292672697455,0.00013051932910457253
1775926194382663473,0.00011111803905805573,6.528018275275826e-05,-0.345630407333374,4.5163982576923445e-05,0.00010408418893348426,7.297027332242578e-05
1775926194435464578,0.00011040415847674012,6.951457908144221e-05,-0.34563127160072327,4.5191929530119523e-05,0.00014935308718122542,6.313736230367795e-05
1775926194488517480,0.00011174040264450014,7.209985778899863e-05,-0.34562793374061584,0.00013249574112705886,9.190451964968815e-05,0.00011981950228800997
1775926194547559328,0.00011283370258752257,7.399483729386702e-05,-0.3456287086009979,9.704432886792347e-05,8.507077291142195e-05,9.142747148871422e-05
1775926194599556085,0.00011385336983948946,7.73538340581581e-05,-0.34562593698501587,0.00011712843115674332,0.00010446157102705911,0.00012455604155547917
1775926194651857021,0.00011360791540937498,8.108959445962682e-05,-0.345625102519989,4.9827216571429744e-05,0.00010292665683664382,0.00010378027945989743
1775926194704306333,0.00011522375280037522,8.329712727572769e-05,-0.34562695026397705,9.92856512311846e-05,5.756155223934911e-05,6.0846301494166255e-05
1775926194756813820,0.00011846538109239191,8.496957161696628e-05,-0.3456261456012726,0.00010395803110441193,8.268362580565736e-05,0.0001358956506010145
1775926194808961706,0.00011844027176266536,8.746960520511493e-05,-0.34562602639198303,0.00013367600331548601,9.642480290494859e-05,8.772178989602253e-05
1775926194860809638,0.00011842097592307255,9.268020221497864e-05,-0.3456256091594696,5.0997106882277876e-05,0.00019990120199508965,0.00013646323350258172
1775926194913012690,0.00011750189878512174,9.634634625399485e-05,-0.3456258177757263,1.7835503967944533e-05,8.067424641922116e-05,4.903611625195481e-05
1775926194965709320,0.00011589574569370598,9.505022899247706e-05,-0.3456253111362457,3.706380812218413e-05,4.327903297962621e-06,9.031083027366549e-05
1775926195018440798,0.00011932485358556733,9.74534050328657e-05,-0.3456253409385681,0.0001763937616487965,0.00011518667452037334,6.0789421695517376e-05
1775926195070601136,0.00012217553739901632,9.981748735299334e-05,-0.34562745690345764,0.0001162406406365335,0.00011717517918441445,1.3780024346488062e-05
1775926195122791136,0.00012321816757321358,0.00010268003825331107,-0.34562623500823975,2.0097324522794224e-05,0.00010647901217453182,0.0001246467581950128
1775926195174979729,0.0001234632363775745,0.00010709297930588946,-0.34562787413597107,6.367050082189962e-05,0.00013421333278529346,8.085331501206383e-05
1775926195177059379,0.00012311793398112059,0.00010961515363305807,-0.345627099275589,5.624235200230032e-05,0.00013938535994384438,9.064825280802324e-05
1775926195279168635,0.00012476778647396713,0.00011172320955665782,-0.3456285297870636,6.978771125432104e-05,6.105313514126465e-05,5.81388667342253e-05
1775926195280706933,0.00012852484360337257,0.00011540843843249604,-0.3456268310546875,0.00017756520537659526,0.00018665083916857839,0.00010651487536961213
1775926195332410556,0.00013137940550222993,0.00011431582242948934,-0.34562966227531433,8.994426025310531e-05,5.47844210814219e-05,4.273681770428084e-05
1775926195384512272,0.00013465546362567693,0.00011715333675965667,-0.34563079476356506,8.460144454147667e-05,0.00013323758321348578,7.833089330233634e-05
1775926195438848896,0.00013528320414479822,0.00011929784523090348,-0.34563350677490234,6.0082027630414814e-05,0.0001618793758098036,7.937889677123167e-06
1775926195491250407,0.00013795302947983146,0.00012239684292580932,-0.34563469886779785,8.450472523691133e-05,0.00012874942331109196,4.157917283009738e-05
1775926195543139973,0.0001428405666956678,0.00012164707004558295,-0.3430638015270233,0.00020126414892729372,-6.654712706222199e-06,0.0021720854565501213
1775926195595338262,0.00014615157851949334,0.0001254368107765913,-0.3403230607509613,0.00015156379959080368,0.00019756518304347992,0.002207244746387005
1775926195647472329,0.00015010643983259797,0.00012859943672083318,-0.335338830947876,0.0001376341242576018,0.00015711136802565306,0.004304397385567427
1775926195699972139,0.00015495509433094412,0.0001305032492382452,-0.3308488130569458,0.00012240810610819608,0.0001087905911845155,0.0042663635686039925
1775926195752404337,0.00015835191879887134,0.0001345131895504892,-0.32488471269607544,0.00011558175174286589,0.00013214694627095014,0.006279672496020794
1775926195805318817,0.00016047191456891596,0.00013585192209575325,-0.31993430852890015,9.376683010486886e-05,4.118042852496728e-05,0.006250351667404175
1775926195858967184,0.0001649539335630834,0.00013763834431301802,-0.31397247314453125,0.00017306226072832942,7.449046825058758e-05,0.00820077769458294
1775926195910824143,0.00016812088142614812,0.00013909049448557198,-0.30919915437698364,0.00010638100502546877,7.545268454123288e-05,0.008142578415572643
1775926195962745292,0.0001733009412419051,0.00014253701374400407,-0.3035745918750763,0.0001653046638239175,0.00013961461081635207,0.010033332742750645
1775926196014917087,0.0001767234643921256,0.0001446521346224472,-0.29909971356391907,0.0001089178622351028,8.82505628396757e-05,0.010016361251473427
1775926196066845151,0.00018080114386975765,0.00014526184531860054,-0.29379749298095703,0.00015899648133199662,7.94048173702322e-05,0.01179810706526041
1775926196119117680,0.00018381956033408642,0.00014619248395320028,-0.2895439565181732,0.00013652081543114036,9.217461047228426e-05,0.011883683502674103
1775926196170943221,0.00018718054343480617,0.00014545155863743275,-0.28446632623672485,0.00015360332326963544,4.061189611093141e-05,0.01371848490089178
1775926196222897172,0.00019025994697585702,0.0001478104095440358,-0.28034597635269165,0.00010361572640249506,0.00012996647274121642,0.013872874900698662
1775926196275354684,0.0001929732970893383,0.00015007436741143465,-0.27542150020599365,0.0001307901256950572,0.00017058024241123348,0.015648413449525833
1775926196327478388,0.00019647946464829147,0.00015135215653572232,-0.27138960361480713,0.00015223321679513901,6.509786180686206e-05,0.01581467129290104
1775926196328791673,0.00020028471772093326,0.00015169437392614782,-0.2665947377681732,0.00012243511446285993,8.383169188164175e-05,0.017450163140892982
1775926196380789974,0.00020209478680044413,0.0001523626851849258,-0.2626432478427887,9.082425094675273e-05,9.992615377996117e-05,0.017607204616069794
1775926196433382968,0.00020303214841987938,0.0001532482128823176,-0.2579801082611084,0.00012067630450474098,8.2175072748214e-05,0.01904366910457611
1775926196485957819,0.00020751525880768895,0.00015469593927264214,-0.2541128695011139,0.00014108087634667754,7.756971899652854e-05,0.019060861319303513
1775926196538497632,0.0002107267500832677,0.0001576463837409392,-0.2495686113834381,0.00013665782171301544,0.00015017305850051343,0.020468968898057938
1775926196590493629,0.00021521523012779653,0.00015999078459572047,-0.24581022560596466,0.0001478045160183683,8.112801151582971e-05,0.020594917237758636
1775926196642459132,0.0002201585884904489,0.00015953129332046956,-0.24142493307590485,0.00010517073678784072,0.00013794931874144822,0.021938221529126167
1775926196695047455,0.00022331673244480044,0.00016081848298199475,-0.23775948584079742,0.00014657783322036266,0.00011988139885943383,0.02195129543542862
1775926196747191285,0.00022899519535712898,0.00016095981118269265,-0.23351514339447021,0.00012989889364689589,0.00012378413521219045,0.023201394826173782
1775926196799253008,0.00023143352882470936,0.00016055292508099228,-0.22994519770145416,9.415880776941776e-05,0.00014019008085597306,0.02322331629693508
1775926196851239213,0.00023604693706147373,0.00016031535051297396,-0.22583602368831635,0.00017609004862606525,0.00012100238382117823,0.024377988651394844
1775926196915644156,0.0002397797943558544,0.0001602277479832992,-0.22235898673534393,0.00011168243509018794,0.0001107659045374021,0.024374421685934067
1775926196968458453,0.00024281450896523893,0.00016044375661294907,-0.21838247776031494,0.00011840931256301701,0.00013047258835285902,0.025432147085666656
1775926197031985614,0.0002476440859027207,0.00016307178884744644,-0.2149648666381836,0.00010978174395859241,0.0001679135166341439,0.026473205536603928
1775926197033542088,-5.9103309467900544e-05,0.0012648412957787514,-0.21090461313724518,-0.010874724946916103,0.038878314197063446,0.03074769303202629
1775926197085700578,-0.0020896585192531347,0.011778697371482849,-0.20471800863742828,-0.03187328577041626,0.21661610901355743,0.10495471954345703
1775926197141177990,-0.002940099686384201,0.02403811737895012,-0.19479621946811676,0.007583340164273977,0.24214906990528107,0.17428584396839142
1775926197193482490,-0.001612805644981563,0.03480895981192589,-0.18225209414958954,0.05616835877299309,0.20097137987613678,0.22949843108654022
1775926197245429565,0.0019431321416050196,0.04283882677555084,-0.16706961393356323,0.09834357351064682,0.13753926753997803,0.2749147415161133
1775926197297815853,0.00735367089509964,0.0478886254131794,-0.15018419921398163,0.12741835415363312,0.07703717052936554,0.31193438172340393
1775926197349996518,0.014583966694772243,0.0499451644718647,-0.1314297765493393,0.14961877465248108,0.023268403485417366,0.34419405460357666
1775926197402002694,0.023166704922914505,0.04925727844238281,-0.11156769096851349,0.16182871162891388,-0.022035939618945122,0.3712009787559509
1775926197454667850,0.03266482055187225,0.046151548624038696,-0.09042509645223618,0.1672416478395462,-0.056028272956609726,0.39414334297180176
1775926197507024698,0.04280758649110794,0.04090987890958786,-0.06838754564523697,0.17060264945030212,-0.08559241145849228,0.4113852083683014
1775926197559788185,0.052770212292671204,0.03419347479939461,-0.04604411497712135,0.16434219479560852,-0.10320450365543365,0.422868937253952
1775926197611732829,0.062059249728918076,0.02675953134894371,-0.023738998919725418,0.14764094352722168,-0.10588280856609344,0.4273856580257416
1775926197664005073,0.0704534649848938,0.018971869722008705,-0.001395783037878573,0.13235698640346527,-0.10747647285461426,0.4261760413646698
1775926197716149740,0.07756958901882172,0.011484927497804165,0.020373845472931862,0.11393281072378159,-0.10111519694328308,0.4181695878505707
1775926197769303545,0.08314067125320435,0.004672450479120016,0.04165418818593025,0.09128504246473312,-0.0891413688659668,0.4050138592720032
1775926197821534032,0.08689329773187637,-0.0010430285474285483,0.06191607564687729,0.06188374385237694,-0.07076292484998703,0.38612309098243713
1775926197873734472,0.08874204009771347,-0.005448259878903627,0.08124103397130966,0.029278172180056572,-0.04872734099626541,0.3627653121948242
1775926197925884482,0.08874021470546722,-0.008429601788520813,0.09915576130151749,-0.005890617612749338,-0.022662464529275894,0.33476391434669495
1775926197927332993,0.08690863847732544,-0.010101900435984135,0.11571017652750015,-0.04296636953949928,0.001584459561854601,0.3032837510108948
1775926197978815321,0.08340910822153091,-0.010553460568189621,0.1304740458726883,-0.08181491494178772,0.02400699071586132,0.2679499089717865
1775926198031223274,0.07833173871040344,-0.010101846419274807,0.14349527657032013,-0.11961331963539124,0.03793688863515854,0.23022092878818512
1775926198083825780,0.07192067056894302,-0.009123110212385654,0.15440486371517181,-0.153725728392601,0.042579542845487595,0.189907968044281
1775926198136573143,0.06413763761520386,-0.007994115352630615,0.16329127550125122,-0.1797342300415039,0.03751923143863678,0.14844098687171936
1775926198188785395,0.055455442517995834,-0.007134391460567713,0.16989265382289886,-0.20149193704128265,0.021923407912254333,0.10580489039421082
1775926198240655965,0.046467430889606476,-0.006933390162885189,0.17435893416404724,-0.20801618695259094,-0.0006316681392490864,0.06329117715358734
1775926198293109102,0.036909908056259155,-0.007765833754092455,0.17654091119766235,-0.2167670577764511,-0.029954280704259872,0.020954027771949768
1775926198345084308,0.027341077104210854,-0.009749285876750946,0.17664287984371185,-0.21395929157733917,-0.06061766296625137,-0.020413529127836227
1775926198397837559,0.01822345145046711,-0.012850441969931126,0.17459948360919952,-0.19748935103416443,-0.08347621560096741,-0.060851965099573135
1775926198449840284,0.009606101550161839,-0.017292259261012077,0.17063233256340027,-0.17791612446308136,-0.10465959459543228,-0.09950215369462967
1775926198502737241,0.0017637733835726976,-0.023011764511466026,0.16474255919456482,-0.15652170777320862,-0.12655121088027954,-0.1362198293209076
1775926198555321795,-0.0050512137822806835,-0.02962668240070343,0.1571650356054306,-0.13133083283901215,-0.1370832771062851,-0.17065024375915527
1775926198607950924,-0.010489655658602715,-0.036674030125141144,0.14791962504386902,-0.10227914899587631,-0.1321866661310196,-0.20258566737174988
1775926198660515288,-0.014534779824316502,-0.043791513890028,0.13743305206298828,-0.075779989361763,-0.127255380153656,-0.2308277189731598
1775926198712871437,-0.017169758677482605,-0.05061037093400955,0.12538135051727295,-0.053476765751838684,-0.11343633383512497,-0.2566732168197632
1775926198765592209,-0.018407829105854034,-0.05657321587204933,0.11217980831861496,-0.030318697914481163,-0.09722886979579926,-0.2784687578678131
1775926198817955526,-0.01821802370250225,-0.061224374920129776,0.09793731570243835,-0.006778675131499767,-0.07626153528690338,-0.2964126467704773
1775926198872739790,-0.016952423378825188,-0.06404253095388412,0.08292338997125626,0.011647733859717846,-0.042978107929229736,-0.30972006916999817
1775926198925301914,-0.01478718314319849,-0.06471650302410126,0.06731992959976196,0.024344826117157936,-0.003937915898859501,-0.3182542622089386
1775926198926766424,-0.012293288484215736,-0.06316521018743515,0.058503203094005585,0.03238848224282265,0.04197043180465698,-0.3217065930366516
1775926199029178283,-0.009660420939326286,-0.05952100083231926,0.04245656356215477,0.03753949701786041,0.09683949500322342,-0.3212222754955292
1775926199030541070,-0.007319638039916754,-0.05368480086326599,0.026350870728492737,0.03231394663453102,0.1400548368692398,-0.3164992332458496
1775926199082179879,-0.0055634379386901855,-0.046279869973659515,0.010307399556040764,0.019371356815099716,0.17549900710582733,-0.3070390224456787
1775926199134124562,-0.004843330010771751,-0.037769168615341187,-0.004960231948643923,-0.002245374256744981,0.20542895793914795,-0.2929786145687103
1775926199186945974,-0.005158848129212856,-0.028644347563385963,-0.019338786602020264,-0.02635887637734413,0.2162218689918518,-0.2744869589805603
1775926199238954175,-0.0067995875142514706,-0.01945255696773529,-0.03272675722837448,-0.05495012551546097,0.21261325478553772,-0.25193703174591064
1775926199291620106,-0.009646104648709297,-0.010725922882556915,-0.04481103643774986,-0.07993258535861969,0.19568540155887604,-0.2256726771593094
1775926199343495736,-0.013699115253984928,-0.0029675569385290146,-0.05554571747779846,-0.10105545818805695,0.16629013419151306,-0.19637927412986755
1775926199395428804,-0.01881835050880909,0.0034473901614546776,-0.06467816978693008,-0.12094589322805405,0.13070321083068848,-0.1647951900959015
1775926199447364848,-0.02470514178276062,0.008119861595332623,-0.07221166789531708,-0.13054031133651733,0.08980636298656464,-0.1313391625881195
1775926199499264541,-0.03096659481525421,0.010948495008051395,-0.07795374095439911,-0.1309405267238617,0.04814666509628296,-0.09693872928619385
1775926199552300087,-0.03744353726506233,0.011896449141204357,-0.08197378367185593,-0.12765343487262726,0.011515459977090359,-0.06235283240675926
1775926199604564628,-0.044016920030117035,0.011025802232325077,-0.08416710048913956,-0.12542299926280975,-0.026069892570376396,-0.027589857578277588
1775926199657054215,-0.05002798140048981,0.008734224364161491,-0.08462632447481155,-0.1105714663863182,-0.049092456698417664,0.005351187661290169
1775926199708962260,-0.055356912314891815,0.005305924918502569,-0.0833694264292717,-0.09320259839296341,-0.06593804061412811,0.03643691912293434
1775926199760905503,-0.059820618480443954,0.0012078445870429277,-0.08063790202140808,-0.07496462017297745,-0.07355096936225891,0.06506241112947464
1775926199812849899,-0.06315462291240692,-0.0031066089868545532,-0.07649145275354385,-0.05511496961116791,-0.0763300210237503,0.09072346985340118
1775926199864726489,-0.0652504488825798,-0.007310228887945414,-0.0712260827422142,-0.03171825781464577,-0.07640194892883301,0.1129375696182251
1775926199916622054,-0.0658314898610115,-0.010893153958022594,-0.064956896007061,-0.005172286182641983,-0.06835003942251205,0.1315450221300125
1775926199968590673,-0.06494443118572235,-0.013617339543998241,-0.05801087245345116,0.01861332543194294,-0.055512022227048874,0.14614760875701904
1775926200021831267,-0.0625382512807846,-0.015100927092134953,-0.05050048977136612,0.04479982331395149,-0.03523518145084381,0.15688063204288483
1775926200074412438,-0.058642588555812836,-0.015282313339412212,-0.042732927948236465,0.07565523684024811,-0.01087974477559328,0.16357995569705963
1775926200126280617,-0.05321085825562477,-0.014156023040413857,-0.03479020297527313,0.10923374444246292,0.01498691737651825,0.1665879338979721
1775926200178263382,-0.0464668832719326,-0.011851957067847252,-0.02693924494087696,0.14138826727867126,0.041506268084049225,0.16566342115402222
1775926200230084139,-0.03856470808386803,-0.008614296093583107,-0.019221479073166847,0.17113424837589264,0.06477314978837967,0.16153396666049957
1775926200231733313,-0.02986183762550354,-0.0047988505102694035,-0.011880545876920223,0.1940947324037552,0.08102872967720032,0.15400290489196777
1775926200283408636,-0.020685378462076187,-0.0007130884914658964,-0.00493072671815753,0.20707374811172485,0.08912938088178635,0.14394596219062805
1775926200335336524,-0.011382856406271458,0.0031593525782227516,0.0014047669246792793,0.2124750167131424,0.08508601784706116,0.13138124346733093
1775926200387825027,-0.002335350262001157,0.006521223112940788,0.0071346270851790905,0.2037508487701416,0.07101855427026749,0.1170748621225357
1775926200440107331,0.006024968810379505,0.008959933184087276,0.012045685201883316,0.18530568480491638,0.047900572419166565,0.10137441754341125
1775926200492147438,0.013453152030706406,0.010349542833864689,0.01620139181613922,0.1598042994737625,0.02033328264951706,0.08495111763477325
1775926200544008033,0.019463466480374336,0.01039809174835682,0.019399140030145645,0.12369553744792938,-0.011799311265349388,0.0677935779094696
1775926200595801047,0.023886583745479584,0.009210493415594101,0.021788572892546654,0.08361835032701492,-0.03745299205183983,0.05117352306842804
1775926200647677097,0.026561163365840912,0.006673845462501049,0.023218510672450066,0.045182403177022934,-0.06223442405462265,0.03499402850866318
1775926200699789105,0.027279792353510857,0.0027392483316361904,0.02390105649828911,0.00032282760366797447,-0.09149681031703949,0.02002604864537716
1775926200752094608,0.026214228942990303,-0.0019961181096732616,0.02374854125082493,-0.03386338800191879,-0.10418957471847534,0.006568506360054016
1775926200804433134,0.02341456152498722,-0.007504002656787634,0.02306424267590046,-0.06210823729634285,-0.11019416153430939,-0.005072249099612236
1775926200856967778,0.019106946885585785,-0.013276763260364532,0.02175559103488922,-0.08268293738365173,-0.1077020913362503,-0.015013381838798523
1775926200908808726,0.013445135205984116,-0.018939683213829994,0.02015254832804203,-0.10134357959032059,-0.10108290612697601,-0.02248523011803627
1775926200961339051,0.006975329946726561,-0.02384485863149166,0.018160151317715645,-0.10330910980701447,-0.08095084875822067,-0.028045164421200752
