feature,delta_state_roll,delta_state_pitch,delta_state_yaw,delta_state_roll_rate,delta_state_pitch_rate,delta_state_yaw_rate,delta_state_position_x,delta_state_position_y,delta_state_position_z,delta_state_velocity_x,delta_state_velocity_y,delta_state_velocity_z,delta_state_altitude,delta_state_vertical_speed,delta_state_heading
command_roll,0.03171165643515431,-0.0004038269894211787,0.002702050873985959,0.0008660941540339314,0.0006870988188115713,0.0009636773370658382,-0.0009665377673109528,0.002559661620026639,0.0002459754955219654,-0.0018065047285265577,0.01092779454575296,0.007117681760753716,-0.0002459754955219654,-0.007117681760753716,0.0025075253689959337
command_pitch,0.002081085423537189,0.0463359062191906,0.004217240679332334,0.003636237850956113,0.0037187181596480875,-0.004722159681837718,-0.0020173393296491174,0.001818904994228199,-0.0019110523143118317,-0.044299143193147816,0.022055024446555757,0.006302842926893766,0.0019110523143118317,-0.006302842926893766,0.003720959324092178
command_yaw,0.00013592985863047409,2.5282514414064384e-05,0.036360314504503013,0.0038565342479757727,0.0011253492535323608,-0.0037573805169370633,0.00018674907921992364,0.0001423835902256702,0.0020641641076768725,0.0012564173505892292,0.0002648137618204245,-0.007013075283644282,-0.0020641641076768725,0.007013075283644282,0.03605326595676449
command_throttle,-0.0013993124269872119,0.00229880330937022,0.03755367860846512,0.002136132205812277,0.005088497135371826,0.03601276362047452,0.002872047904810418,0.00883818410435667,-0.008321541097298251,0.006779311144229008,-0.0049499195361236824,0.37812826816270817,0.008321541097298251,-0.37812826816270817,0.0375705238757716
roll,-0.15363450308557103,0.00014487238140318322,-0.061706762569526036,0.005045587407231482,-0.012866956370699338,-0.03721373367855987,0.01003140490821008,0.036451495169594304,-0.017711296593736672,-0.21064292257139877,0.5669392680964855,-0.17391728296558265,0.017711296593736672,0.17391728296558265,-0.06154149323245815
pitch,0.0035072847820930113,-0.14093663937262477,-0.03238414958842884,-0.015531058643977155,0.022712806913659872,0.07641781975332868,-0.07073726043993009,0.019926102746369384,0.0035954484571251452,-0.5956312062426871,-0.17605361434952593,-0.04011316865391097,-0.0035954484571251452,0.04011316865391097,-0.030363083678205748
yaw,0.006557678545009637,-0.0009577925768344171,-0.43069705221445004,-0.018670980744372602,0.001534724850274189,0.05388425176964454,0.002267186189529092,-0.005076413801302839,-0.003668949276179303,-0.004603133870775815,-0.003953235623315409,0.03286512612222955,0.003668949276179303,-0.03286512612222955,-0.09668069266249353
roll_rate,0.0007444645823625091,-0.004583865591130977,0.0057718325712191485,-0.3918642824080246,-0.06886775020085376,0.6346850987345624,-0.0009555156422834161,-0.004986848646228475,0.0036903926837135582,0.0014307801536012387,-0.0016357035819776777,-0.009021346826589654,-0.0036903926837135582,0.009021346826589654,0.009142725896950072
pitch_rate,0.0068718347323379145,-0.0015399620716409512,0.00867889231222386,0.1482316632659057,-0.3411049612043018,-0.5277056457978893,-0.0017822679539120823,-0.01401446091895996,0.00398250175263552,-0.01520636898931331,0.0001910729987367422,-0.031055477255197302,-0.00398250175263552,0.031055477255197302,0.006508628662218357
yaw_rate,0.00336653100676097,0.0010398169732383652,-0.012804276264590816,-0.0004334292947630672,-0.04661721046759651,0.20373664632110605,0.000984420564158561,-0.0011102601084172726,-0.005159615300474485,0.0020041898996562514,-0.003669303687027588,-0.006073506895896315,0.005159615300474485,0.006073506895896315,-0.013260080247055389
position_x,-0.00042749258447142847,-0.0010034081918184356,0.0023913017342389125,0.0014752077801376208,-0.0019269020352243563,0.00020427224798023392,-0.002520229364449486,-0.0004890776551614903,-0.0014889490602558574,-0.00367017517636266,0.0008217885985845636,-0.0014663907591945164,0.0014889490602558574,0.0014663907591945164,0.002314766414184426
position_y,-6.46763309665691e-05,-0.0001675802137224417,0.008969997200732042,-0.0032896113486449922,-4.2072456715762065e-05,0.0029559970712970743,-0.0008003937920743846,-0.00019235621705315878,-0.002709658368904959,-0.0011473475733992087,-0.00702230785522595,0.001557757754717331,0.002709658368904959,-0.001557757754717331,0.0089298084223277
position_z,5.084187228440805e-05,1.5123640247791498e-05,0.0008064848295497357,-6.362392821175123e-05,4.4049603659278534e-05,0.00035772943999415894,-0.00012110424324819589,2.389898862291766e-05,-0.0001116321104069192,-8.593302860901169e-05,-0.00021679377218188908,-0.002331789900789437,0.0001116321104069192,0.002331789900789437,0.0007962966567732365
velocity_x,0.0034927786951403426,0.007482575047849254,-0.01343055882279111,-0.002521241887431914,0.0030702344501338874,0.0012445104170015,0.09094667365252798,0.0010227347404431683,-0.0012907242204117958,-0.002071047657579472,-0.0009132480670262103,-0.0025339228332255347,0.0012907242204117958,0.0025339228332255347,-0.013009558407256617
velocity_y,-0.01246884363386003,0.003943973219402754,0.02047339124101414,0.004559720119414885,-0.0017427843788511126,0.012029771025346152,-0.0016901786447541516,0.0876850602024836,0.003993879316434025,0.0010635779713150308,-0.009773647587668077,0.010469732827631254,-0.003993879316434025,-0.010469732827631254,0.020166788139649217
velocity_z,0.0002892426041685352,0.00010252214397708341,-0.005485443537130195,0.00010374228962418756,-3.412604345503939e-05,-0.00030254429421880337,5.66848017994798e-05,0.001044090587821587,0.04472828261256728,0.00038496229177299664,9.738496934543766e-05,-0.0010766438145834779,-0.04472828261256728,0.0010766438145834779,-0.005629140241251656
altitude,-5.084187228428988e-05,-1.5123640248363912e-05,-0.0008064848295423852,6.362392820898436e-05,-4.4049603658952745e-05,-0.00035772944000544206,0.00012110424324707263,-2.3898988624591812e-05,0.00011163211041132722,8.593302860818297e-05,0.00021679377218333264,0.002331789900754602,-0.00011163211041132722,-0.002331789900754602,-0.0007962966567639569
vertical_speed,-0.00028924260414884694,-0.00010252214397818882,0.005485443536514217,-0.00010374228961200088,3.412604347655335e-05,0.000302544294341734,-5.6684801788415475e-05,-0.0010440905878500277,-0.04472828261236102,-0.000384962291763467,-9.738496934716158e-05,0.0010766438146559195,0.04472828261236102,-0.0010766438146559195,0.005629140240607352
