delta_state_roll,delta_state_pitch,delta_state_yaw,delta_state_roll_rate,delta_state_pitch_rate,delta_state_yaw_rate,delta_state_position_x,delta_state_position_y,delta_state_position_z,delta_state_velocity_x,delta_state_velocity_y,delta_state_velocity_z,delta_state_altitude,delta_state_vertical_speed,delta_state_heading
0.003194796419913305,-0.00032811372934148987,-0.0043829233506089745,-0.007741803579616445,0.0002670194550403747,-0.008151346538249884,-0.0056109910296771315,0.0018046187636980354,0.011489775281181825,-0.003584418529201201,0.003424013775541159,0.2202253896515342,-0.011489775281181825,-0.2202253896515342,-0.0035163096903743996
