received_time_ns,timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,thrust_body_x,thrust_body_y,thrust_body_z,reset_integral
1775640132398290688,3016000,0.0,0.0,7.21008154869196e-06,0.0,0.0,0.0,-0.0010000000474974513,False
1775640132406290688,3024000,0.0,0.0,7.695409294683486e-06,0.0,0.0,0.0,-0.0010000000474974513,False
1775640132446290688,3064000,0.0,0.0,1.0421961633255705e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775640132494290688,3112000,0.0,0.0,1.3277519428811502e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775640132542290688,3160000,0.0,0.0,1.2987886293558404e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775640132598290688,3216000,0.0,0.0,1.4090173863223754e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775640132646290688,3264000,0.0,0.0,1.2908905773656443e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775640132694290688,3312000,0.0,0.0,1.158181385108037e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775640132742290688,3360000,0.0,0.0,1.3892871720599942e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775640132798290688,3416000,0.0,0.0,1.6961286746663973e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775640132846290688,3464000,0.0,0.0,2.0243538529030047e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775640132894290688,3512000,0.0,0.0,2.307523027411662e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775640132942290688,3560000,0.0,0.0,2.37600615946576e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775640132998290688,3616000,0.0,0.0,2.418653639324475e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775640133046290688,3664000,0.0,0.0,2.6502832042751834e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775640133094290688,3712000,0.0,0.0,2.625108572829049e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775640133150290688,3768000,0.0,0.0,2.326453795831185e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775640133198290688,3816000,0.0,0.0,2.697511445148848e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775640133246290688,3864000,0.0,0.0,2.5983255909522995e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775640133294290688,3912000,0.0,0.0,2.6971423721988685e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775640133342290688,3960000,0.0,0.0,2.854416197806131e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775640133398290688,4016000,0.0,0.0,2.6038222131319344e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775640133446290688,4064000,0.0,0.0,3.129298420390114e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775640133494290688,4112000,0.0,0.0,3.487805952318013e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775640133550290688,4168000,0.0,0.0,3.628629565355368e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775640133598290688,4216000,0.0,0.0,3.6587542126653716e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775640133646290688,4264000,0.0,0.0,4.2228955862810835e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775640133694290688,4312000,0.0,-0.0,1.589245319366455,0.0,0.0,0.0,-0.0010000000474974513,False
1775640133742290688,4360000,0.0,-0.0,1.589248538017273,0.0,0.0,0.0,-0.0010000000474974513,False
1775640133790290688,4408000,0.0,-0.0,1.5877325534820557,0.0,0.0,0.0,-0.0010000000474974513,False
1775640133846290688,4464000,0.0,-0.0,1.5857274532318115,0.0,0.0,0.0,-0.0010000000474974513,False
1775640133894290688,4512000,0.0,-0.0,1.583755373954773,0.0,0.0,0.0,-0.0010000000474974513,False
1775640133950290688,4568000,0.0,-0.0,1.581368088722229,0.0,0.0,0.0,-0.0010000000474974513,False
1775640133998290688,4616000,0.0,-0.0,1.57827627658844,0.0,0.0,0.0,-0.0010000000474974513,False
1775640134046290688,4664000,0.0,-0.0,1.575588345527649,0.0,0.0,0.0,-0.0010000000474974513,False
1775640134094290688,4712000,0.0,-0.0,1.5732656717300415,0.0,0.0,0.0,-0.0010000000474974513,False
1775640134150290688,4768000,0.0,-0.0,1.5713233947753906,0.0,0.0,0.0,-0.0010000000474974513,False
1775640134198290688,4816000,0.0,0.0,1.5707316398620605,0.0,0.0,0.0,-0.0010000000474974513,False
1775640134246290688,4864000,0.0,-0.0,1.5711179971694946,0.0,0.0,0.0,-0.0010000000474974513,False
1775640134294290688,4912000,0.0,-0.0,1.5713750123977661,0.0,0.0,0.0,-0.0010000000474974513,False
1775640134350290688,4968000,0.0,-0.0,1.5719815492630005,0.0,0.0,0.0,-0.0010000000474974513,False
1775640134398290688,5016000,0.0,-0.0,1.5725518465042114,0.0,0.0,0.0,-0.0010000000474974513,False
1775640134446290688,5064000,0.0,-0.0,1.573369026184082,0.0,0.0,0.0,-0.0010000000474974513,False
1775640134494290688,5112000,0.0,-0.0,1.573976755142212,0.0,0.0,0.0,-0.0010000000474974513,False
1775640134550290688,5168000,0.0,-0.0,1.5743656158447266,0.0,0.0,0.0,-0.0010000000474974513,False
1775640134598290688,5216000,0.0,-0.0,1.57493257522583,0.0,0.0,0.0,-0.0010000000474974513,False
1775640134646290688,5264000,0.0,-0.0,1.5755021572113037,0.0,0.0,0.0,-0.0010000000474974513,False
1775640134694290688,5312000,0.0,-0.0,1.5759819746017456,0.0,0.0,0.0,-0.0010000000474974513,False
1775640134750290688,5368000,0.0,-0.0,1.5765290260314941,0.0,0.0,0.0,-0.0010000000474974513,False
1775640134798290688,5416000,0.0,-0.0,1.576762080192566,0.0,0.0,0.0,-0.0010000000474974513,False
1775640134846290688,5464000,0.0,-0.0,1.5768311023712158,0.0,0.0,0.0,-0.0010000000474974513,False
1775640134894290688,5512000,0.0,-0.0,1.576838493347168,0.0,0.0,0.0,-0.0010000000474974513,False
1775640134950290688,5568000,0.0,-0.0,1.5771855115890503,0.0,0.0,0.0,-0.0010000000474974513,False
1775640134998290688,5616000,0.0,-0.0,1.5773128271102905,0.0,0.0,0.0,-0.0010000000474974513,False
1775640135046290688,5664000,0.0,-0.0,1.5773183107376099,0.0,0.0,0.0,-0.0010000000474974513,False
1775640135094290688,5712000,0.0,-0.0,1.576956868171692,0.0,0.0,0.0,-0.0010000000474974513,False
1775640135150290688,5768000,0.0,-0.0,1.5763531923294067,0.0,0.0,0.0,-0.0010000000474974513,False
1775640135198290688,5816000,0.0,-0.0,1.5756559371948242,0.0,0.0,0.0,-0.0010000000474974513,False
1775640135246290688,5864000,0.0,-0.0,1.574758529663086,0.0,0.0,0.0,-0.0010000000474974513,False
