received_time_ns,timestamp,timestamp_sample,x,y,z,vx,vy,vz,heading,dist_bottom,dist_bottom_valid,xy_valid,z_valid,v_xy_valid,v_z_valid
1775640139440579848,1775640139264498,1775640139256498,-0.014479469507932663,0.13245290517807007,0.11251862347126007,0.007840982638299465,0.011014273390173912,0.027139829471707344,1.5760514736175537,0.09091715514659882,True,True,True,True,True
1775640139452230304,1775640139272498,1775640139264498,-0.014573032967746258,0.13205420970916748,0.11240110546350479,0.007910726591944695,0.010708554647862911,0.027118468657135963,1.5760226249694824,0.0907716378569603,True,True,True,True,True
1775640139461360770,1775640139280498,1775640139272498,-0.01466223131865263,0.13166408240795135,0.11229237169027328,0.007990850135684013,0.010389318689703941,0.027105532586574554,1.5759928226470947,0.09106942266225815,True,True,True,True,True
1775640139473951698,1775640139296498,1775640139288498,-0.015016087330877781,0.13094253838062286,0.11252496391534805,0.007967735640704632,0.009842251427471638,0.027251869440078735,1.575932502746582,0.10442890971899033,True,True,True,True,True
1775640139481046089,1775640139304498,1775640139296498,-0.015277991071343422,0.13061080873012543,0.11285586655139923,0.007884369231760502,0.009598690085113049,0.02738826721906662,1.5759036540985107,0.10432220995426178,True,True,True,True,True
1775640139493264970,1775640139312498,1775640139304498,-0.015533089637756348,0.1302865892648697,0.11318513005971909,0.007825312204658985,0.009362593293190002,0.02751537412405014,1.5758740901947021,0.10421795397996902,True,True,True,True,True
1775640139501733191,1775640139320498,1775640139312498,-0.015781529247760773,0.12996965646743774,0.11349547654390335,0.00774764409288764,0.009123935364186764,0.027628060430288315,1.575844645500183,0.1035950556397438,True,True,True,True,True
1775640139512866549,1775640139336498,1775640139328498,-0.016266783699393272,0.12938660383224487,0.114112988114357,0.0076043736189603806,0.008746622130274773,0.027855534106492996,1.5757750272750854,0.1034291535615921,True,True,True,True,True
1775640139522216046,1775640139344498,1775640139336498,-0.0165020152926445,0.12910602986812592,0.11442045122385025,0.007528332993388176,0.00856907106935978,0.027987966313958168,1.5757360458374023,0.10334876924753189,True,True,True,True,True
1775640139533374523,1775640139352498,1775640139344498,-0.016731390729546547,0.12883220613002777,0.11472722142934799,0.007447169162333012,0.008385035209357738,0.02811436913907528,1.5756981372833252,0.1032697930932045,True,True,True,True,True
1775640139542578873,1775640139360498,1775640139352498,-0.01695508137345314,0.12856502830982208,0.11503330618143082,0.007376694120466709,0.008212240412831306,0.028219163417816162,1.5756596326828003,0.10319232195615768,True,True,True,True,True
1775640139553202972,1775640139376498,1775640139368498,-0.017385946586728096,0.12805016338825226,0.11562620848417282,0.0072500454261898994,0.007878669537603855,0.028473032638430595,1.5755864381790161,0.10250694304704666,True,True,True,True,True
1775640139561529056,1775640139384498,1775640139376498,-0.017593396827578545,0.12780238687992096,0.11591371893882751,0.007194260600954294,0.007731086574494839,0.028602439910173416,1.575551986694336,0.10244959592819214,True,True,True,True,True
1775640139573331314,1775640139392498,1775640139384498,-0.017795704305171967,0.12756095826625824,0.11620139330625534,0.007143944036215544,0.007588464301079512,0.028719816356897354,1.5755176544189453,0.10239297896623611,True,True,True,True,True
1775640139581382753,1775640139400498,1775640139392498,-0.01800069771707058,0.12733647227287292,0.11648929119110107,0.0070848846808075905,0.007474430836737156,0.02884627692401409,1.5754833221435547,0.1023370772600174,True,True,True,True,True
1775640139593656511,1775640139416498,1775640139408498,-0.018396208062767982,0.12690572440624237,0.11706617474555969,0.0069673024117946625,0.007246407214552164,0.02910851687192917,1.5754023790359497,0.10222701728343964,True,True,True,True,True
1775640139601198883,1775640139424498,1775640139416498,-0.018421748653054237,0.12694422900676727,0.116804338991642,0.006920668296515942,0.007218861486762762,0.029127169400453568,1.575361967086792,0.0855623111128807,True,True,True,True,True
1775640139613394084,1775640139432498,1775640139424498,-0.018447481095790863,0.12698283791542053,0.11655715852975845,0.006872933823615313,0.007205498404800892,0.02913668379187584,1.5753220319747925,0.08601904660463333,True,True,True,True,True
1775640139620881195,1775640139440498,1775640139432498,-0.01847338117659092,0.1270216852426529,0.11632421612739563,0.0068236603401601315,0.0071965958923101425,0.02914763055741787,1.5752826929092407,0.0864625871181488,True,True,True,True,True
1775640139633120395,1775640139456498,1775640139448498,-0.018525557592511177,0.12710054218769073,0.11590014398097992,0.00674403877928853,0.007183057256042957,0.02923964336514473,1.5752054452896118,0.08731105923652649,True,True,True,True,True
1775640139641364465,1775640139464498,1775640139456498,-0.018551671877503395,0.12714055180549622,0.11570834368467331,0.006703697144985199,0.007175312377512455,0.029286835342645645,1.5751683712005615,0.08771655708551407,True,True,True,True,True
1775640139654449870,1775640139472498,1775640139464498,-0.018577711656689644,0.12718094885349274,0.1155158206820488,0.0066812047734856606,0.00714708399027586,0.029320303350687027,1.5751320123672485,0.0876971110701561,True,True,True,True,True
1775640139661938516,1775640139480498,1775640139472498,-0.018581941723823547,0.12723438441753387,0.11533620208501816,0.006686285138130188,0.0071280463598668575,0.02936122566461563,1.5750982761383057,0.08809096366167068,True,True,True,True,True
1775640139673545582,1775640139496498,1775640139488498,-0.018590036779642105,0.12734240293502808,0.11501435935497284,0.006688837893307209,0.007138959597796202,0.029432078823447227,1.57502281665802,0.08884473145008087,True,True,True,True,True
1775640139683218233,1775640139504498,1775640139496498,-0.018593834713101387,0.12739703059196472,0.11487136036157608,0.006694265175610781,0.007133418694138527,0.029468167573213577,1.574987530708313,0.08920513838529587,True,True,True,True,True
1775640139695073481,1775640139512498,1775640139504498,-0.018597470596432686,0.12745214998722076,0.11473987251520157,0.006676846649497747,0.007144683040678501,0.029499514028429985,1.5749534368515015,0.08955488353967667,True,True,True,True,True
1775640139702184575,1775640139520498,1775640139512498,-0.01860096864402294,0.12750783562660217,0.11460557579994202,0.006672206334769726,0.007156594190746546,0.029536472633481026,1.574920654296875,0.08947208523750305,True,True,True,True,True
1775640139714442910,1775640139536498,1775640139528498,-0.018607180565595627,0.12762050330638885,0.1143704429268837,0.00666056526824832,0.007133492734283209,0.02959318645298481,1.5748608112335205,0.0901467576622963,True,True,True,True,True
1775640139723586079,1775640139544498,1775640139536498,-0.018612094223499298,0.12767784297466278,0.11426880210638046,0.006657717749476433,0.0071340217255055904,0.029609542340040207,1.5748311281204224,0.09046969562768936,True,True,True,True,True
1775640139734495894,1775640139552498,1775640139544498,-0.01838093064725399,0.127956822514534,0.11436312645673752,0.006865872535854578,0.007060065399855375,0.02970307692885399,1.574803113937378,0.09638459235429764,True,True,True,True,True
1775640139742699871,1775640139560498,1775640139552498,-0.0181528702378273,0.12822887301445007,0.11446323245763779,0.007079131435602903,0.006989342626184225,0.029811985790729523,1.5747897624969482,0.0965249314904213,True,True,True,True,True
1775640139755361933,1775640139576498,1775640139568498,-0.017705664038658142,0.1287529170513153,0.11466500908136368,0.007445653900504112,0.006860076449811459,0.030008608475327492,1.5747599601745605,0.09633400291204453,True,True,True,True,True
1775640139762568063,1775640139584498,1775640139576498,-0.017486337572336197,0.1290055215358734,0.11476676911115646,0.0076367841102182865,0.006811351049691439,0.030102157965302467,1.5747476816177368,0.09647472947835922,True,True,True,True,True
1775640139774947545,1775640139592498,1775640139584498,-0.01726963184773922,0.12925216555595398,0.11487410962581635,0.007810838054865599,0.006764269899576902,0.03018658421933651,1.5747358798980713,0.09661076962947845,True,True,True,True,True
1775640139782799216,1775640139600498,1775640139592498,-0.017055433243513107,0.12949295341968536,0.11498686671257019,0.0080040218308568,0.0067198448814451694,0.030274739488959312,1.5747252702713013,0.09674239158630371,True,True,True,True,True
1775640139794940308,1775640139616498,1775640139608498,-0.01663367822766304,0.12995792925357819,0.11522790044546127,0.008380541577935219,0.006633714772760868,0.03040817566215992,1.574710488319397,0.09699346870183945,True,True,True,True,True
1775640139803302198,1775640139624498,1775640139616498,-0.016411125659942627,0.13018092513084412,0.11534030735492706,0.008608529344201088,0.006554516963660717,0.030460739508271217,1.5747047662734985,0.09664465487003326,True,True,True,True,True
1775640139815437113,1775640139632498,1775640139624498,-0.01619047299027443,0.13039854168891907,0.11545783281326294,0.008813710883259773,0.00649406760931015,0.030509278178215027,1.5747039318084717,0.09677484631538391,True,True,True,True,True
1775640139824302086,1775640139640498,1775640139632498,-0.015971656888723373,0.1306111365556717,0.11558032035827637,0.009024864062666893,0.0064685954712331295,0.03054993785917759,1.5747030973434448,0.09690108895301819,True,True,True,True,True
1775640139835989373,1775640139656498,1775640139648498,-0.015539118088781834,0.1310221403837204,0.11584006249904633,0.009428012184798717,0.0063921986147761345,0.030682653188705444,1.5747045278549194,0.09714160859584808,True,True,True,True,True
1775640139843633821,1775640139664498,1775640139656498,-0.015325158834457397,0.13122062385082245,0.1159772053360939,0.00963505171239376,0.006344603840261698,0.030752351507544518,1.5747071504592896,0.09725595265626907,True,True,True,True,True
1775640139857010285,1775640139676498,1775640139664498,-0.015436895191669464,0.1313420534133911,0.1157246083021164,0.009700700640678406,0.006230244413018227,0.03064861334860325,1.5747092962265015,0.0854710191488266,True,True,True,True,True
1775640139864036327,1775640139680498,1775640139672498,-0.015542672947049141,0.13146020472049713,0.11548517644405365,0.009758061729371548,0.0061395177617669106,0.03055480681359768,1.5747088193893433,0.08591574430465698,True,True,True,True,True
