received_time_ns,base_mode,custom_mode,system_status
1775762833399589562,209,0,3
1775762834386682753,209,0,3
1775762835372695475,209,0,3
1775762836411505917,209,0,3
1775762837398359453,209,0,3
1775762838384961543,209,0,3
1775762839372374504,209,0,3
1775762840409252656,209,0,3
1775762841406617817,209,0,3
1775762844371638679,81,0,3
1775762844371727056,81,9,3
1775762844402508951,81,9,3
1775762844432158487,81,9,3
