window_mean_roll,window_mean_pitch,window_mean_yaw,window_mean_roll_rate,window_mean_pitch_rate,window_mean_yaw_rate,window_peak_roll,window_peak_pitch,window_peak_yaw,window_peak_roll_rate,window_peak_pitch_rate,window_peak_yaw_rate
-2.2124892399558096,0.0006764807859606457,73.83697630388778,-0.19236101640821907,0.0386713373082854,-2.6128211312384644,-2.2124892399558096,0.0006764807859606457,73.83697630388778,-1.320139469620639,-4.879428720659176,-2.6128211312384644
