received_time_ns,timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,wheel_rate_integ
1775897661856596992,2700000,0.0,0.0,0.0,0.0
1775897661868596992,2712000,0.0,0.0,0.0,0.0
1775897662056596992,2900000,0.0,0.0,0.0,0.0
1775897662260596992,3104000,0.0,0.0,0.0,0.0
1775897662460596992,3304000,0.0,0.0,0.0,0.0
1775897662660596992,3504000,0.0,0.0,0.0,0.0
1775897662860596992,3704000,0.0,0.0,0.0,0.0
1775897663060596992,3904000,0.0,0.0,0.0,0.0
1775897663260596992,4104000,0.0,0.0,0.0,0.0
1775897663460596992,4304000,0.0,0.0,0.0,0.0
1775897663660596992,4504000,0.0,0.0,0.0,0.0
1775897663864596992,4708000,0.0,0.0,0.0,0.0
1775897664060596992,4904000,0.0,0.0,0.0,0.0
1775897664260596992,5104000,0.0,0.0,0.0,0.0
1775897664460596992,5304000,0.0,0.0,0.0,0.0
1775897664660596992,5504000,0.0,0.0,0.0,0.0
1775897664860596992,5704000,0.0,0.0,0.0,0.0
1775897665060596992,5904000,0.0,0.0,0.0,0.0
1775897665260596992,6104000,0.0,0.0,0.0,0.0
1775897665460596992,6304000,0.0,0.0,0.0,0.0
1775897665652596992,6496000,0.0,0.0,0.0,0.0
1775897665860596992,6704000,0.0,0.0,0.0,0.0
1775897666060596992,6904000,0.0,0.0,0.0,0.0
1775897666260596992,7104000,0.0,0.0,0.0,0.0
1775897666460596992,7304000,0.0,0.0,0.0,0.0
1775897666660596992,7504000,0.0,0.0,0.0,0.0
1775897666860596992,7704000,0.0,0.0,0.0,0.0
1775897667064596992,7908000,0.0,0.0,0.0,0.0
1775897667260596992,8104000,0.0,0.0,0.0,0.0
1775897667468596992,8312000,0.0,0.0,0.0,0.0
1775897667660596992,8504000,0.0,0.0,0.0,0.0
1775897667860596992,8704000,0.0,0.0,0.0,0.0
1775897668060596992,8904000,0.0,0.0,0.0,0.0
1775897668260596992,9104000,0.0,0.0,0.0,0.0
1775897668460596992,9304000,0.0,0.0,0.0,0.0
1775897668660596992,9504000,0.0,0.0,0.0,0.0
1775897668860596992,9704000,0.0,0.0,0.0,0.0
1775897669060596992,9904000,0.0,0.0,0.0,0.0
1775897669252596992,10096000,0.0,0.0,0.0,0.0
1775897669460596992,10304000,0.0,0.0,0.0,0.0
1775897669668596992,10512000,0.0,0.0,0.0,0.0
1775897669860596992,10704000,0.0,0.0,0.0,0.0
1775897670060596992,10904000,0.0,0.0,0.0,0.0
1775897670260596992,11104000,0.0,0.0,0.0,0.0
1775897670460596992,11304000,0.0,0.0,0.0,0.0
1775897670660596992,11504000,0.0,0.0,0.0,0.0
1775897670860596992,11704000,0.0,0.0,0.0,0.0
1775897671060596992,11904000,0.0,0.0,0.0,0.0
1775897671260596992,12104000,0.0,0.0,0.0,0.0
1775897671460596992,12304000,0.0,0.0,0.0,0.0
1775897671660596992,12504000,0.0,0.0,0.0,0.0
1775897671860596992,12704000,0.0,0.0,0.0,0.0
1775897672064596992,12908000,0.0,0.0,0.0,0.0
1775897672260596992,13104000,0.0,0.0,0.0,0.0
1775897672460596992,13304000,0.0,0.0,0.0,0.0
1775897672660596992,13504000,0.0,0.0,0.0,0.0
1775897672856596992,13700000,0.0,0.0,0.0,0.0
