received_time_ns,timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,thrust_body_x,thrust_body_y,thrust_body_z,reset_integral
1775897869783213056,2748000,0.0,0.0,2.5623916371841915e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775897869795213056,2760000,0.0,0.0,2.5313367586932145e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775897869831213056,2796000,0.0,0.0,2.5543500669300556e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775897869887213056,2852000,0.0,0.0,3.180515705025755e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775897869931213056,2896000,0.0,0.0,3.2046034903032705e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775897869987213056,2952000,0.0,0.0,3.172343713231385e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775897870035213056,3000000,0.0,0.0,3.2954190828604624e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775897870075213056,3040000,0.0,0.0,2.9871849619667046e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775897870131213056,3096000,0.0,0.0,2.881945692934096e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775897870195213056,3160000,0.0,0.0,2.857949039025698e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775897870235213056,3200000,0.0,0.0,3.054491389775649e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775897870283213056,3248000,0.0,0.0,3.245033076382242e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775897870331213056,3296000,0.0,0.0,3.3584354241611436e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775897870387213056,3352000,0.0,0.0,3.311609543743543e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775897870435213056,3400000,0.0,0.0,3.841749276034534e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775897870483213056,3448000,0.0,0.0,3.97516050725244e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775897870531213056,3496000,0.0,0.0,4.548529250314459e-05,0.0,0.0,0.0,-0.0010000000474974513,False
