future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
-0.010564857498137632,-0.004159922216774991,7.160173488159934,-0.016483336702047633,-0.0032460763379282636,0.8706158026557999
