feature,delta_state_roll,delta_state_pitch,delta_state_yaw,delta_state_roll_rate,delta_state_pitch_rate,delta_state_yaw_rate,delta_state_position_x,delta_state_position_y,delta_state_position_z,delta_state_velocity_x,delta_state_velocity_y,delta_state_velocity_z,delta_state_altitude,delta_state_vertical_speed,delta_state_heading
command_roll,0.018957769127839957,0.0027812679646915706,-0.015327968616992092,0.0004905101575760663,-0.004341461128353033,0.03997939197953887,-0.01159533517052828,0.007993774339764087,-0.010418853147366508,0.006541864075707896,0.010722481801698526,0.010420497792578916,0.010418853147366508,-0.010420497792578916,-0.014625253548642494
command_pitch,-0.006218208499582049,0.042548664013771546,0.04075501066138274,0.017581742334517782,-0.0024338217008663945,0.018338757164474473,-0.016069045171018138,-0.0059987362747029056,-0.0005431211703576359,-0.07997607897676771,0.0598214876891096,-0.049240297866986096,0.0005431211703576359,0.049240297866986096,0.040288101581985175
command_yaw,-0.002013022246361946,0.0010890995574629055,0.07093722734075932,-0.0019816132917131603,0.0006817494370274096,-0.0027102118241979466,0.005828830642006821,0.00853110492000509,0.006097898696365075,0.0037636306898123865,-0.01931603451206283,-0.009019087014552122,-0.006097898696365075,0.009019087014552122,0.06943961259653217
command_throttle,0.0004345608370067529,8.33661856433088e-05,0.012062011726005389,2.7279871278376223e-05,1.7180221021298643e-05,-0.001183322840176572,0.0006351488247741072,-0.0014199855817186632,-0.001252897207031571,-0.0018248631071143841,-0.003019123084947701,-0.001491567279304842,0.001252897207031571,0.001491567279304842,0.011847244070248421
roll,-0.005328562101222115,-0.009866532791840747,0.15873536863241877,-0.0014420051364322818,0.018791668478286495,-0.4917366101459024,-0.005888286877433873,0.11431815346634833,0.008139667434675058,-0.11555239402259004,0.8972281608302601,-0.06502488173076884,-0.008139667434675058,0.06502488173076884,0.15460421067614624
pitch,-0.0016594266843765041,-0.05939172908191729,-0.0020244572568830915,-0.052030004544310365,-0.02321430296140059,-0.0035732976584019888,-0.04085924283898343,0.0013055970337568397,-0.033408562467353846,-0.4223914563745979,-0.5371256925131499,0.31609893016328316,0.033408562467353846,-0.31609893016328316,-0.001305041413932657
yaw,-0.22332762756966845,-0.004881356757162244,4.880353882863681,-0.4515494902070931,-0.3287914221928191,-1.5146063050969645,-0.0637033797661384,0.055750100406191626,-0.0664740132155549,-0.20083178430095927,-0.09299458077433533,0.4679785202519068,0.0664740132155549,-0.4679785202519068,5.746032759330101
roll_rate,0.008806078806027996,0.0038555699346396223,-0.0036183421162591326,-0.36914933139369616,-0.1307793407260457,1.0582452018760278,0.0070602166529329545,0.011692843680713196,-0.005598040882518989,0.007204371111520915,0.010400782724618347,-0.020013748502075428,0.005598040882518989,0.020013748502075428,-0.00528179378250768
pitch_rate,-0.019762454604850075,0.0034539838412112915,0.04153694380183838,0.1714179890615833,-0.3208175413652928,-0.7076956876006195,0.00013108619919971064,0.00014701704425955603,0.007607303617483348,0.015706519084121986,-0.0053667059299921695,0.0038375976204003005,-0.007607303617483348,-0.0038375976204003005,0.04123544237088164
yaw_rate,0.004951401088688061,0.0003007559560216848,-0.001677506770341876,-0.025462279457065147,-0.0024645585656718795,0.0007018329513250703,0.0019283353437048716,-0.0032900849888078828,0.000156484070533011,-0.001099088168491866,-0.001575246227310883,-0.004475089296572366,-0.000156484070533011,0.004475089296572366,-0.0018013587609935961
position_x,-0.0006703939208164809,-0.00048475087766383375,0.008301503126622622,-0.0008918245971829338,0.0004794364139727141,0.00661327293438783,0.0004346287965006695,-0.00032639780957572517,-0.000390135595112278,-0.001767140643576249,-0.004850205298246128,-0.0009692544905134245,0.000390135595112278,0.0009692544905134245,0.00815540649995098
position_y,0.0015912606629128819,-0.00023089768627430256,0.00183703882828461,-0.0013655426988940656,0.00029351915634518247,-0.011486165537931076,0.0005618629479096606,-0.000762328310722624,0.000543852788222545,-0.0009299778935504633,-0.001081087644159535,-0.000565806473334882,-0.000543852788222545,0.000565806473334882,0.0017858147732746816
position_z,0.00012715586535328672,1.8327252767539514e-05,0.001488836849661339,0.0001369926061200722,-4.635652705356003e-05,0.00034783492426013944,5.5800793441865135e-05,-0.00015164162760638913,-0.000737458316594405,-0.0005904858493331477,-0.00029532798728931894,-0.0037747411893032756,0.000737458316594405,0.0037747411893032756,0.001456016250120304
velocity_x,0.013342678228009122,0.004638150903701825,-0.10901421618818428,0.005754287575616238,-0.0043971470913385345,-0.0023826721473950317,0.09864163521278081,0.0018279680480171958,0.005287084622961078,-0.0002536451679460419,0.013497607011391563,0.008696295125158605,-0.005287084622961078,-0.008696295125158605,-0.10720487945918361
velocity_y,-0.008807350906425818,0.00011054096681543599,0.00784619814597434,0.00471125409865474,-0.000596663037908004,0.032032685068624854,-0.0037116058359781498,0.09662442961590761,0.0015136289392381126,0.001616594213552424,-0.012364026905973933,0.0031293513131284536,-0.0015136289392381126,-0.0031293513131284536,0.007837746851575058
velocity_z,0.00014730130444223164,-0.000678047760752704,-0.015795546415403705,0.0003766398791311381,-0.00026296788203878074,0.0021601497423114225,0.0005508528344883165,-0.0010392209684582643,0.0455733150345279,0.0004581005276996806,0.0007196833445697902,-0.004872696739309772,-0.0455733150345279,0.004872696739309772,-0.015483640301289098
altitude,-0.00012715586535227275,-1.832725276739667e-05,-0.0014888368496905368,-0.00013699260611590793,4.635652705723172e-05,-0.00034783492425311343,-5.580079344152285e-05,0.00015164162760614234,0.0007374583165951018,0.0005904858493342931,0.000295327987290333,0.003774741189299997,-0.0007374583165951018,-0.003774741189299997,-0.0014560162501541705
vertical_speed,-0.00014730130444199206,0.0006780477607526427,0.015795546415401342,-0.0003766398791318933,0.00026296788203797854,-0.0021601497423094007,-0.0005508528344882735,0.0010392209684581732,-0.04557331503452809,-0.0004581005276995278,-0.0007196833445699971,0.00487269673930986,0.04557331503452809,-0.00487269673930986,0.015483640301285365
