delta_state_roll,delta_state_pitch,delta_state_yaw,delta_state_roll_rate,delta_state_pitch_rate,delta_state_yaw_rate,delta_state_position_x,delta_state_position_y,delta_state_position_z,delta_state_velocity_x,delta_state_velocity_y,delta_state_velocity_z,delta_state_altitude,delta_state_vertical_speed,delta_state_heading
0.0026604100998654325,0.0010190797837189827,-0.0025177457980481207,-0.003428269150359473,-9.780827262247262e-05,-0.005374896403992833,0.000713527626355867,-0.0025999912492960407,-0.0023455345562227634,-0.0023050571458547945,-6.45255951693563e-06,-0.015384149604616858,0.0023455345562227634,0.015384149604616858,-0.0026060433833997292
