received_time_ns,timestamp,timestamp_sample,xyz_x,xyz_y,xyz_z,xyz_derivative_x,xyz_derivative_y,xyz_derivative_z
1775896518159324416,2900000,2900000,8.601853915024549e-05,-0.00019248356693424284,3.147156530758366e-05,-0.009507868438959122,-0.013801543042063713,0.003992146346718073
1775896518163324416,2904000,2904000,-5.643451731884852e-05,-7.661699055461213e-05,9.694739674159791e-06,-0.02072976529598236,0.004583168774843216,-6.424773891922086e-05
1775896518175324416,2916000,2916000,6.988092354731634e-05,6.490411033155397e-05,-1.025686833600048e-05,0.011665256693959236,0.0028601621743291616,0.0012363084824755788
1775896518183324416,2924000,2924000,4.383657596918056e-06,2.427817707939539e-05,3.8969497836660594e-05,-0.004967371467500925,-0.0004711629881057888,0.004481651820242405
1775896518195324416,2936000,2936000,-4.653850191971287e-05,-8.978336700238287e-05,7.467208342859522e-05,0.00587064865976572,-0.01032650750130415,0.006353096105158329
1775896518203324416,2944000,2944000,9.351826884085312e-05,-0.00020487188885454088,5.1045066356891766e-05,0.011296157725155354,-0.011585164815187454,-0.0020866813138127327
1775896518215324416,2956000,2956000,4.976505078957416e-05,-4.087899469595868e-06,6.110076355980709e-06,0.0024970131926238537,0.010582453571259975,-0.0007869831169955432
1775896518223324416,2964000,2964000,8.532833817298524e-07,9.440065696253441e-06,9.918952855514362e-05,-0.003988600801676512,0.004892108961939812,0.006055217236280441
1775896518235324416,2976000,2976000,-4.057490878039971e-05,7.785685011185706e-05,-0.00017807178664952517,-0.006446391344070435,0.007544140797108412,-0.021054565906524658
1775896518243324416,2984000,2984000,-8.918535968405195e-06,0.00014636067498940974,-0.00022518057085108012,0.0015625531086698174,0.005178107880055904,-0.007893800735473633
1775896518255324416,2996000,2996000,-0.0001521255326224491,-8.983438601717353e-05,5.059710383648053e-05,-0.00556471711024642,-0.004293546080589294,0.014720184728503227
1775896518263324416,3004000,3004000,-7.056075264699757e-05,-2.2910244297236204e-05,-5.495548612088896e-05,0.003046502126380801,0.0017475240165367723,-0.0034394392278045416
1775896518275324416,3016000,3016000,1.59493756655138e-05,-9.180831511912402e-06,-0.00014639963046647608,0.008534479886293411,-0.0015169797698035836,-0.010087266564369202
