received_time_ns,timestamp,timestamp_sample,reversible_flags,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6,motor_7,motor_8,motor_9,motor_10,motor_11,motor_12,motors_peak
1775896518159324416,2900000,2900000,0,2.149769078030328e-13,0.0,3.42300189928868e-12,0.0,nan,nan,nan,nan,nan,nan,nan,nan,3.42300189928868e-12
1775896518163324416,2904000,2904000,0,0.0,0.0,0.0,2.2468216523408024e-12,nan,nan,nan,nan,nan,nan,nan,nan,2.2468216523408024e-12
1775896518263324416,3004000,3004000,0,0.0,1.6029845094529815e-13,1.4572587928030067e-13,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.6029845094529815e-13
1775896518363324416,3104000,3104000,0,0.0,0.0,1.7910579703378504e-12,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.7910579703378504e-12
1775896518463324416,3204000,3204000,0,2.452083674997496e-13,0.0,0.0,2.697291717236594e-13,nan,nan,nan,nan,nan,nan,nan,nan,2.697291717236594e-13
1775896518563324416,3304000,3300000,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1775896518663324416,3404000,3404000,0,0.0,2.8017171915806216e-13,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,2.8017171915806216e-13
1775896518763324416,3504000,3504000,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1775896518863324416,3604000,3604000,0,0.0,2.2186779865575323e-13,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,2.2186779865575323e-13
1775896518963324416,3704000,3704000,0,0.0,4.868288064341364e-12,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,4.868288064341364e-12
1775896519063324416,3804000,3804000,0,7.831461174001575e-13,0.0,5.810959352592349e-13,0.0,nan,nan,nan,nan,nan,nan,nan,nan,7.831461174001575e-13
1775896519163324416,3904000,3904000,0,0.0,1.9326762412674725e-12,1.6693819720678404e-12,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.9326762412674725e-12
1775896519263324416,4004000,4004000,0,0.0,4.22472213462699e-12,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,4.22472213462699e-12
1775896519363324416,4104000,4104000,0,8.412940483149001e-13,0.0,9.776953552309564e-13,0.0,nan,nan,nan,nan,nan,nan,nan,nan,9.776953552309564e-13
1775896519463324416,4204000,4204000,0,0.0,6.023639703353623e-13,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,6.023639703353623e-13
1775896519563324416,4304000,4304000,0,0.00013283739099279046,0.0018671628786250949,0.0,0.0020000003278255463,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775896519667324416,4408000,4408000,0,0.0002649929956533015,0.0017350072739645839,0.0,0.0020000003278255463,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775896519763324416,4504000,4504000,0,7.960071525303647e-05,0.0018970271339640021,1.11297313196701e-05,0.002012243028730154,nan,nan,nan,nan,nan,nan,nan,nan,0.002012243028730154
1775896519863324416,4604000,4604000,0,0.0,0.0020000003278255463,6.84301573738999e-13,0.00200000056065619,nan,nan,nan,nan,nan,nan,nan,nan,0.00200000056065619
1775896519959324416,4700000,4700000,0,0.0,0.0020000000949949026,3.853023802791178e-12,0.0020000003278255463,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775896520063324416,4804000,4804000,0,0.0003936305292882025,0.0016063697403296828,8.209752322407837e-14,0.0020000003278255463,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775896520159324416,4900000,4900000,0,0.0010314134415239096,0.0010131876915693283,1.6894440705073066e-05,0.0019385049818083644,nan,nan,nan,nan,nan,nan,nan,nan,0.0019385049818083644
1775896520263324416,5004000,5004000,0,0.0012405901215970516,0.0008951621130108833,0.0007326271734200418,0.0011316211894154549,nan,nan,nan,nan,nan,nan,nan,nan,0.0012405901215970516
1775896520363324416,5104000,5104000,0,0.0013408615486696362,0.0008794047171249986,0.0011700504692271352,0.0006096838624216616,nan,nan,nan,nan,nan,nan,nan,nan,0.0013408615486696362
1775896520463324416,5204000,5204000,0,0.0013228293973952532,0.0008535188972018659,0.0014314167201519012,0.00039223552448675036,nan,nan,nan,nan,nan,nan,nan,nan,0.0014314167201519012
1775896520563324416,5304000,5304000,0,0.0012463920284062624,0.0007440911722369492,0.0015360560500994325,0.000473461375804618,nan,nan,nan,nan,nan,nan,nan,nan,0.0015360560500994325
1775896520663324416,5404000,5404000,0,0.00137982121668756,0.0006823313888162374,0.0015015379758551717,0.0004363100160844624,nan,nan,nan,nan,nan,nan,nan,nan,0.0015015379758551717
1775896520763324416,5504000,5504000,0,0.0014834809117019176,0.0005261172191239893,0.0017339292680844665,0.0002564731112215668,nan,nan,nan,nan,nan,nan,nan,nan,0.0017339292680844665
1775896520859324416,5600000,5600000,0,0.0018743473337963223,0.00010969568393193185,0.002007598988711834,8.358536433661357e-06,nan,nan,nan,nan,nan,nan,nan,nan,0.002007598988711834
1775896520963324416,5704000,5704000,0,0.0019195771310478449,8.042313857004046e-05,0.0020000003278255463,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775896521063324416,5804000,5804000,0,0.0014953347854316235,0.00047564023407176137,0.0016769316280260682,0.0003520940081216395,nan,nan,nan,nan,nan,nan,nan,nan,0.0016769316280260682
1775896521163324416,5904000,5904000,0,0.00102238729596138,0.0009552481351420283,0.0012191026471555233,0.0008032625191845,nan,nan,nan,nan,nan,nan,nan,nan,0.0012191026471555233
1775896521263324416,6004000,6004000,0,0.0007054677698761225,0.0012282900279387832,0.0010658707469701767,0.0010003719944506884,nan,nan,nan,nan,nan,nan,nan,nan,0.0012282900279387832
1775896521363324416,6104000,6104000,0,0.0008811280713416636,0.0011139069683849812,0.0010486888932064176,0.0009562767227180302,nan,nan,nan,nan,nan,nan,nan,nan,0.0011139069683849812
1775896521463324416,6204000,6204000,0,0.0009382701828144491,0.0010584758128970861,0.0010238946415483952,0.0009793598437681794,nan,nan,nan,nan,nan,nan,nan,nan,0.0010584758128970861
1775896521563324416,6304000,6300000,0,0.0010909490520134568,0.0007752917008474469,0.0012210821732878685,0.0009126776712946594,nan,nan,nan,nan,nan,nan,nan,nan,0.0012210821732878685
