future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
1.570104102012972,6.174939817118683e-05,372.8480115799741,-12.525609262609516,-2.091943450891209,25.25830187508586
