received_time_ns,voltage_battery,current_battery,battery_remaining,drop_rate_comm
1775762934689020958,12587,0,100,0
1775762934742567471,12587,0,100,0
1775762934796087043,12587,0,100,0
1775762934849626101,12587,0,100,0
1775762934903395254,12587,0,100,0
1775762934956752917,12587,0,100,0
1775762935008701980,12587,0,100,0
1775762935061099748,12587,0,100,0
1775762935114676278,12587,0,100,0
1775762935117521894,12587,0,100,0
1775762935170927108,12587,0,100,0
1775762935224449946,12587,0,100,0
1775762935277977999,12587,0,100,0
1775762935331699702,12587,0,100,0
1775762935385316933,12587,0,100,0
1775762935438998319,12587,0,100,0
1775762935492536451,12587,0,100,0
1775762935546036923,12587,0,100,0
1775762935599705222,12587,0,100,0
1775762935653679034,12587,0,100,0
1775762935707208400,12587,0,100,0
1775762935759074430,12587,0,100,0
1775762935810787160,12587,0,100,0
1775762935862531344,12587,0,100,0
1775762935914508023,12587,0,100,0
1775762935966949756,12587,0,100,0
1775762936020552524,12587,0,100,0
1775762936022037920,12587,0,100,0
1775762936074127649,12587,0,100,0
1775762936127775376,12587,0,100,0
1775762936180505186,12587,0,100,0
1775762936234234347,12587,0,100,0
1775762936288327737,12587,0,100,0
1775762936341960201,12587,0,100,0
1775762936395616472,12587,0,100,0
1775762936449155343,12587,0,100,0
1775762936502815037,12587,0,100,0
1775762936556269370,12587,0,100,0
1775762936609927048,12587,0,100,0
1775762936663577047,12587,0,100,0
1775762936717365532,12587,0,100,0
1775762936720304837,12587,0,100,0
1775762936773573136,12587,0,100,0
1775762936827469453,12587,0,100,0
1775762936881157113,12587,0,100,0
1775762936934965660,12587,0,100,0
1775762936988758368,12587,0,100,0
1775762937042806836,12587,0,100,0
1775762937096469540,12587,0,100,0
1775762937150047803,12587,0,100,0
1775762937203711147,12587,0,100,0
1775762937257317152,12587,0,100,0
1775762937311278618,12587,0,100,0
1775762937365038404,12587,0,100,0
1775762937418821899,12587,0,100,0
1775762937421809713,12587,0,100,0
1775762937475310381,12587,0,100,0
1775762937529271176,12587,0,100,0
1775762937583053807,12587,0,100,0
1775762937636894739,12587,0,100,0
1775762937690723351,12587,0,100,0
1775762937744584473,12587,0,100,0
1775762937798152720,12587,0,100,0
1775762937851771044,12587,0,100,0
1775762937905281119,12587,0,100,0
1775762937958813689,12587,0,100,0
1775762938012419502,12587,0,100,0
1775762938065902542,12587,0,100,0
1775762938119414156,12587,0,100,0
1775762938122439343,12587,0,100,0
1775762938175972811,12587,0,100,0
1775762938229437805,12587,0,100,0
1775762938283070850,12587,0,100,0
1775762938336819726,12587,0,100,0
1775762938390496064,12587,0,100,0
1775762938444336998,12587,0,100,0
1775762938498077171,12587,0,100,0
1775762938551940087,12587,0,100,0
1775762938605658918,12587,0,100,0
1775762938659484269,12587,0,100,0
1775762938713356369,12587,0,100,0
1775762938767061824,12587,0,100,0
1775762938770184860,12587,0,100,0
1775762938823726168,12587,0,100,0
1775762938877447975,12587,0,100,0
1775762938931093307,12587,0,100,0
1775762938984708209,12587,0,100,0
1775762939038359942,12587,0,100,0
1775762939092014908,12587,0,100,0
1775762939145803016,12587,0,100,0
1775762939199408226,12587,0,100,0
1775762939253004892,12587,0,100,0
1775762939306573144,12587,0,100,0
1775762939360326183,12587,0,100,0
1775762939413898627,12587,0,100,0
1775762939467507452,12587,0,100,0
1775762939470405289,12587,0,100,0
1775762939523833743,12587,0,100,0
1775762939577586718,12587,0,100,0
1775762939631267698,12587,0,100,0
1775762939689093751,12587,0,100,0
1775762939741884300,12587,0,100,0
1775762939794380695,12587,0,100,0
1775762939847737442,12587,0,100,0
1775762939901311614,12587,0,100,0
1775762939954957460,12587,0,100,0
1775762940008429496,12587,0,100,0
1775762940062143404,12587,0,100,0
1775762940115937914,12587,0,100,0
1775762940169571092,12587,0,100,0
1775762940172047263,12587,0,100,0
1775762940224553708,12587,0,100,0
1775762940277162352,12587,0,100,0
1775762940330862469,12587,0,100,0
1775762940384604279,12587,0,100,0
1775762940438039967,12587,0,100,0
1775762940491725430,12587,0,100,0
1775762940543571026,12587,0,100,0
1775762940596702512,12587,0,100,0
1775762940650373479,12587,0,100,0
1775762940704262063,12587,0,100,0
1775762940758126072,12587,0,100,0
1775762940811953028,12587,0,100,0
1775762940865493668,12587,0,100,0
1775762940919135069,12587,0,100,0
1775762940922207965,12587,0,100,0
1775762940975726880,12587,0,100,0
1775762941029369626,12587,0,100,0
1775762941083028053,12587,0,100,0
1775762941136662353,12587,0,100,0
1775762941190563066,12587,0,100,0
1775762941244589881,12587,0,100,0
1775762941297532776,12587,0,100,0
1775762941351417938,12587,0,100,0
1775762941405098507,12587,0,100,0
1775762941459000340,12587,0,100,0
1775762941512318567,12587,0,100,0
1775762941565484965,12587,0,100,0
1775762941618813144,12587,0,100,0
1775762941670885510,12587,0,100,0
1775762941672200358,12587,0,100,0
1775762941723802231,12587,0,100,0
1775762941776306213,12587,0,100,0
1775762941829449477,12587,0,100,0
1775762941883291314,12587,0,100,0
1775762941937017416,12587,0,100,0
1775762941990751229,12587,0,100,0
1775762942043624627,12587,0,100,0
1775762942096338484,12587,0,100,0
1775762942150052781,12587,0,100,0
1775762942202961249,12587,0,100,0
1775762942256497031,12587,0,100,0
1775762942310185473,12587,0,100,0
1775762942363940439,12587,0,100,0
1775762942417118711,12587,0,100,0
1775762942469906644,12587,0,100,0
1775762942472804801,12587,0,100,0
1775762942525987360,12587,0,100,0
1775762942579452907,12587,0,100,0
1775762942631389541,12587,0,100,0
1775762942683450103,12587,0,100,0
1775762942736302286,12587,0,100,0
1775762942790052709,12587,0,100,0
1775762942843192551,12587,0,100,0
1775762942896840325,12587,0,100,0
1775762942949435887,12587,0,100,0
1775762943002076951,12587,0,100,0
1775762943055978372,12587,0,100,0
1775762943109223842,12587,0,100,0
1775762943162441121,12587,0,100,0
1775762943214344352,12587,0,100,0
1775762943266581735,12587,0,100,0
1775762943320170507,12587,0,100,0
1775762943323027388,12587,0,100,0
1775762943375939537,12587,0,100,0
1775762943429558452,12587,0,100,0
1775762943482552259,12587,0,100,0
1775762943534672755,12587,0,100,0
1775762943586965237,12587,0,100,0
1775762943639033257,12587,0,100,0
1775762943691433379,12587,0,100,0
1775762943744803704,12587,0,100,0
1775762943798323425,12587,0,100,0
1775762943852063451,12587,0,100,0
1775762943905663134,12587,0,100,0
1775762943959542958,12587,0,100,0
1775762944011810099,12587,0,100,0
1775762944064196561,12587,0,100,0
1775762944117862162,12587,0,100,0
1775762944120764031,12587,0,100,0
1775762944174297354,12587,0,100,0
1775762944228018376,12587,0,100,0
1775762944281087508,12587,0,100,0
1775762944333220965,12587,0,100,0
1775762944386609722,12587,0,100,0
1775762944439232360,12587,0,100,0
1775762944492607358,12587,0,100,0
1775762944544736271,12587,0,100,0
1775762944598007469,12587,0,100,0
1775762946652035031,12587,0,100,0
1775762946653492365,12587,0,100,0
1775762946654449671,12587,0,100,0
1775762946655377764,12587,0,100,0
1775762946656374971,12587,0,100,0
1775762946657365139,12587,0,100,0
1775762946658233844,12587,0,100,0
1775762946659088374,12587,0,100,0
1775762946660019731,12587,0,100,0
1775762946660984461,12587,0,100,0
1775762946662015874,12587,0,100,0
1775762946663061014,12587,0,100,0
1775762946664168005,12587,0,100,0
1775762946665246231,12587,0,100,0
1775762946666402819,12587,0,100,0
1775762946667430488,12587,0,100,0
1775762946668435151,12587,0,100,0
1775762946669349677,12587,0,100,0
1775762946670345765,12587,0,100,0
1775762946671437749,12587,0,100,0
1775762946672551364,12587,0,100,0
1775762946673760045,12587,0,100,0
1775762946674899098,12587,0,100,0
1775762946676181469,12587,0,100,0
1775762946677377254,12587,0,100,0
1775762946678601581,12587,0,100,0
1775762946679903726,12587,0,100,0
1775762946681140117,12587,0,100,0
1775762946682490579,12587,0,100,0
1775762946683385362,12587,0,100,0
1775762946684293264,12587,0,100,0
