received_time_ns,timestamp,roll,pitch,yaw,thrust_body_x,thrust_body_y,thrust_body_z,reset_integral
1775897340933924352,4316000,0.0054927668534219265,-0.004714739043265581,0.0009554038988426328,0.0,0.0,-0.0010000000474974513,False
1775897340937924352,4320000,0.005563848186284304,-0.0047784182243049145,0.0019117457559332252,0.0,0.0,-0.0010000000474974513,False
1775897340953924352,4336000,0.0058515616692602634,-0.005028225481510162,0.001018353272229433,0.0,0.0,-0.0010000000474974513,False
1775897340973924352,4356000,0.006174863316118717,-0.005302928388118744,0.0005155344260856509,0.0,0.0,-0.0010000000474974513,False
1775897340993924352,4376000,0.006502025295048952,-0.0055625964887440205,0.0010374431731179357,0.0,0.0,-0.0010000000474974513,False
1775897341013924352,4396000,0.006790639366954565,-0.0058075194247066975,7.374129199888557e-05,0.0,0.0,-0.0010000000474974513,False
1775897341033924352,4416000,0.007058140356093645,-0.006058916449546814,0.00015922366583254188,0.0,0.0,-0.0010000000474974513,False
1775897341053924352,4436000,0.007337253540754318,-0.006123914383351803,-1.5761532267788425e-05,0.0,0.0,-0.0010000000474974513,False
1775897341073924352,4456000,0.007590189576148987,-0.006083547603338957,-0.00013980160292703658,0.0,0.0,-0.0010000000474974513,False
1775897341093924352,4476000,0.007847054861485958,-0.006032615900039673,-0.0003839900600723922,0.0,0.0,-0.0010000000474974513,False
1775897341113924352,4496000,0.007991730235517025,-0.005988655611872673,-0.0008211687672883272,0.0,0.0,-0.0010000000474974513,False
1775897341137924352,4520000,0.008243306539952755,-0.005878452677279711,-0.000902139930985868,0.0,0.0,-0.0010000000474974513,False
1775897341153924352,4536000,0.008379191160202026,-0.005774471443146467,-0.0009490227675996721,0.0,0.0,-0.0010000000474974513,False
1775897341173924352,4556000,0.00850916001945734,-0.005638340022414923,-0.0008882330148480833,0.0,0.0,-0.0010000000474974513,False
1775897341193924352,4576000,0.008430242538452148,-0.005482197739183903,-0.0008882046677172184,0.0,0.0,-0.0010000000474974513,False
1775897341221924352,4604000,0.008241783827543259,-0.005149402189999819,-0.00089354591909796,0.0,0.0,-0.0010000000474974513,False
1775897341233924352,4616000,0.008168968372046947,-0.005003060679882765,-0.0017816496547311544,0.0,0.0,-0.0010000000474974513,False
1775897341241924352,4624000,0.008109910413622856,-0.00492270290851593,-0.001778020872734487,0.0,0.0,-0.0010000000474974513,False
1775897341273924352,4656000,0.007901019416749477,-0.004635413642972708,-0.0019084617961198092,0.0,0.0,-0.0010000000474974513,False
1775897341293924352,4676000,0.0077623846009373665,-0.004460140131413937,-0.0016694644000381231,0.0,0.0,-0.0010000000474974513,False
1775897341313924352,4696000,0.0075719417072832584,-0.0043595824390649796,-0.0007154219783842564,0.0,0.0,-0.0010000000474974513,False
1775897341329924352,4712000,0.007419670466333628,-0.004516785964369774,-0.0016306167235597968,0.0,0.0,-0.0010000000474974513,False
1775897341353924352,4736000,0.007140226662158966,-0.004829092882573605,-0.0013050902634859085,0.0,0.0,-0.0010000000474974513,False
1775897341373924352,4756000,0.006882922723889351,-0.0050935037434101105,-0.0003953131381422281,0.0,0.0,-0.0010000000474974513,False
1775897341393924352,4776000,0.00659209443256259,-0.005457800813019276,-0.0003905814082827419,0.0,0.0,-0.0010000000474974513,False
1775897341409924352,4792000,0.006422788370400667,-0.005704859737306833,-0.0002997071132995188,0.0,0.0,-0.0010000000474974513,False
1775897341429924352,4812000,0.006312209647148848,-0.0059303222224116325,-0.0003080674505326897,0.0,0.0,-0.0010000000474974513,False
