received_time_ns,timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,wheel_rate_integ
1775897339377924352,2760000,0.0,0.0,0.0,0.0
1775897339381924352,2764000,0.0,0.0,0.0,0.0
1775897339577924352,2960000,0.0,0.0,0.0,0.0
1775897339777924352,3160000,0.0,0.0,0.0,0.0
1775897339977924352,3360000,0.0,0.0,0.0,0.0
1775897340177924352,3560000,0.0,0.0,0.0,0.0
1775897340377924352,3760000,0.0,0.0,0.0,0.0
1775897340577924352,3960000,0.0,0.0,0.0,0.0
1775897340777924352,4160000,0.0,0.0,0.0,0.0
1775897340977924352,4360000,0.0,0.0,0.0,0.0
1775897341177924352,4560000,0.0,0.0,0.0,0.0
1775897341377924352,4760000,0.0,0.0,0.0,0.0
1775897341577924352,4960000,0.0,0.0,0.0,0.0
1775897341773924352,5156000,0.0,0.0,0.0,0.0
1775897341973924352,5356000,0.0,0.0,0.0,0.0
1775897342177924352,5560000,0.0,0.0,0.0,0.0
1775897342377924352,5760000,0.0,0.0,0.0,0.0
1775897342577924352,5960000,0.0,0.0,0.0,0.0
1775897342777924352,6160000,0.0,0.0,0.0,0.0
1775897342977924352,6360000,0.0,0.0,0.0,0.0
1775897343177924352,6560000,0.0,0.0,0.0,0.0
1775897343377924352,6760000,0.0,0.0,0.0,0.0
1775897343577924352,6960000,0.0,0.0,0.0,0.0
1775897343777924352,7160000,0.0,0.0,0.0,0.0
1775897343977924352,7360000,0.0,0.0,0.0,0.0
1775897344177924352,7560000,0.0,0.0,0.0,0.0
1775897344377924352,7760000,0.0,0.0,0.0,0.0
1775897344577924352,7960000,0.0,0.0,0.0,0.0
1775897344773924352,8156000,0.0,0.0,0.0,0.0
1775897344977924352,8360000,0.0,0.0,0.0,0.0
1775897345177924352,8560000,0.0,0.0,0.0,0.0
1775897345377924352,8760000,0.0,0.0,0.0,0.0
1775897345577924352,8960000,0.0,0.0,0.0,0.0
1775897345781924352,9164000,0.0,0.0,0.0,0.0
1775897345977924352,9360000,0.0,0.0,0.0,0.0
1775897346177924352,9560000,0.0,0.0,0.0,0.0
1775897346377924352,9760000,0.0,0.0,0.0,0.0
1775897346577924352,9960000,0.0,0.0,0.0,0.0
1775897346777924352,10160000,0.0,0.0,0.0,0.0
1775897346977924352,10360000,0.0,0.0,0.0,0.0
1775897347177924352,10560000,0.0,0.0,0.0,0.0
1775897347377924352,10760000,0.0,0.0,0.0,0.0
1775897347577924352,10960000,0.0,0.0,0.0,0.0
1775897347777924352,11160000,0.0,0.0,0.0,0.0
1775897347977924352,11360000,0.0,0.0,0.0,0.0
1775897348177924352,11560000,0.0,0.0,0.0,0.0
1775897348377924352,11760000,0.0,0.0,0.0,0.0
1775897348577924352,11960000,0.0,0.0,0.0,0.0
1775897348777924352,12160000,0.0,0.0,0.0,0.0
1775897348977924352,12360000,0.0,0.0,0.0,0.0
1775897349177924352,12560000,0.0,0.0,0.0,0.0
1775897349377924352,12760000,0.0,0.0,0.0,0.0
1775897349577924352,12960000,0.0,0.0,0.0,0.0
1775897349777924352,13160000,0.0,0.0,0.0,0.0
1775897349977924352,13360000,0.0,0.0,0.0,0.0
1775897350177924352,13560000,0.0,0.0,0.0,0.0
1775897350373924352,13756000,0.0,0.0,0.0,0.0
1775897350577924352,13960000,0.0,0.0,0.0,0.0
1775897350777924352,14160000,0.0,0.0,0.0,0.0
1775897350977924352,14360000,0.0,0.0,0.0,0.0
1775897351177924352,14560000,0.0,0.0,0.0,0.0
1775897351377924352,14760000,0.0,0.0,0.0,0.0
1775897351577924352,14960000,0.0,0.0,0.0,0.0
1775897351777924352,15160000,0.0,0.0,0.0,0.0
1775897351977924352,15360000,0.0,0.0,0.0,0.0
1775897352173924352,15556000,0.0,0.0,0.0,0.0
1775897352377924352,15760000,0.0,0.0,0.0,0.0
1775897352573924352,15956000,0.0,0.0,0.0,0.0
1775897352781924352,16164000,0.0,0.0,0.0,0.0
1775897352973924352,16356000,0.0,0.0,0.0,0.0
1775897353177924352,16560000,0.0,0.0,0.0,0.0
1775897353377924352,16760000,0.0,0.0,0.0,0.0
1775897353577924352,16960000,0.0,0.0,0.0,0.0
1775897353773924352,17156000,0.0,0.0,0.0,0.0
1775897353977924352,17360000,0.0,0.0,0.0,0.0
1775897354177924352,17560000,0.0,0.0,0.0,0.0
1775897354377924352,17760000,0.0,0.0,0.0,0.0
1775897354565924352,17948000,0.0,0.0,0.0,0.0
1775897354781924352,18164000,0.0,0.0,0.0,0.0
