roll__h1,pitch__h1,yaw__h1,roll_rate__h1,pitch_rate__h1,yaw_rate__h1,roll__h2,pitch__h2,yaw__h2,roll_rate__h2,pitch_rate__h2,yaw_rate__h2
0.03087637088819981,0.026415904166593493,434.19340707004216,0.04416023929790597,-0.04494348467125081,0.12499320111608411,0.03087637088819981,0.026415904166593493,434.19340707004216,0.04416023929790597,-0.04494348467125081,0.12499320111608411
